"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]" "mu_xi_girls[18]" "mu_xi_girls[19]"
"18" 30.3369886707398 -18.7915244152259 -0.29717734934137 21.0506751699929 18.8707203182443 -8.09297364840081 9.89933972583193 9.99184192419194 10.2961188519402 3.40182130532242 -22.2766436200631 18.1371036405679 3.38962951995787 15.7159195832722 -9.15345420792154 -6.92727055804294 9.72666229399563 -2.93230817127933 0.295283328147484
"19" 30.7036929488078 -20.5915672747079 -0.354648606301234 23.2784262242454 17.050815020573 -8.49730025320686 9.35291819304771 12.1150107154778 7.00016390150868 4.96296075653692 -23.3905948495465 19.9788957794373 5.63067065130019 11.5707591811 -7.35911752363487 -6.44258371057689 9.69713377545025 -3.17869785990815 0.447103620628113
"20" 34.3236755261808 -21.7198407973972 -2.16755547736089 26.7157217643662 16.3620572415993 -11.3702810759455 11.8057897212649 11.6594672119644 6.99562148377789 6.05259024405425 -25.6617994820311 20.1127669146342 5.46498254364812 11.1414376111337 -5.85772033462863 -7.15661735810515 9.80132179988632 -3.08929111898286 0.462541798024245
"21" 36.8145181947991 -23.0017059314037 -2.76912321910029 28.06496656827 15.699307968073 -11.725436017519 10.5255225573382 13.8957432074232 8.04303671257684 5.81533009677709 -25.9535559312735 19.8495910094802 5.32540579040745 11.7739768011925 -5.14970719554467 -8.85763743364981 9.62380689789466 -3.26532178514773 0.359361659421454
"22" 38.8050343742477 -23.6990886130036 -3.63868419128876 29.0148325258503 15.0542281276304 -11.2987850231799 11.1295814088466 15.0329551538675 5.6367083918302 5.40622869576295 -24.7638530355287 23.0365955809627 3.53635010144053 8.08654115930224 -4.76697233099101 -4.14146624932385 7.38062171271602 -2.67462063490244 0.597886266715989
"23" 37.1029769842476 -24.9551908304952 -1.41762006974255 29.7249111186345 14.3693318114798 -14.2484340930758 13.797726373711 15.6529576877635 4.57375989795421 5.7717842165346 -26.5060742083884 23.7643206970714 3.48061161416935 9.50996508487323 -3.93335775907732 -6.07904285537826 7.6429648728168 -2.08963946574944 0.0042694644958178
"24" 39.1028859052569 -24.4803307585657 -3.00831299695719 28.3740937692982 14.2020184975232 -12.087292530402 13.2344358596369 14.7597943221375 5.23497423079676 4.71877862092807 -25.6338944980351 23.7812094852434 4.06985727152491 6.74147030565307 -2.75737572082541 -5.27873050510603 6.36741312801115 -1.82893984475199 0.187361707797865
"25" 37.7567762358941 -24.413935873535 -3.05015870460692 30.4877768257493 13.5224210594854 -12.0756859430434 11.6687954428972 14.9105655818925 5.812192177963 4.98693911553445 -25.3197324628376 22.0912523098019 6.12423037932538 6.71444681826659 -3.14372292432448 -6.48844919582786 7.59738762880451 -1.89530446902911 0.33954518725776
"26" 38.5674088358081 -23.5060716548647 -5.44788814503176 31.7048670731095 13.7008219661693 -10.8336324491634 10.456211241052 16.208594915569 5.5963522972864 3.67216460958643 -23.785738217124 20.922188670825 7.94531949999386 5.74303719065542 -4.63052025126409 -4.16964348503507 6.05835498353966 -1.83128196210915 0.287475298270571
"27" 39.0814931640047 -23.59022825085 -5.56550365479571 31.7284307399662 13.216260589198 -10.1289538931217 8.41293489803643 19.2932115766545 4.4965340059286 2.71235713266852 -23.3782112536917 21.5763602445378 6.05817861988712 5.9735901510476 -3.0705239930291 -4.41232099507862 5.43411918718365 -1.47320101001822 0.26197839244345
"28" 38.9563753007155 -23.6785575085171 -3.98445889763956 29.6402927461522 13.8808198702866 -10.2136085403358 7.09199460049733 20.8196354265081 5.01473598098555 0.982502171806314 -24.2482045326118 23.284163998587 6.39689766687759 5.96896478020073 -4.59771159162463 -3.12667452592821 5.45651594708692 -1.18554918062676 -0.0807263761498734
"29" 38.5283726132914 -24.826391154306 -3.79962719357053 33.3359829433671 12.1209424470611 -12.7949318712176 9.51925011691139 20.0082279993594 5.69926818999067 1.1932317831573 -25.3396581888246 24.1791260152651 5.84173233661928 7.45394439976595 -5.42369666401565 -3.23610281974545 4.81688018009223 -1.14219113481994 0.0151404292257545
"30" 41.328438417684 -26.6440179634648 -4.20943987389026 34.0313236355864 11.6562459024974 -12.1228450899596 7.78970385092191 22.4480638208404 3.8878429179748 0.124974683355631 -23.6021665107771 26.381055501282 5.38728161821192 5.03294609794399 -7.23743570400825 1.17959772746282 3.02229750556251 -0.468711032129547 0.198697528563013
"31" 41.7049155133142 -26.3995131704801 -4.01121624248054 32.3727722601415 12.9378712822193 -12.5752338667669 9.52424990447408 20.7754531007011 2.92292660307206 1.9988899279754 -24.8694769088472 27.4091676014284 4.03432325042497 3.00436123930722 -5.01728685519075 3.67267510140911 -0.0168904749068597 -0.070633863444618 0.261242230869392
"32" 38.6044598631713 -24.8079581872704 -3.71858426613662 32.7599563976021 11.4898471632245 -12.6684292518661 9.59644158576521 22.450626223509 3.57934692517395 -0.344949032505429 -25.8740932588035 28.1932315376393 4.82804106006951 4.580768081224 -4.28750603953079 -0.915795606599052 2.7329394264627 -0.498698348396976 0.20582248115645
"33" 39.5750819404862 -26.4537400003869 -2.05632351958525 31.1314254407197 14.2803841751178 -14.8250010500356 10.3888132602304 21.9204093338768 2.48170922563967 -0.533155411998565 -23.8436279784953 29.7389752999794 4.07008088545834 2.72297121568183 -6.40456167929669 3.79412925042821 1.28563798266898 -0.917115251060024 0.280170800557322
"34" 42.0072818832302 -28.0809415507579 -2.74594255993053 32.8858602004039 12.9193535957525 -14.5566336727559 10.7937065979136 20.4446410803293 5.27937304954078 -0.536623334165305 -25.3999654159693 27.7704409150713 7.05387958994604 2.10376663134602 -5.84820824585903 1.65975690431018 1.44260791475512 -0.488241759272063 0.551916423691256
"35" 41.6360265907063 -27.3530559557644 -2.63438186703732 32.6615412339956 13.1760610184767 -16.7691005568164 11.1328716247905 22.8488608830969 6.00508468973753 -2.4271755049035 -26.6930433586864 27.2841038853757 7.69853319970918 3.68023577796202 -5.47074260829112 0.293708642908334 2.69537295045358 -0.769064503599355 0.0314156073358937
"36" 42.2871676310656 -28.4211787362413 -3.39698953724189 33.4247349141473 16.7413528637434 -19.4627344827214 11.9261379532794 19.7160327367115 6.93063258950835 -0.778474333861265 -25.4737097414869 27.5431529019115 6.80506802028701 1.56177888093777 -4.85098343361448 1.03286551971413 2.91283752310526 -1.09598250701004 0.1742809599602
"37" 43.3447608520762 -28.7448494225988 -3.18510240080955 33.976614241733 15.652700121114 -20.6252776623069 13.7036564675269 20.1657182892122 7.87913843952096 -3.05784541196205 -26.3935666800851 27.0973230369915 9.24468782610571 2.27335313055201 -6.31323045986424 0.519248080647267 3.55954148158748 -1.41491443153429 0.0748958022192559
"38" 42.5967177788131 -27.861837345288 -3.74911520329654 33.166840993392 16.6392763974421 -20.6115513227203 13.9998087916275 19.925322595668 5.4531277554399 -1.91614516816382 -25.4542830305998 29.2373151244095 6.46246744809098 1.14940331213585 -5.91752907517784 2.39609441723316 2.45570775037413 -0.888614752466125 0.193061485509761
"39" 42.4322590142041 -27.9130243273693 -4.3910146508897 35.6441430299954 16.6597403258271 -22.9414236511842 15.0717813541263 19.12527095891 9.96125152543118 -3.44133833521534 -28.5217725032067 29.937245858618 7.94219506722141 2.03795109163496 -6.25228521715199 0.0343087642140475 3.99024147436994 -1.58526144625167 0.429612166468505
"40" 42.0566829771768 -26.8383464792485 -4.89232887702856 33.9935489825275 16.3452203836089 -22.3514146109976 14.7773199061564 20.8959794010185 8.60467291299152 -5.01650813648292 -28.2888654447709 28.9093181154569 10.9474364562005 1.04658145376366 -7.44698882419313 0.20535144547031 5.64116183565038 -2.30161198599642 0.54039707017511
"41" 43.9124209532986 -29.5671186550819 -3.3223092663363 34.4598915319245 17.0967797264391 -21.9718103165453 12.0568196037028 22.9779302723906 8.16547502432933 -3.76043016594994 -28.4574797222436 30.3691958098777 9.01276490596955 1.36994065297906 -8.5127948757836 2.84073885493922 3.8687135578528 -1.79867828373587 0.281871828578769
"42" 44.060597216869 -28.9099864628239 -3.73243960545342 33.6435148841018 17.2827530724425 -21.817529007671 11.5595492199181 25.1587604908322 7.2519900373243 -3.74912685061498 -29.0276561037733 29.034570594166 10.9554931689746 1.47096707491061 -8.84999612891944 3.10681252557679 2.42517619647493 -1.20206598658918 0.291171170605588
"43" 43.3819901065455 -30.1281689176946 -3.7022403504499 36.2930033479228 16.7084505844583 -24.3078920610434 13.015636863749 24.655132651092 8.10162453909088 -3.80448868669276 -28.121307257318 26.3082586046418 11.201353240681 2.90691740903692 -8.10349979931817 0.71070713816465 4.36859772559804 -1.46558738997003 0.242160191924168
"44" 44.0758753288297 -30.9360905176357 -2.82764675638119 35.8374550101947 15.2539883896856 -23.7226390227372 14.0945754021062 25.4324052408031 4.15137379742578 -3.12718657612255 -26.9529219285046 28.770955954251 10.7130066551955 1.6581681201575 -9.84665747761036 2.89808801892579 4.03462240809325 -1.97258279174037 0.608187034792829
"45" 42.4003877721539 -29.1919880846484 -2.9220267915036 35.1760345263315 12.8726829160799 -21.4471976078829 14.2490531982527 25.5473890635728 4.20677160674459 -3.64429680855113 -28.6703547058441 28.2829775082861 12.4756031645034 0.860776470169025 -9.53712996636134 3.29597555597773 3.74886239646654 -1.68801943309829 0.0956509533981886
"46" 44.5945118336063 -31.4249017807553 -2.33192804166406 36.2281655594023 15.1603668315234 -24.5233382438372 15.4743057664028 25.0307008099048 4.13948434233287 -1.30311140342916 -29.5815055897346 27.8260967640014 14.0174081411398 0.32620527771948 -10.8372469699927 3.29705770099213 3.81655618162705 -1.82928510428721 0.106852658729678
"47" 44.867452320265 -31.5516048822323 -2.60915700039951 37.5680573722289 14.7920143724887 -25.4301185033036 17.100966591671 23.8459543977715 5.19589876418979 -2.9728921542542 -27.55467918501 26.607342881395 14.3298423641271 1.19981966599572 -10.9878433031742 3.98428580245018 1.88857497351532 -1.55785243051036 0.29621923140757
"48" 43.9958772627992 -31.1377035632205 -2.47827032934967 35.6946088111025 16.0423981491845 -25.3234817257129 15.6169998615061 24.417981737924 4.86951239150585 -1.65339840858042 -30.4898103249811 27.7368598347683 14.5910635756293 1.11275969708661 -11.4872754754131 5.16232484764843 1.21858796480669 -0.472754477177244 0.117737498970409
"49" 45.827602574647 -29.7797364524856 -4.90772063355879 35.2462192427706 19.5329814632543 -26.8977709180654 13.3547573665421 26.9319358743219 5.28221263744746 -3.52290962622548 -30.2082662668109 31.7078011901415 11.2695171626059 -0.996234064408009 -10.5880499015808 8.82349216291744 -1.52283714473629 0.310218493937524 0.269994139480012
"50" 43.7461926236881 -28.3807777421911 -4.84027045852252 34.7832266010868 18.8736350236245 -27.165214956915 14.9686351617235 27.9022113195881 4.54309522291555 -5.71626890255602 -29.6607208063574 32.6357246953043 11.2667583662854 0.650157157617027 -13.1122612976095 9.91868640196166 -2.22416872365019 0.284748760652028 -0.0160497387527278
"51" 44.6472778464841 -29.4919644269994 -4.95444361524539 36.8028516012248 18.5426657163316 -28.0720616083581 13.6284078060279 29.0378773320405 4.99219109979395 -6.58626558042537 -29.8603767305582 35.1162116206315 9.65109441216784 0.298085979060856 -13.8555244534761 10.6726700656327 -1.75385608845242 -0.245261566717836 -0.0520059923910618
"52" 44.8782623038241 -29.9472751279323 -4.39566852828301 35.7179246595983 18.7139236812699 -27.5425355827715 14.4869221949584 29.3573311887999 5.2323951033405 -7.05057256881992 -30.6360479005978 35.4207115366812 9.74642438230615 -0.95406054838263 -12.7093252328039 10.8689221708712 -1.12018192576104 -0.552728489866182 0.292575167842523
"53" 44.5235718147636 -29.2711153001851 -5.71794183282647 36.3094916431024 19.2687091370404 -27.576936224605 12.5642229785546 29.0381334559282 7.60049067376863 -8.77811606661568 -30.1335986510047 34.4549489075666 11.1131966732773 -1.18950971903278 -13.3391363716442 12.1467057870688 -2.36357522008574 -0.0864321997655367 0.191500380391036
"54" 43.6294279851108 -27.9963405681359 -6.04112986524737 34.8852412628088 20.061865834821 -27.5716079320737 11.7833125046542 29.9760898691272 8.38303554307108 -10.9750851906418 -28.7932155086672 34.1042088139336 11.4675483540494 -1.2569870999195 -15.7089968257154 14.7475943523824 -4.0428219408033 0.672035546713511 0.159693050242074
"55" 47.6161038015815 -30.4078143062128 -6.74221122658991 37.9709905269981 19.2374567822449 -28.0654205722629 10.973775774592 27.5873737696018 9.49429645404911 -6.14332234027701 -30.413535696499 30.2504560740183 12.8739420023544 0.918419143217055 -13.7255746383057 9.98525925542991 -1.72113850062196 0.324897430202645 -0.136974611377235
"56" 47.081595635844 -31.1515755630437 -5.29846702618509 37.4139222347419 19.8736721953769 -27.6583023802024 11.6840955187088 28.6890821744906 7.42468830065431 -6.52027151527662 -29.6986466417688 30.0933387886835 15.1772257042936 -1.22300091994091 -14.1913105364686 10.5181030178684 -1.0203594649313 -0.327165290031935 0.305580446984127
"57" 45.9329860255273 -31.3510713594996 -4.51534970203868 37.7146578827207 18.5986889448669 -27.8180648395266 14.7968061934572 24.7860533637737 10.6748854567382 -6.81851087862813 -29.3576504858283 29.907164597623 12.7940563035582 2.06394193014146 -13.9406731872748 9.85786667797626 -2.49519029035247 0.444716180172404 0.447951362377606
"58" 46.3065923341536 -29.7375791659905 -6.59404306356087 37.2813160380739 19.3046774299773 -28.0110322287127 12.9366377694866 27.688323975006 9.6654433643643 -9.58784413715797 -28.0255163841406 30.884189491935 13.3413745855114 -0.45783800848092 -13.9820000570264 11.4802072823772 -2.79017340151411 0.207974051393322 0.0396328891831677
"59" 46.3908479696176 -30.0050440543118 -6.57195121940104 36.6384835269722 20.7553650043945 -29.3923715730243 13.0151998705712 28.2410716103986 10.6164932233895 -12.039065563217 -26.3151075857529 30.1804265246162 13.1486379477393 -0.822785250429759 -11.0817503311878 9.20134544205228 -2.10505629933377 0.124815895368359 0.209014627191842
"60" 48.9541511639772 -31.8647813450963 -7.77981458583296 39.3154940100173 21.633127301596 -31.1945723124194 13.6404363340758 28.5640839607654 8.62474533476781 -8.82341900976413 -27.052266736761 30.1198006883432 11.2916641760702 -0.246270374262122 -9.7425296056385 7.91047878729079 -1.70317000790258 0.0234176341604198 0.285369197021653
"61" 46.3159358357323 -29.9355947018587 -6.78355250239727 39.8001839130978 16.2221530498956 -27.0936035186119 13.3136701009921 30.8095559119048 5.54291666307749 -10.1973629208871 -26.3446981189328 32.3677580022584 12.9850113899835 -2.3842564995596 -12.2875497072372 7.63627001891249 1.34244131392626 -1.24799316645903 0.316957326481349
"62" 47.868268866526 -30.394752744926 -7.49625245473855 38.6744852427617 17.685600407016 -28.4375073498077 12.874385586841 31.3011400258626 6.16270353750822 -9.31797085572766 -28.1572531936539 32.0309509865228 12.8297141216625 -3.19950637082593 -10.3724521773281 7.32135345490625 1.91973963761203 -1.51030429546135 0.381082555145071
"63" 45.2895969266089 -29.0113440955408 -8.48537641632405 41.047181591101 16.0720012097018 -27.5456008544183 12.7115534412564 31.6995043603242 6.16549105118993 -8.9709903092458 -27.8885830994496 30.5735066979023 14.0305181200118 -3.264789310655 -10.7210665550137 6.98333267953064 1.97865180180452 -1.36142683538269 0.095807854043063
"64" 48.0493584263566 -31.8841962758588 -6.53284644351592 42.1439421464263 14.4250041519099 -29.0164968042215 15.2178549617259 29.2390929056517 6.45373096029394 -8.68053633355896 -26.6672620958309 28.8259186178259 11.6262443537509 -0.0539843331876445 -9.59945701678409 6.84399530063123 0.42837734472995 -0.896622379468804 0.202268477337234
"65" 45.7318218398823 -29.7778419746663 -6.93698030857745 40.8671004014179 14.5255331705303 -27.9156789745012 16.264072005885 29.6436344781079 4.39470602148323 -8.59422523633115 -25.6831881069592 29.3445193148432 13.234842107726 -0.547601070797251 -12.714515732982 8.63171782846994 -0.213115916116746 -0.728936450425789 0.472026945530724
"66" 45.9163437079101 -30.1782993669536 -7.03358087985588 42.108221019529 14.767340496923 -28.3274072954843 15.0134272941411 29.4830750261135 5.8261809525019 -8.9207243111414 -25.1905078896096 28.5804183898001 13.7795981364545 -0.645274380384346 -12.6367511934613 8.62788248565004 -0.905758348885778 -0.312392528694392 0.248399457076693
"67" 45.8138544332976 -29.3809988844601 -7.39436282880141 40.0142053239219 16.5181455507101 -28.1656270126862 13.8218462276644 29.9510493596562 6.81918165618158 -11.3153991837078 -24.6385950017182 30.7215062646075 12.3621537910971 -2.62119903833446 -11.4575805451232 10.8413163658793 -2.56376016599057 0.181652754187931 0.405842156429538
"68" 48.6145861572078 -31.5762938466146 -7.57018950011843 41.8257740896448 16.4017214723713 -29.340479559903 15.3618088312731 30.4447941833166 4.49005087656473 -10.4258178277855 -24.8538887540106 32.5644196714797 11.1870177030856 -3.55340244842009 -9.53593811241506 9.10401039719052 -2.41739192197108 0.0360766514821475 0.261131383813475
"69" 47.6093772770434 -31.1165494055661 -7.43100606646367 42.4577308717523 15.0725772897299 -29.2127960783156 14.3458286535057 31.2746599198615 6.33440584608947 -12.6525110259249 -24.1410787705651 32.5944995995713 9.62000786097882 -2.90209332635369 -11.4762076058603 11.3897235275048 -3.05326417463458 0.715934703114353 0.363023889527431
"70" 49.7922891451188 -33.4505750264092 -7.88001707743229 43.9223542143885 15.1352582304257 -30.748859542986 14.7572251179722 31.1975649321016 7.11897422406016 -13.4819250025897 -24.869322528618 33.8175798973321 10.1380141724541 -1.55016546418421 -11.4735503955646 8.3587646880914 -1.08188578459671 -0.0131327942154984 0.454885779972959
"71" 49.6780500261841 -32.0580380555053 -9.9124863287931 45.7865668073519 16.1448269727121 -31.4684628374398 13.8128666681656 30.3915317062701 8.29215788910654 -12.3633131332763 -25.9320815985849 33.9096619657075 8.33710892613894 -2.27520028939443 -8.65972821282348 8.31900476980293 -2.1382516600335 0.688256753713465 -0.0359323843039626
"72" 45.5352660017256 -28.5716461227076 -8.71406432834952 41.4938184876418 14.9100986240966 -29.2268098348037 15.2983138527815 30.0073639770038 9.89667489808732 -17.450519246918 -25.0040920946557 36.9978041353259 9.51431243435546 -3.82961748228462 -9.57664940088108 9.23023487305104 -0.840167624965704 -0.391438504673345 0.167744020343689
"73" 48.3018769290821 -30.0316910521602 -8.98788100967393 41.9413373631031 15.8096933627537 -29.1717497491685 14.4380462597832 31.3795188362258 8.49334192864302 -16.7459938200865 -22.8710713992635 34.8372440747673 9.94842919613018 -5.04357823492903 -9.55271657714445 11.099632145111 -2.61032291181972 -0.135414757667675 0.337938336237558
"74" 41.4820051133142 -24.6609010605497 -7.79068150936428 37.7406992487794 14.037095698641 -28.340923687435 19.5165379961428 29.8924684384329 7.68551529677815 -19.2509006254706 -21.1674046556689 36.2976321762394 9.37285208104371 -5.46272137171099 -8.99171685156186 8.60689410601981 -0.139528285089039 -0.793627533144139 0.150926003614567
"75" 50.3771747818538 -32.0574025224207 -10.3436915506443 45.1320213786589 15.2196004489571 -30.075080849131 13.3964950691625 31.8984890682403 7.067257694532 -13.1787922147705 -27.0768369786254 35.4451929271427 12.0090462914707 -4.64650621055152 -10.7633673431055 10.2367028450476 -1.84089526881125 -0.342985204083493 0.118040328024456
"76" 39.192956866106 -25.1303580207538 -6.35823591135442 38.0415543069054 14.7017809910296 -28.2188459756483 15.5299593885761 31.6556590001753 6.72425229037605 -19.0851688109153 -19.3008562059617 34.7533553508606 10.0118788366983 -6.27475701265193 -7.29886158624869 8.06137859418747 -2.4093353235443 0.574866552207793 -0.0271221603179113
"77" 44.9662812731903 -28.9975105247122 -8.51440792061311 42.8943025788111 14.5979717640827 -27.3568064717177 12.2323714131749 33.5394460293638 7.19738034861359 -16.4714661538745 -22.9162107864911 34.5809723840432 10.601536275352 -4.93042184571381 -9.09538045742206 9.83542207196544 -2.68343802528951 0.484366890159274 0.265706933500997
"78" 43.0020549108322 -26.4737572631381 -8.65440396104495 39.7439225755768 14.3412961733673 -26.3789830115797 13.284930034274 33.4349049145957 6.16547869461991 -17.397489930828 -21.3759680915079 34.5322308563673 11.2763368078032 -7.99570536136957 -6.59978934098501 9.79434453493561 -3.57241508785539 0.706869862228111 0.0893328746811745
"79" 51.9316543531141 -34.5550829823684 -8.79909064527018 47.3245374372145 12.9424442731734 -29.6285758433861 9.92016340770308 37.5611732751515 5.19595699818779 -13.9299423815225 -27.1373832661962 35.6563784654884 10.8180094281918 -4.63104930741087 -8.65328734993276 8.37033805397357 -1.80190679754791 -0.027949191342049 0.117308703943924
"80" 40.1416197157615 -24.7589246389017 -7.24570333588602 37.875511785723 13.5454777185649 -25.2781961203381 13.4625641511017 32.9964787726962 6.82600680217146 -18.7052245668974 -22.0977273887464 37.96089073745 9.95555390780853 -10.9267974000165 -5.81952638170879 10.1365396689335 -2.08773423139908 -0.0777912934347532 0.179083023631663
"81" 43.8944456381012 -27.1231648882416 -8.11852149636822 39.7353145876027 14.9375358817056 -26.533783565473 12.3293880566808 33.2985406732598 8.1203076090269 -20.9176015870416 -20.7387987375529 38.0668718148654 9.13896864580782 -10.0046494093628 -6.27860612855218 10.0317679408532 -2.05426995034697 0.242313836978427 0.471953347744129
"82" 46.9316511880774 -31.2944652755282 -8.37923951994969 45.1360525291914 13.4836298235675 -28.0061108300328 10.2572656654839 36.0964753133553 8.73165647851528 -19.0825014576034 -23.1319574631862 36.1200983978673 10.0788025157028 -7.95332526766784 -6.04677936154965 9.55301714593777 -2.57011436974963 0.637806442426492 0.12795721162188
