"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]" "mu_xi_girls[18]" "mu_xi_girls[19]" "mu_xi_girls[20]"
"12" 21.8909777041431 -6.24691631761054 -12.6509270189719 27.8376187679485 8.22266339772041 10.0896291536867 -3.98639157696426 13.1260583264294 12.6486704979893 5.58628062118292 -16.8530697900863 8.21090844227856 5.482126639643 12.4510024024809 -1.64800840302629 -3.65111548374181 0.0397594262504244 3.94393908860022 -1.12635446898136 0.00713556185849606
"13" 22.1178548285079 -5.52148182884585 -12.8705522520476 26.4700922992642 8.57491736278015 10.9569080661404 -4.98682072100061 12.1251484329933 13.9717635859383 4.52792486582524 -16.4695724705091 6.3202002554322 5.36227787667061 14.5736680860275 -2.51312898383774 -2.94184247407651 0.796691214619221 2.4101427466724 -0.820627940110889 0.236456608288506
"14" 25.9015928008088 -8.95232976514384 -11.7997258132914 28.1808918857164 9.17658716549146 7.76537833513672 -5.23954152181337 15.4455730963411 12.438991756996 3.9493946993132 -16.1786461905054 5.62764216444597 7.00107750583302 14.6669201543713 -2.54447527747919 -3.85276622775778 -0.0907672179754722 4.3278453978734 -1.37641561381683 0.256819915753439
"15" 28.0860226465999 -9.92124076118725 -13.6390809370952 30.2503484777986 10.7680663675427 5.60129011523918 -4.83872424081572 15.9233214701439 13.2558681932304 4.29741348450615 -17.3138179568334 7.28404119797979 5.32506007132667 15.1389441454874 -2.40547647385494 -3.62277818780387 0.973428920002394 1.60972237656405 -0.575721765664839 0.141974423580643
"16" 26.9512369583965 -9.30495391111783 -13.507890004021 28.4460311649971 12.2087577470685 4.35876099017817 -3.15841729437668 16.5216405854438 12.0035492336314 4.17973289917572 -17.9267013574632 6.75930193380217 6.46507505108128 17.5936837712903 -4.0513995443958 -5.16359082377548 -0.0298093163701596 3.60332881735557 -0.848081564414032 -0.0707747248928979
"17" 29.8257125258031 -11.6019422318594 -12.6280008986053 29.0055070735616 11.1492423744167 3.48915982408898 -1.99462296893221 15.359489662101 11.6373707288962 4.67576356039195 -16.8610988152773 7.80341725018889 5.84463289531814 16.5173334600707 -3.5645438239128 -6.80448871034914 1.50419661219533 5.0756034668173 -2.03328587735205 0.726155596711513
"18" 32.1606435673843 -11.2033877461333 -16.0577684167667 31.1358187253549 13.6761111785039 2.42832941753385 -6.52167097129857 18.4801328441925 13.0086330038745 4.59216847467538 -19.4549599065741 7.77706229599926 5.90261903831155 15.4191529497298 -1.66986721683061 -4.29139042441905 -0.910765115487568 4.92030732557952 -1.70371778926783 -0.0169242014939415
"19" 33.6158190039809 -11.0200447042495 -18.6482688170197 32.8859161184892 13.4457460045612 2.30903586853659 -7.01185275019387 17.3858658758709 14.5922890284528 5.54177211255666 -21.1150774731492 8.2949915506813 6.65347346176574 14.1286522608925 -1.95483969059795 -3.85116904767661 -0.0913686883174223 3.92611994933064 -0.890417946831935 0.135643183801546
"20" 34.6259876563285 -12.1904306303295 -18.9984202930155 37.620706654149 12.9780425586563 -1.77649144120368 -8.66507247365808 22.302667620246 16.2061734671714 4.77635657363733 -22.5447240221247 7.45956889212252 6.04878948471726 15.8805005805071 0.479731147167664 -4.76644856352725 -2.90789614392177 5.96189805359994 -2.17623163166836 0.176723639532437
"21" 34.0073007540518 -11.852583053708 -18.1678188046325 34.007313757915 15.0837384258245 -0.710831100544362 -9.23605175532528 20.9839184982154 17.2797192265397 1.95892000180409 -23.3541250673011 9.12503609217558 9.98929345821866 13.7870001764403 -3.72835755336101 -3.58924963358821 0.00424929666421396 4.76249444389373 -2.18113893863557 0.383139547754132
"22" 38.1599029359403 -14.0282526956388 -20.1095311060289 36.3592795695281 16.4445513444237 -2.12205245787821 -8.70695396317201 22.3389570569868 15.4463783864433 3.6819531180238 -22.7496217752129 9.03099380786317 10.1459011310011 12.3370951414547 -4.06403859564185 -4.02767893632826 0.867982074720013 3.87475581424675 -1.47390364715643 0.380133263205784
"23" 41.7265289321108 -17.6982370759979 -19.6880787058631 39.9958309757939 14.9277715958151 -5.81179704039993 -10.1494574509173 26.4804918075142 15.2251986864249 2.41054276097762 -22.1460458982453 6.74151728064488 11.4388793747197 14.386283926748 -4.99384765321704 -2.58334925985001 -1.10096347671086 5.79354050057476 -2.08356984495577 0.153547127286145
"24" 38.6657964977839 -16.4617021733118 -16.9707700004641 37.1406132651511 15.4930648276743 -3.26429473087931 -11.6034058704856 25.9671636176207 16.8731932918079 -0.569715476014702 -22.3059114475305 8.27603263052686 14.5586784712454 11.5986387418491 -7.3135783349243 -1.76887353828259 0.604906798817462 4.34069198229105 -1.63351699963893 0.482288778699586
"25" 40.7466613310042 -17.7681773584861 -19.2684181482958 42.1867900494856 13.3489898044335 -6.92102580015399 -9.17383508780609 27.2704409469758 18.1590738907388 -1.35344687592136 -23.5517941979084 8.66115153052006 11.6261525652455 13.9732151007885 -5.70895664641113 -0.860179220362667 -1.37978891036872 4.42161135886616 -1.98225708741126 0.294653137534623
"26" 42.0489664507161 -18.5921652622199 -18.4776759204941 41.9288970101641 13.1405830436254 -5.91886884343761 -10.0384622703993 29.2590910508638 17.5367289634807 -2.66198637218908 -24.1004782772294 10.3416400388312 11.8581011676303 15.2154134510015 -7.35014451436538 -2.27066129642992 -0.229125707102721 3.85726578929725 -1.56324208777108 0.422357007811971
"27" 42.249932539915 -18.8224126691531 -19.4352103875475 42.9129236851259 14.2461992624226 -7.60106799406507 -12.2846017424834 29.9618585559443 18.0468067690525 -2.21267841680558 -23.1775946651288 8.42585279028757 12.2937174288378 15.8448941899962 -9.01564934961061 -1.20957753850004 0.11936004191853 4.88351804872805 -1.95066756763815 0.358437041746045
"28" 38.7471941881427 -16.2680542328619 -18.344854461635 39.3632665305113 12.6797294584518 -6.24600641349952 -8.51139894403709 28.6712356545115 19.1279029193379 -6.74820228204221 -24.7731996877164 14.0001754748291 13.1237032619158 13.8645209857706 -12.2039125087114 0.580122903041734 3.1778090104349 1.64561633915669 -1.1719893285724 0.265424247275798
"29" 41.2347955104444 -18.4664778610567 -20.4190912496489 43.4370132717921 14.585910548053 -7.86386201357524 -10.9954763305807 28.9159197150205 19.7011245926604 -3.9890147607855 -23.9297108547715 10.1843729868748 11.4121249444143 15.4316567940133 -7.04159445728212 -2.33986125285641 0.217339243579553 3.51893434979445 -1.62275221038275 0.357833086918742
"30" 39.7708358354992 -16.6735825389517 -19.6823345326052 40.9300854406462 14.3045823518285 -6.9168588386856 -11.3043960328934 29.349139537618 20.4490915875954 -4.65573365130796 -26.4174098269539 12.5959062129228 12.9842033048117 12.5891469305482 -7.83707205759017 -0.430454314612701 0.59381688943147 3.13360886523615 -1.19768142883666 0.0639738545175272
"31" 41.6606319334879 -19.5938528856168 -18.2466301930721 43.5439928952968 13.6028111624212 -9.85576337608754 -9.58356584453789 31.1210121093711 20.6532050548335 -5.38870413393799 -26.5303919613335 11.6069987250148 13.2593707497326 15.6709396992904 -8.40715896169509 -3.91103452944675 3.06328404351584 2.16773405047629 -1.55619332387987 0.484988588125775
"32" 40.9633982277988 -17.8293335844718 -18.6267266275472 40.8952423382708 13.8631498643762 -7.75189954168485 -10.9420994241588 31.9938129864158 20.8544958566122 -7.5235148223735 -26.1668151219554 11.7537545091238 16.6627326392046 13.3828778569431 -11.0166682023162 -0.901130440303529 4.34744584071488 -0.572930289456229 -0.380964029569738 0.123522157869656
"33" 40.8363454556212 -18.3551272396872 -17.289201269285 38.5477290675392 16.2317043419116 -7.92268030451256 -12.8094179241239 34.3029284181549 20.4708080857422 -9.32545613474618 -25.5582620672347 13.2120733665383 16.9393922879586 9.76875477203252 -10.7259472389888 0.572953423629514 5.23467120972087 -1.37605521868769 -0.0525117925967093 0.305248572612879
"34" 43.7414035496039 -19.4169349573265 -20.2845654886788 42.2323322708948 17.9101400121199 -11.2002456321782 -14.4095682599932 35.9947597661929 18.6803190026859 -6.68452638380946 -25.2426814011497 11.0137482373041 17.3883853563479 9.94608847051999 -9.56324223497002 0.843390502501693 2.70384302573212 -0.695420740008005 0.150567683265664 0.00869619029434671
"35" 39.5844753815824 -17.5910421570801 -17.9026592864748 39.9569298233264 17.4353816420333 -11.0102247924502 -14.012504148096 36.2941752759914 20.1319432253948 -10.3443726121862 -23.7969325040414 12.7953301831299 18.2926996099036 6.52721630642026 -11.6051755669067 2.83960178991732 5.5256807391435 -2.24031533825957 0.565565031013015 0.209897812499286
"36" 44.5841248747598 -19.7918109811638 -19.6253369881812 40.8467554178102 18.5275473743534 -12.4383554720768 -13.9555429451123 39.4432784625105 20.4282082161592 -14.5910113684717 -22.7246977868471 13.6105322254908 19.103673174498 8.47197927577675 -12.3145406597065 -0.457661434972591 8.96969645461598 -2.8568574108242 0.140864492371299 0.287552071863335
"37" 48.787357258561 -23.1669929578066 -19.5893130482523 43.0120412846873 20.2672357606282 -16.3999287925974 -14.3393199974939 38.6793413388784 25.0733872365062 -14.8742772698745 -24.1192865854392 11.0354031765218 17.3287209997769 13.8294122028126 -11.2916936982815 -3.80279595149895 7.72007003514842 -1.97449908004357 0.85122856109584 0.130154091594468
"38" 49.5738013124853 -23.3953252002739 -21.4810984546067 44.404438032624 21.5728921387681 -16.015483273908 -15.1827897240865 37.5809037548132 25.007365890193 -13.2993602605231 -24.0780317179508 10.3619586420933 17.7167902479913 12.8365133738066 -10.3980949119982 -3.3749979329 7.27096861798493 -1.68654853419444 0.199525109456504 0.195899675027875
"39" 48.9858320906973 -21.3695165249369 -22.8027556373605 44.0907314868831 20.8399662833297 -13.5034733451953 -18.2571265845826 37.5752872853633 24.1674647255515 -12.5101660493442 -22.7961036236872 9.69689210750812 17.4443846937655 11.3625070659537 -10.0067114672417 -1.91292523426789 7.76494562626091 -2.57594914232538 0.405860659496046 0.222029149639516
"40" 48.4333732276921 -24.9881547952788 -17.3541272958231 41.9655653121414 21.5036183180692 -18.336084309618 -13.0429257021123 36.7274141133262 29.1599359753528 -18.2035923259858 -27.6161090957823 16.166520332912 18.4384060080278 13.3715550820956 -12.9254209681209 -6.14927453959929 10.2900593423698 -2.06946543868114 -0.28938290111651 0.534941739689386
"41" 50.1129050888584 -24.161755384577 -20.0717513314186 43.2879923981975 23.1283180502098 -18.9610084566728 -14.8884582932579 37.6879378317159 27.7429377923887 -16.4601236445908 -26.1238233703369 14.0227106538193 16.6758725433845 13.7940644442676 -10.8690967654043 -6.60308379008658 11.396893665082 -4.32274645785361 0.542786596917093 0.259933833909812
"42" 49.7849150567758 -23.5182916088969 -19.1434958323059 41.8659706886555 22.0696058345981 -17.1727238410681 -14.6413400301967 38.0493790577032 27.3229183713541 -16.8022424453314 -25.160203072958 14.1987205147027 16.7336367751989 12.8154541809781 -10.7610007324363 -5.896739766374 11.6691623441804 -4.39033486742431 0.537308548310749 0.436396436576751
"43" 50.9336449012079 -25.8531457633619 -19.9045447508621 44.2545213478094 23.8085618421415 -19.7527585069159 -13.4041245835681 33.8684586714524 30.5417755414398 -15.6327609836847 -25.9946942310053 13.1027712282166 16.0656061006776 13.3804465885259 -7.92642893699947 -7.18476616708181 9.25933590015334 -2.26368138909785 0.073641350144823 0.446475626492847
"44" 50.0447896562094 -25.3032459245303 -16.5127338042968 40.6325857437779 19.147562406446 -13.2403115599313 -14.9930047801342 36.602646754854 25.195462515325 -16.5143732775546 -24.7638060798772 14.2965277953912 17.2481819111713 12.4275020932229 -11.8493875274206 -7.38646333316971 14.397377021608 -4.82823074192565 0.44238861615834 0.289901105860511
"45" 50.4940264950651 -25.9745316384845 -17.3431436269706 42.0915067910021 19.4825311190738 -15.7377327080675 -14.8380670685817 37.7610179997867 28.0248587673144 -17.7204145076027 -25.289008578327 14.7858756185889 14.494756554047 14.5774532459181 -9.63129448883873 -7.04656656739649 11.3946081684122 -3.93044701266711 0.00560466131074794 0.227639351688665
"46" 51.2666607564309 -24.5581962632948 -20.2326510814406 42.1791924851874 23.3929593110832 -16.5344175827341 -15.0089184579913 33.8958794669847 27.6530883036718 -14.957896925366 -23.0280969819537 11.2384190461936 14.421990461071 14.1892899221362 -8.8409659615233 -6.06964248784689 10.8091655782322 -2.99280257962134 0.630196627071813 0.0768349195108801
"47" 50.6589520639748 -25.4347095453601 -19.5036724904365 44.4005276115868 21.2752460846722 -16.8616883641978 -14.7845315531109 35.3791442567639 29.1692032351075 -14.5393541114552 -27.3416303486969 14.8701249438317 12.7440339618261 16.4082181959026 -10.4311490579273 -5.35540421972386 8.98187551307444 -1.71199125470766 -0.0237396984482741 0.520883116888743
"48" 51.5542513503295 -24.4305219784873 -19.5329942148863 42.5370619569086 19.1327417603885 -13.0204842488055 -14.2281852629037 36.1776162288069 26.6228699888105 -16.3548411767267 -26.1830555838963 16.8667134638405 13.0177114011321 16.1311527061835 -11.2914460017821 -7.56065129283714 11.8666309237114 -3.92451995534724 0.188551437850549 0.236054890591954
"49" 49.9349334240805 -26.4022931104947 -18.4348299731193 45.8658270353977 17.216501936628 -15.3168479514937 -13.7362012741973 35.4401134011257 28.5639818838643 -15.9885804422732 -26.2852852826768 14.5872102438059 13.353722394984 17.3385569996106 -13.0534326561407 -4.47557908666119 10.4385882977562 -3.47015705917742 0.139502281607951 0.303366441829056
"50" 51.6489488974036 -28.3966566496934 -16.5150007033478 45.2828620802943 17.6061145241071 -15.5074527518142 -12.7217402345464 33.4294586092987 30.5721485505964 -16.3510367935208 -26.1227322303978 13.8104643188417 13.7790940846485 17.995684052236 -12.9980705070281 -4.37823993250382 9.09845563381781 -2.44044464762812 0.309980023516429 0.393229777534466
"51" 52.4471011937796 -27.7596784137521 -18.8774641923554 46.8521268339971 18.702030057959 -17.1742992526102 -12.891102335868 34.54011910832 28.536309081441 -15.4870229698854 -26.5283157440101 15.708976554827 12.989531419469 17.1389959566465 -12.7838148345724 -3.2947169553646 9.36530384120414 -4.57750329694683 1.26864929595962 -0.148819144084302
"52" 53.8594951144761 -27.6662618859171 -20.4075305112034 46.1185103573412 20.0518385892709 -17.1879081590623 -12.5978180534873 34.0712365736264 28.6772569661025 -15.3174787325767 -26.4660257266212 15.27839777154 13.4629759190528 18.2381117837695 -16.3445808676843 -1.89352243921091 10.4635267823792 -4.67210266793198 1.11142146388038 -0.026607230214844
"53" 53.0319073736617 -26.6238084290525 -22.533509415215 47.4440298427039 23.0625793087541 -20.7120933822256 -13.6153187720401 36.8150264280962 25.9310041735397 -14.3465808851562 -25.520260327595 14.6598527007056 12.7334975455534 17.1967487894031 -15.1357798188324 0.339938972982147 7.75102919051801 -3.15115278654713 0.697538558380038 0.387628486690449
"54" 50.3889881197995 -25.9692507571953 -18.0152643745159 44.9569843520281 19.5957679315372 -20.9097350284867 -10.539854169773 40.7205773772273 22.5884896450397 -16.907805773437 -27.1506483966961 19.4130337671511 14.8926853564838 12.6902180374634 -13.4568803012176 -2.78025064126538 10.7495365805794 -4.30532635446913 1.08262162963923 0.141898119611013
"55" 51.8384137822209 -27.6186246960063 -19.2624338061209 46.2719755408449 20.9343379326883 -20.4725579112202 -12.9309065633385 38.5437560734689 27.0034940105047 -17.9313160906 -25.6110239126674 16.9139820249408 14.8703773664004 13.394399388101 -13.3680836477697 -3.23296355956704 10.4024864448224 -4.20325430527559 1.27055362989824 0.179095642256792
"56" 51.1682076212197 -25.2539844663259 -21.0345325785977 47.5981927024411 19.6070741641762 -18.6835228428951 -12.8379048261321 38.0045541427461 26.7197019113297 -18.6520489134687 -24.0435132761442 14.8442926885922 15.7437281955997 14.3347784363667 -14.3153620596816 -2.27668521777625 10.1086945703359 -4.06475821073166 0.819483152339505 0.174188596125955
"57" 48.7540602592277 -23.831482703061 -18.6947641198458 44.0392556443124 18.7354207391668 -18.2180443845121 -8.72453108519008 34.5092721121468 28.7533305709479 -19.6203779092786 -23.5101244891429 15.2763422822877 15.0594542538186 12.8462116040459 -13.4076172906613 -2.9454511704064 13.2644593930814 -7.07682608847539 1.55014903555186 0.24924877273243
"58" 48.7437438142048 -24.1308660971723 -19.9810878778212 46.7330916428862 18.5768847655313 -19.5064350326871 -8.9198693374099 34.3656950838658 29.2139582480452 -19.8538065523887 -23.6682693351821 14.0357938064242 16.6934200377921 15.0113109637426 -13.9672448107853 -3.6927343528337 10.8029643269736 -4.0308682828863 0.576584259409847 0.261111555851105
"59" 52.6335775599453 -25.6128863522154 -22.5779250253361 49.1351579979026 18.320308618329 -20.4239908553984 -9.81142361133526 36.6416749214197 28.0958342037546 -19.9223518021432 -23.0340705344079 14.0488059603892 15.0699844281594 14.8006852259489 -13.3486644606862 -2.86745960858374 8.8641842654776 -2.47026183328225 0.194615335703705 0.225761012345359
"60" 49.7994717353193 -24.4699138007018 -21.4317704310713 49.8676845025857 15.4163269385689 -21.3459479665338 -7.87622027614304 38.3739550623761 27.9623859030342 -21.6311080652549 -23.1434916609977 13.1851803305833 18.1456336297731 14.8539900317538 -12.4348510682733 -5.0758633451177 10.3622550024262 -3.50122037099985 -0.157489172462535 0.246707421742889
"61" 51.0522518435031 -26.0993215930559 -22.1692383195892 51.2189289770669 17.3866224606516 -21.7188798059409 -8.40282538187133 35.7087395961077 28.0507788290289 -20.2637227728032 -22.60040924884 13.795361638746 17.5711787754649 10.1534504342675 -10.7725414735746 -2.93789036529202 9.63664595264214 -3.78105184653926 0.736303333986354 0.0360881578320723
"62" 50.0302892932367 -24.540134142065 -20.6882533122482 47.3025722495322 16.1307832959038 -18.5636447185222 -7.68540888044683 33.8781068103619 28.429913655762 -19.7202642064559 -24.4550359565397 15.7538817400408 18.457725212355 9.65812150755379 -13.6145335383005 -1.70190892739773 12.2365370608258 -5.79190904244986 0.785410242269345 0.40552312023982
"63" 50.766560222261 -25.7421466406754 -23.819362269868 55.0765282775818 17.2010264990401 -26.6750620546544 -7.72403947096603 40.7532907482533 27.054487819454 -19.6824944360944 -26.9611100252346 15.0779579173124 22.0250161794655 9.91276145098149 -14.4182322885267 -2.54334046820854 10.3479280985199 -3.76426416671922 0.0712878087886363 0.347853138384074
"64" 52.6803538766574 -25.9689730236557 -24.1199029325292 52.4054219389031 19.5591250741804 -26.1564075083899 -8.97025110083525 40.934465550482 25.2663697770165 -17.2472126648067 -26.5076149616894 13.1000132887377 21.9028068786913 9.52326077004945 -13.0525773177344 -1.21923122099581 10.0142021103111 -5.47538811190129 1.28614202199372 0.0894093920918124
"65" 52.9857378169147 -25.9601037732055 -24.495539120855 53.3206204098495 20.0152632824813 -27.5254445753575 -8.72580826404784 40.8533707882838 25.6245015759213 -18.7897837354385 -26.2179030120166 13.3721701284596 23.6472960809789 10.0548191701948 -15.0650967257546 -2.81325671828247 12.0706056327426 -5.15023276784111 1.24447716976216 0.129713830538842
"66" 52.4599858703235 -26.2498611415039 -23.1065830547374 51.6315087558883 18.3425942807458 -26.3024323252939 -5.94724923768332 39.8661012323314 25.0990999634593 -19.8937840951641 -26.8835421681372 15.4551700650541 23.3098261190805 9.55521100475929 -16.3995224577592 -3.50966418540534 14.5427525596227 -6.30244398656411 0.986464625569105 0.252446916485226
"67" 52.0481270406854 -24.6883795675907 -24.9640548034512 52.9773540124816 20.3637746232085 -27.7513756279158 -6.6862525573266 39.7606415745334 25.2924969363581 -18.2708053054308 -27.168324886387 14.2204517512074 24.2341635897975 10.1166394403823 -17.3818060685985 -1.37144031378474 11.2312983958453 -4.5151846918012 0.530771917192664 0.0331601343798724
"68" 48.2705100009424 -24.7845063899394 -18.5971902410071 47.8189195852091 15.5111736808906 -21.8045066906011 -4.01302497779482 36.713649622871 23.9918668280942 -17.8653632450818 -28.106154896113 18.2909760614011 21.4236585987038 7.12143894812456 -15.1345292079466 -3.86804187088647 18.0071110206839 -9.30324277219125 2.10680682355771 0.152925660494815
"69" 53.2980460475228 -24.1827706263361 -26.641199737192 52.183973678323 21.3629578463709 -27.2127567497426 -6.74134100782152 38.5573984349318 24.6546403666318 -16.436593517862 -26.9444163668873 15.168571665318 23.4848895323527 7.69582204426651 -15.9812000025159 -1.09046507568654 12.797017937316 -6.5305683064179 1.30618046477537 0.400960676117245
"70" 51.2133496704787 -22.9262867709742 -25.5794828960192 51.1197154639017 20.6340737138788 -27.9012403741187 -5.44742463817974 40.1349262251623 23.9719238320678 -18.3534823533141 -27.0663628228762 15.2978121295146 23.6114982322848 7.79058328440769 -16.0540812623193 -1.75766933720734 13.6817770559887 -6.45619052443631 1.39940305918347 0.283430139292165
"71" 50.9319262567227 -21.8640422006722 -26.4200020087796 50.6137744578077 20.4473710747708 -26.4908274196194 -6.57021688050334 39.8198940609035 22.3529342789725 -16.2132503807239 -24.577667857561 12.2699387589871 23.2370417756373 6.0484422745704 -12.0849682273349 0.216378276459424 10.0109881790299 -6.12927500981506 2.00865441539571 0.159035812383116
"72" 48.9192726971458 -24.7064457931063 -19.8626669169069 49.0812708926812 10.633749306136 -18.9297000979363 -1.34109370549169 35.4327594950175 21.5034721833837 -16.3896386566827 -27.4901281498064 16.8184931847043 24.4692162088664 5.48026097074437 -12.9696347984913 -6.01610672690152 15.9622549554974 -6.53414077877038 0.974426372639701 0.132048563179887
"73" 49.5177279177553 -23.350879166637 -23.1508609540984 51.2610737960858 15.6324132942406 -25.4962932803552 -1.88472564671257 39.4289293456941 20.998784305023 -17.3946626734502 -25.4240134659026 14.5246148274151 23.3549201201474 6.57523518266123 -13.2688010645354 -1.02585603183049 10.4277794925235 -4.52884262566366 0.521533406814633 0.00536438058851418
"74" 50.0529731086047 -24.2550047814935 -22.0845901893455 49.9844124846308 15.8089164861698 -22.920004145909 -3.87903314398293 36.7946434771915 22.4670205573103 -15.6217285027271 -26.4629200955416 14.1993868023192 23.6542293082657 5.57355301411955 -11.7882275537269 -0.925723630026669 9.61405264478678 -4.75567128208896 0.755325380209167 0.174843524539228
"75" 47.8127499761981 -22.8958903695234 -18.6993123047509 42.5354413147969 15.7406012186042 -17.4463833997262 -4.05687704577864 33.8766290186437 23.5097293626811 -14.8867800625562 -28.0068127812205 16.1415629943731 23.0001858148197 5.24813063500014 -10.1176595864492 -5.72998217222195 13.812361894611 -6.08391686001114 1.55235764563706 -0.0874173801571638
"76" 45.7994744125328 -21.9537624950403 -17.8066882929409 42.8986167649272 14.8614480533297 -15.886414100697 -4.79966795605908 30.4708851543596 24.5901870584973 -13.2981077897494 -29.1164570654056 17.991922390917 21.3361132216868 4.08187348577357 -10.8986973370697 -2.91253177800953 15.1285177165702 -8.6972497986102 1.98078063761568 0.387667543171493
"77" 49.2334933825593 -22.0281002020303 -25.3309458762399 51.2608291799898 17.6494750266129 -24.3632698816251 -4.68954244389057 35.6277461762303 24.2713987126662 -15.8621962148194 -25.7065437551166 12.8680865641953 22.5566595212571 6.8732535466291 -11.7018405423504 1.1765509172511 8.6172476576384 -6.39079444178183 2.18382261636294 0.31970429265966
"78" 48.8897139702369 -24.2152778114244 -17.9106252632265 46.3976529318133 13.7155804080818 -22.2502667787184 0.531255140532518 33.5178409648789 22.9625198912876 -15.4099354631235 -27.9779334236742 15.8950508343393 25.9180112891345 3.84643809988157 -13.3192615861668 -1.71945523969619 12.0117716967602 -6.65534923952603 2.20332639076667 0.0979596179256225
