"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]"
"31" 37.4178037741316 -10.6475539178032 -28.5273541128176 45.4457490934353 15.0827185732227 -5.31396911321917 -8.41622078091101 14.8957577803401 24.142187800928 0.257238105047056 -10.0994357821823 5.45068258926976 -14.0345454619001 23.0554117172411 -0.439063613756483 5.71059959991697 0.794548554324642 3.77235839945964 -0.726294723574007 0.284844423845656
"32" 39.5081091111483 -12.7223556688497 -30.3052652246597 49.0121570091044 17.0114292046241 -6.33103914855066 -11.0990363235707 15.2470092845648 23.1325640834652 3.80995437528261 -11.4817079321401 3.85984293841945 -16.116482622101 28.4525811582173 0.408804835718493 1.17233204818727 1.09258854297728 4.74539944032927 -1.1728479696836 0.597058697690841
"33" 35.5617618934792 -9.62795029293786 -28.3746485613771 44.2553123909771 16.3828593938378 -4.39217411365076 -11.5270358757395 16.5634847421332 23.559533378125 -0.974438771934187 -9.69531200403442 6.13206518353406 -12.6941059460735 26.2987548770023 -7.33826666014883 5.09013274498833 5.16123068930148 1.21898134715244 -0.134973600597871 0.434880855699621
"34" 36.330245285554 -10.5107278386348 -28.9860004613893 47.840904368508 12.9560560682108 -3.89415301765405 -12.3970411827532 19.6795523509322 22.9620931242467 0.0894373404315232 -11.474969232321 7.62407325409926 -14.5351683917926 26.2433292491046 -5.69964258676937 6.52527534881525 3.04527033715878 1.16987995906083 0.789565164756747 0.204333836468599
"35" 35.2066493072962 -9.52534287587083 -27.871133665915 46.8198730566409 10.1968512444786 -1.88658350173454 -10.72419070172 21.0232457701826 22.287218308202 -4.07822267370661 -12.4164863998327 11.0510218885447 -12.2095550978368 23.13767503267 -5.9974786012208 6.6124514383629 3.61839603039317 0.447694715373674 0.433755176417485 0.412219549673819
"36" 37.4497057905396 -11.146492721202 -29.6405218363079 50.6181330636171 10.7056113460804 -3.07022936086905 -13.4215149776591 22.2031615930865 21.2930741451344 -1.82194749582124 -10.3766882840523 8.10890407891864 -13.0549847278691 24.4365179928861 -5.99292324438706 7.15545845984369 2.58425240812279 0.332982187028505 0.699464001043724 0.285420551868506
"37" 40.5772605261002 -11.3119024533783 -34.0545571292147 55.310190595323 11.1582466172546 -4.6015144910431 -14.9141469128921 21.8282571542529 24.0534481174172 -0.218440084683088 -14.7514287486964 8.79308606856175 -15.2980235263552 28.2285696411959 -4.9852795683303 5.36660097436956 1.70566575762594 2.9021150067467 -0.462404286877897 0.77660865991948
"38" 38.2402842883959 -9.3465618870962 -35.1755120992138 57.3338653324334 8.97219652550859 -3.04301940075415 -16.2071072954634 23.0339703785015 22.6830928731267 2.79268212703643 -15.3543804304456 6.99583066678445 -13.5030526009996 27.4815794357962 -4.49664957141843 5.79480213038371 0.949379790590837 3.01755384675541 -0.790891630323841 0.535667477954954
"39" 39.2262670722749 -8.99054371484336 -36.9318351979042 56.9094032893699 9.82622057970405 -4.80537471216693 -14.850658477744 21.6549241631068 21.0337363470691 2.55274983225471 -11.703856669246 5.470351891436 -17.5992138798559 29.3434781017131 -2.78940903776967 7.69668202651424 -0.00836106484437371 2.11681938302157 -0.0493217335942504 0.390260578590331
"40" 36.0948152156794 -11.7842936668717 -28.6160311328372 51.6393351133537 9.77359699264026 -6.95485224814381 -9.46780621270826 22.2124580973458 22.3244819046261 -1.81196212154304 -15.4285998624669 11.8607260799499 -15.4344291358335 31.6207814959967 -9.89317808049216 5.50427022374086 4.25905689212618 1.11719011246336 -0.329125069297004 0.684829604694142
"41" 41.3670779714831 -10.6157340452657 -36.5567597252698 55.4242199328419 14.0617475779745 -9.07423556622657 -12.1880603053123 21.435953244022 22.644154679982 4.08781279202471 -18.0189552541864 8.89214041879342 -14.9761888441107 29.6995380105621 -7.03541661905952 9.64731405072377 0.267929431547612 0.658057422128309 -0.38478190402004 0.643120659397477
"42" 41.0284256005641 -11.491124309303 -36.2865029126002 57.5830623207667 11.8982223889399 -8.89638838186177 -14.5496754451137 23.5585686628059 24.6155098025598 1.44943704213736 -17.3903815042259 9.15760073886394 -14.4488690284798 27.6422700330962 -7.35001201535451 8.1345741531724 1.75306839612634 1.78283269545427 -0.816808240090022 0.79791970542821
"43" 40.5789756790855 -11.035885478537 -37.2404092994699 58.8097989422263 13.4047517460647 -10.0112083436043 -13.6800929445819 22.5601681752044 26.6597952067332 -0.251510096071113 -17.0810576941701 8.69453428037886 -15.2857438169671 30.6451147266582 -7.29249616554511 7.22306951611344 0.125189226664906 2.7122547080213 -0.484041702318101 0.410883374107374
"44" 37.276172893616 -9.60719666964792 -34.6138948355726 56.8693942742447 9.99466903552148 -5.27967062950701 -15.6635949836096 23.7736862398934 25.3323721342567 -3.52494365292286 -15.5478035732585 10.2181224822513 -13.393333155661 29.1233349018266 -9.43704545614568 6.42065796118746 3.50093981200694 1.06350372909871 -0.421310527728275 0.582908837194328
"45" 37.6920660868615 -10.0205305108603 -34.0557295385365 55.0036864476038 11.40307075613 -5.56708640044241 -15.8767639757411 23.0673019995693 25.3867067451375 -0.268518177563875 -15.6596695092371 8.68757719619837 -12.8292320246026 28.1917399176023 -8.63341670398017 7.11297101670907 3.44379944858654 0.0219768451671377 0.641740020269491 0.488273004176397
"46" 37.7007926599892 -9.29865793939413 -36.1626956573198 57.9811360434621 12.1918274531297 -11.2217304635172 -13.6334139861694 23.1256624859012 28.1655631730327 -1.6021907494088 -16.6459544404794 6.86300418846876 -13.1740055858451 30.6669830194416 -7.12452598192565 8.41523215878787 -1.25089827180892 2.63984286451758 -0.138536795470685 0.551442582995701
"47" 34.8918774265753 -8.82436978313061 -33.009406577912 55.0052688197181 9.89039236132471 -7.20150765166395 -13.5453249701075 23.4293635143721 25.6813696162387 -2.08927887087171 -17.0016085443543 8.85496454921481 -12.174398726027 30.5083138421259 -11.6870368817248 6.53444444380362 5.41461517779257 -0.247268610459849 0.642780301679228 0.454274044419743
"48" 38.6551985200702 -9.84786026463224 -33.9344873345502 53.5186771843951 13.3790514177369 -9.08329119400066 -12.0544172416556 23.4598805611493 25.0873951875098 -3.40005095991016 -15.4529505846526 6.47781215814733 -7.34034461823126 27.8364456961033 -11.8217062233568 8.17188697561638 4.59172942417391 -0.0503379737902543 -0.357041557101826 0.580060148217043
"49" 37.8669182398915 -9.9838169767749 -36.3398198245588 57.2920639925 16.2266381627517 -13.7021266747413 -14.3128010722749 23.7970928458978 29.0220192259597 -2.40104605605627 -14.3232690997205 1.59221224596635 -8.40046819407372 29.8453792577993 -9.85138497512706 9.03806854799308 0.668195692066212 1.69115535168495 -0.122339879308158 0.551049993284961
"50" 41.3023766321781 -11.4090538587141 -36.847617052301 57.0887208970586 17.449772927112 -13.6682867811557 -15.6929088206539 24.6567766431719 27.9641441411895 -1.31627361914748 -14.8419513679205 1.41856138832293 -6.74620146357739 28.5362532830484 -10.027084619622 9.13019401053476 2.3624780325717 0.389624162666387 -0.0105774384665243 0.356956868547941
"51" 42.8724333620887 -12.2749012240595 -34.4681231245714 52.6933656710197 14.7749887893655 -7.97652832424146 -15.0379517985461 24.8510537999292 26.0999597860884 -3.51969750825815 -13.6989992420331 3.12484495468845 -5.00935541236176 28.6624030140175 -12.7349692042453 4.94005408692983 9.77564450965332 -3.33170912573368 0.838691658303157 0.564537445164636
"52" 40.7025723788394 -11.8731542936278 -32.7311215409547 51.2391886721926 16.6194688299207 -8.89342684161472 -15.2283903764999 23.9278453566137 25.4644971618828 -3.63176207907161 -12.8260507186682 4.6985126222585 -6.8952675960871 28.9007193838068 -13.8593747459038 6.61143221591017 8.77477853508447 -4.08082798096096 1.76709577735543 0.428844305851488
"53" 42.6604501450223 -12.4922847610299 -35.2936195479959 54.2352794445569 18.2503197511064 -12.1187043905065 -15.653543715879 25.3306535838541 26.2490687934788 -3.78957590357809 -10.8211382755676 2.46227937077932 -10.122864294705 30.7052499092843 -12.6923486055865 7.88941291620882 6.30961517478947 -0.771896138514771 0.374651686166611 0.424684297271085
"54" 40.020699370083 -11.6409405838264 -32.4650268645231 52.9108989033506 16.1065430898621 -12.7628307069783 -13.6283633885301 27.617156244705 24.2330773286309 -6.16197182341433 -10.7448637932525 5.03756283757069 -11.0691890333371 29.8683136144235 -10.7972438562961 5.48831622521424 8.4772316590993 -2.86818780658832 0.5432705728462 0.741807819720764
"55" 38.83041676663 -10.8286671253992 -31.6198378956595 50.279682866685 17.7765672232681 -12.9483282001688 -15.5684261352314 28.03573469835 24.0651597018476 -4.27058286178909 -12.4443945684832 7.16892928883304 -10.8287410676179 28.4431273438742 -12.8362369991532 8.49776489125773 6.83538673685918 -2.32045677999939 0.778618560765482 0.557043827132883
"56" 37.3639466458279 -11.3929534801494 -32.4934380363981 52.9674987450028 18.1831358881885 -14.8791966394345 -17.6782626507018 33.4093138353883 21.2534884760907 -3.21564767439441 -15.5499446234403 6.95011669083952 -11.4056963464889 30.8017493045537 -10.8244468328363 8.57903934006387 3.22232323480204 0.136471061760683 0.494734086524103 0.520460000930209
"57" 39.5195890565854 -12.6109298765959 -30.6265853037734 50.2593177406622 19.1336247935147 -11.1460874973015 -18.9682416967019 31.1713967947795 20.8226997587029 -2.06703374992717 -13.1395882320806 7.02968800776075 -10.0899156528885 27.5935444267134 -12.2052900046768 10.326637363061 3.44300444045799 0.365379335635498 0.289330665582294 0.573474619172179
"58" 40.965426713008 -13.9612943756866 -31.1688049135165 50.8381256676586 21.3177693276842 -14.3669488841932 -17.1544545701713 32.006151777312 17.8691589918909 -0.57008104852636 -11.6671090518113 4.59302572205775 -9.69766554702946 28.7406701444002 -12.7602315467051 9.29273610461439 4.81424326184541 -1.8794054797536 0.80546470319305 0.717730241314219
"59" 38.9587393108001 -13.4592761531764 -25.861327698479 45.0600325260214 15.7270687013922 -8.56683458566372 -14.6658078765768 31.2828524469651 17.0931930707377 -2.93489389220061 -13.3085692004348 6.24754905469898 -6.6547210380598 29.5143780342 -16.1719950779542 7.7046296071821 9.58583022334458 -4.6943622532804 2.05051761296632 0.573566842302148
"60" 42.5795850497126 -15.4386260409023 -29.7330360726613 50.9544156510754 18.1425434660858 -12.2295231189117 -15.9967680649769 31.0119146126419 20.0604286004173 -3.15012451768249 -12.4209174465322 5.90553717039773 -7.18265212099446 26.3018959830117 -12.0803362818497 10.09449291987 5.37557561754651 -2.79751001812708 1.62958779064941 0.397668515801015
"61" 44.5998873624866 -17.2617327538843 -28.6876192491007 50.7862786207508 17.8618763025915 -13.6728215321984 -14.898866669538 31.0930818117283 19.4427794708509 -3.20099949745798 -11.4149444169429 5.94187442625308 -7.85245909805489 23.3225321620325 -9.35001895934932 9.13436313611574 5.10112361000113 -2.30142337163243 1.7227026013291 0.472696750061916
"62" 45.1002021668407 -16.2308398474077 -30.3990629640429 51.354683748045 16.4819277950329 -13.1085804410401 -14.2065934314421 31.9921439612218 19.3510849113561 -3.05124172167991 -14.5691042078386 7.5891622698262 -6.11776783051867 22.2265162430658 -9.55622635197989 10.6558380439534 4.60068721586126 -3.34312772704491 1.259109812702 0.620486789480242
"63" 47.4574839937753 -18.0408929459155 -31.7912970541209 54.5339382686959 18.1064926192032 -16.6654457618657 -15.5001581931564 35.5348784475429 17.3494628532847 -0.61170259450099 -16.527265374273 6.47569349218174 -6.44134098223714 24.3676460238768 -11.3702277202909 9.53848069977507 4.53821440842833 0.641554211185814 -0.046552495567463 0.415175196802853
"64" 45.6695270337941 -18.728423489648 -28.6253030656607 54.4692416718099 16.474406499662 -16.1419189127633 -16.2106886088232 36.5956090082225 18.0079862588568 -0.116687396273501 -18.8839670445499 6.17124142774484 -3.41914731511916 24.5996042522971 -11.3356735805202 8.08944849214451 4.49098290890467 0.636859778888962 -0.224368142672282 0.613272473365981
"65" 49.2917580949163 -18.8630600091818 -30.8132487839934 52.941330515842 18.3915638941399 -14.3610478837534 -17.1308007972071 34.5444023554272 18.9926077587784 -1.20121477244113 -17.6430782600751 6.62247476058745 -1.73446294344595 24.5837853032597 -13.6403874797993 7.7952442705972 8.16923877100987 -2.32644126616904 0.76575739697045 0.416316253981354
"66" 46.2573780517712 -18.9422746998693 -26.6117968871975 49.6095697545952 16.5093040612607 -15.5857283003345 -15.5577136368472 39.3458810828226 16.3776864348934 -3.16719212570131 -17.4683625368855 7.3999079890252 -2.71946949578015 21.7457977990491 -11.2707935846594 7.96800334279395 8.53062125803612 -3.53572718897727 0.877691132310377 0.663182602091159
"67" 44.5725543456319 -19.2489151382627 -23.8737577727712 47.5331064753576 15.997230639301 -11.1956088281236 -17.7844679213895 37.8358860038466 19.3102966636049 -3.70876068066154 -19.1350499710653 9.37555419896393 -1.55765551415156 21.8271650046445 -9.84826612986301 3.20494709745042 10.7732338818663 -3.34058798520373 0.643870874658418 0.517179078106165
"68" 46.3042364586358 -20.2509043178173 -25.9310515661127 49.4506543483065 16.8127869752686 -10.8054457348287 -20.421108376566 35.3146912242948 19.2336387662904 -0.0661758770178366 -19.0206790900144 7.81432523941757 -5.48461391164848 23.3026294549972 -7.72543580484351 4.18314959682074 10.6962759833107 -5.51180843568927 2.14422449974916 0.405402278317439
"69" 45.8641394757826 -17.6316098432189 -27.3942928064204 48.0689544848215 15.973455701815 -7.21499439584653 -19.3879402756258 32.4218202565702 19.3932011432537 1.82174717445092 -21.1367112862412 10.1612379772195 -3.52808037621221 19.7043149956231 -6.85258109940674 1.60671891321244 13.1659855102705 -4.5530326130624 0.718580755990199 0.573390105850987
"70" 45.3921345418116 -16.3675281550479 -28.677749873435 50.0393271583952 14.9915770656893 -9.38591116021073 -18.6755058126166 33.8497858600938 18.4771974072986 0.01454011928621 -20.1945757306923 9.44946435375681 -4.74444679920787 22.9490434865961 -9.75035091831534 3.41193187250012 11.680313371046 -4.42574440267238 1.82312504724603 0.340792767409041
"71" 44.632129321348 -14.1604009014687 -33.4034825283878 52.4379345752367 19.8151687589291 -17.5377257549984 -18.1973756984857 37.4103714168222 19.485295137515 -1.07909755744097 -20.0655035668394 7.82723890396012 -5.23831126834069 25.5495659698466 -9.78781260783876 3.96680087820083 8.73459617272485 -2.39764331941358 1.2264117989544 0.246479871566175
"72" 42.1131279732149 -14.7651506918971 -28.6070725081878 48.4073900919527 17.7298398032229 -13.4763140975141 -15.6071021659529 34.679072665282 19.629154337745 -0.793821150130674 -20.328493177312 6.42887576065384 -2.37964985331578 23.3123251623667 -7.09539612626854 2.81459390358701 9.77616047897559 -4.12714178128154 1.87401412533397 0.312653445237438
"73" 40.171421512756 -13.5763741698409 -27.7176967891798 47.521364123827 17.0955249966746 -13.6101971791921 -17.1427099695532 36.0239522312892 18.1339463593762 0.746092049415941 -21.4731737731559 8.56270310419076 -3.17009649150459 22.3175609115914 -7.96715153341288 3.15090678635274 11.3065257464834 -5.83238174901569 2.31488357277352 0.316225888208408
"74" 41.8095300818266 -14.3101144714546 -27.8306468568981 47.3980502124507 19.1694802607714 -13.1473490023826 -16.1570308886174 36.0712630574343 16.5224511050541 0.371234723652197 -20.2336261395514 9.30025953191995 -3.34305984553424 23.4666831159907 -9.57375925168676 1.74702662783866 13.3704529726359 -5.67949318370587 1.86260818751306 0.189167659914687
"75" 40.9155754743413 -16.5588725890694 -24.2044347102935 46.0984863931812 16.8781762097102 -14.1266771945853 -13.7517584135203 34.2444208518941 17.8641211360864 0.75218612387458 -21.2385361385898 7.09737446412402 -1.76819832672318 22.4085881760214 -9.44484173285448 1.00648985965848 15.4227228634639 -6.52993393800485 2.04889515087089 0.198711810235065
"76" 37.0762968400928 -16.8197720884466 -18.8049459183863 42.2640107953341 12.9470293247933 -9.61245174296818 -10.1977989765639 28.3712175542496 19.1529494674971 -0.283187983139555 -21.2834593560474 12.198988905119 -1.8100643190507 16.5086409940022 -4.89693670447367 -1.28692186348494 19.137845033763 -10.0426870000261 2.76254449176823 0.574373721747851
"77" 39.6569298887605 -18.7004332263607 -19.8744348401376 45.5450063026866 12.267106737518 -14.084549968946 -7.80911513236923 32.1589645970633 17.6151319497609 -1.25392733069494 -19.0868363991067 6.71549747160063 0.108723293229305 19.9819168542449 -4.84033444150849 -1.36094136497408 14.9947790643112 -8.24618179914833 2.97061033636087 0.414128023519891
"78" 40.1905372996812 -18.5724630269003 -14.4490064243282 36.5019396982568 13.9701583811631 -7.12041096829135 -10.3616190579649 28.7547672689458 19.2883091357604 -1.39695347833109 -21.3630856643327 12.2469152151037 -2.77246162220148 17.6286980185514 -4.88891833328168 -3.40503419399095 21.9260321293602 -11.5016133046268 4.09295709066255 0.552182013251352
