"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]" "mu_xi_boys[22]" "mu_xi_boys[23]" "mu_xi_boys[24]" "mu_xi_boys[25]"
"11" 33.6358688273677 0.574171184683323 -13.9423765160495 -5.15786861884551 31.1487011969904 25.1060292548514 -8.06657229915839 -8.51956160811452 2.16738089187482 22.3771405837377 25.7606361346663 -2.91420247568975 -12.8954758945215 0.206782246079692 4.27606270803982 1.77276135257521 6.57236015853508 4.7528431594488 3.56968241523795 0.770473891759342 11.2570343235134 -3.25742087393141 0.817861003137402 0.539289609053149 0.683404954977326
"12" 32.6106354166536 2.70171373918791 -15.5656086697941 -6.21740578218437 32.1307993862877 26.3117458573576 -8.24155587709672 -9.23521005325554 0.686298948578157 21.1457111748157 24.6782862463453 0.0342375077079893 -11.6425459888239 -2.10754101088805 4.27407321051206 3.2615668967721 6.32484560616348 4.95662953219891 2.67779337332458 0.677760407887876 12.728141953649 -3.90213324198705 0.571162740361984 1.13140170427016 0.675333334089635
"13" 35.8727672991252 0.461201481151916 -16.5962056787712 -4.42517616431316 32.7031316711981 26.7997215079743 -9.12637726535488 -9.46118223806831 -0.928697505017723 25.2256683669614 23.48286651012 -0.678396726395325 -10.9332635417732 -2.39459074815438 4.36631377554873 1.57613208910764 5.0101424921412 6.34455389277442 5.60587908796234 -0.232734554164533 9.81961144653098 -3.01454758858397 2.37412909258036 -0.0237013543671825 0.554752508996084
"14" 36.7324852595425 0.934573716747528 -17.581114647792 -3.81746618297367 33.5602977453167 25.8420881934816 -10.0627134064288 -12.5876869249676 2.32548166037246 27.8944071281041 22.4558617602797 -3.40017363293526 -10.2128971153119 -2.6310486606171 7.31586721147144 1.92807625343269 5.5089082608996 1.51596233981722 8.88013892884467 -0.402799680845337 11.8121459983039 -5.6092342045331 2.82592561129871 0.322441423424831 0.510474237360734
"15" 33.5736833500388 5.12552641109625 -18.1651032417344 -7.5486280502497 34.863799905306 29.403295161867 -11.2542585637921 -12.0294839278059 2.92862441227984 25.8320213154955 21.5399823881721 -3.52114069889955 -5.47262291339217 -6.40743763087281 3.83467870569182 7.3191868590159 6.18248256257075 -2.22212054560275 8.27712874989871 0.12619160277506 11.5326316728255 -6.87296370702217 3.30219669233979 0.590185228289826 0.597550350356597
"16" 32.7295717579556 5.16399138893252 -20.0635237718855 -6.40730963338599 34.9713937948071 30.4337890674846 -12.9012042276331 -14.3345079252281 5.39177767574586 28.1818182724917 19.8500636297452 -4.57023840852489 -3.12010529086186 -8.17100097345808 2.54840844562431 8.27668560940997 7.20752044348683 -2.88981348032155 9.3573742330244 -0.169755589059741 11.2894523687597 -4.77422173266696 2.06589004422189 0.15520288457879 0.506492075845808
"17" 29.6940607198175 9.34227609005961 -22.133530005346 -8.48954519514839 39.2075300525114 30.8982690611514 -16.2887902987617 -13.3063728261711 6.22471730858504 27.3447033543994 20.0796301987884 -3.54252609105366 -7.01261435594355 -5.92598836160515 2.00908012023207 11.0805713900238 6.93333222625209 -4.29661678318228 6.8715851565574 -0.419870821310703 11.9720392715615 -5.22142433111913 3.30212578013037 0.22692537251029 0.192024053268218
"18" 26.6405339227421 9.97170881297595 -20.41201265757 -7.93928406758253 36.7411325755921 31.4878188411727 -18.236499482858 -14.8670935644592 9.44435764968537 28.6532563289527 16.5473310933114 -1.2885122128864 -3.92911026835366 -8.40852927044401 1.79805216829021 7.60510420669761 7.85837663961556 -0.660459219628712 5.97993568321295 3.2309584410711 11.6841484719698 -7.55547537296714 3.12633632232528 0.688381121456117 0.309044705088523
"19" 29.7017229306794 11.0172320071188 -21.7393797211928 -9.72111002588594 37.8760558736412 34.7679122092024 -19.9842058022896 -15.0099842410419 12.3309455671855 27.254586116887 16.1061832778616 -1.50876191822206 -5.35860586715064 -6.9397508857513 1.06314719928267 9.47696243382783 9.35802109940413 -1.5457330077816 2.17914526880072 3.85218149520747 12.8613440389418 -8.00634203310618 2.63335955154839 1.29315938047528 0.485996376578451
"20" 30.8889895971658 12.4539162072086 -26.1180455776174 -8.4846116180333 40.3282360763324 35.209614083457 -22.056766284269 -16.9159110916626 13.622308744738 26.1601143531963 14.6712458129609 2.20796214882035 -7.25683424855069 -8.5516726988589 4.51081964798578 6.39005908800885 9.36803953885824 -0.260151707736958 0.959222260723326 7.96151609370306 10.4071751242026 -8.5847644181388 3.62654255916992 0.783097280474739 0.159648616132785
"21" 27.6496793875422 11.2019464733385 -22.4832081375042 -10.2151854391064 41.7276242083844 34.0841220949886 -22.8104726510257 -14.1905263635933 15.2370058119946 24.0396644000757 15.9353264971007 2.92534643860962 -9.0303869197211 -7.70399323065235 4.64058319564419 7.08041265822929 10.7496801422047 0.398614766191813 -1.2683764355246 5.32005690884803 13.1086908063618 -9.67142037092093 5.02090897036287 -0.353213504795172 0.35797941495424
"22" 33.1034621156281 7.97139130753355 -22.7014290693478 -9.72044685914652 42.6341543283088 34.028620094891 -25.9594075487698 -10.8293108120633 12.8143070216427 26.5038164391632 14.3569870032681 -0.964854163270092 -4.76622349113764 -6.95436026385293 2.76852111049654 8.61583336422314 7.08295647578414 -0.0913705212884011 3.12713485941088 5.53633908823117 10.2331851710167 -6.85104613536824 3.2182115173542 0.691897374536296 0.476107382351325
"23" 33.3491744560484 9.03706558548005 -22.7467177914093 -10.4822183797935 42.2718978963705 35.8627606687263 -25.7124400152541 -15.1979882221948 13.7936061730072 27.7539496320698 14.8607049387285 -1.40602902930532 -6.12770476753333 -5.41335241216017 1.39452764059436 10.4984756939916 7.94723570999744 -3.39292192462743 0.418905135534318 7.6589342134402 13.2099591228008 -9.75946271325396 5.16582948525163 -0.448617433720418 0.681255249002142
"24" 33.6374187836333 8.91091523176848 -23.1771392219802 -8.63139350838902 39.1293897266473 36.3298105897739 -23.975942406504 -15.2308380930354 11.6267016135287 31.6308654458912 15.8281232524195 -4.80648074203572 -6.50778354997072 -5.72601171724198 1.42576235814506 10.272983833385 8.93690728067409 -1.1840209289258 1.02158898351361 5.22472408742175 13.1914469385822 -9.97914500644404 5.69043684981202 -0.329818593784945 0.661180350692922
"25" 32.0160914662523 7.74002013611745 -23.524145821854 -5.5118748348924 37.8899293308098 35.5082002962261 -22.2493763485511 -16.4806480693235 10.1592712745574 31.8698905450785 18.1113413428665 -4.22810765755652 -5.96651071073883 -10.1175494618698 4.14147715393447 11.5980246266945 6.78450187893649 0.468806286432503 1.52999014526488 4.68105935870146 11.9142756751226 -9.45949160316288 5.01117390386101 -0.160985247437915 0.386874521901994
"26" 32.7551727787867 9.67975808644961 -25.7223687788764 -4.81875334351899 37.6832202833061 33.726885506578 -19.5048852594715 -19.0427463785685 10.7280212324069 33.6265358481078 16.0225446434226 -3.57324617040085 -6.54130137829414 -9.1022312436501 3.80208503080076 10.0762038496207 8.79482414152588 -3.3008827373029 3.36116481099397 5.09264734962178 12.2436034014671 -9.21481665403355 4.30331521316929 0.372067267282179 0.50250864283067
"27" 32.4966388093336 8.49580776040017 -24.3740419690225 -4.22445476511329 36.1052735167152 33.93079600183 -18.4828674983979 -19.4378191149391 12.8193581250312 32.3124023013793 15.5316020726212 -4.40651807044869 -6.43182441738467 -9.87591722463434 5.5763607090625 12.6177806042946 5.44880412308039 -3.98801743674557 2.20668551616073 7.09149169996564 10.8930679893322 -5.87058536100813 2.24592711638905 0.744455610645465 0.407653905690383
"28" 33.6534315891296 11.2098960601752 -27.3370178030367 -8.53509668846352 43.9058715006646 31.8646475873608 -21.7584734730916 -17.3642983930793 13.0903165401683 31.6641534651492 14.1279354674003 -1.01094791388851 -7.2328709241839 -10.6079272502276 5.11575024883957 12.4878093418297 7.10188721877804 -2.12960209551744 0.950334960085551 8.4618947910254 11.1322098742869 -10.5984136984446 5.55080015833884 0.115393276167411 0.120570297178851
"29" 35.3250228182712 10.8514766132367 -26.76257082971 -10.1613557195404 45.453456840898 32.2347485496998 -23.4786915153809 -19.087409382767 17.5722719164016 30.3641871723751 11.6762273164427 -1.77839672146375 -6.26689193134011 -9.19893450342771 5.0628077932058 10.925206864901 8.17992162871032 -4.41080252951755 1.35627895655518 8.36735996725555 11.9035138545199 -10.7460902563487 6.33633589922262 -0.518344333412629 0.387088447403168
"30" 31.755167587419 12.5857570661961 -26.1114623867381 -9.41838144277232 42.7258062540333 32.4291831676675 -21.935042274587 -23.0625253942971 17.3266006484164 33.7061668401413 13.7858003449454 -3.27875343381049 -7.99149905519557 -9.6060741095927 7.62491811892969 10.2733638056059 6.65929686022321 -6.66489756469094 2.97520007744765 9.9156317211698 10.9704605975904 -9.40987279688167 4.6627743566269 -0.801540670138389 0.693699673717595
"31" 33.1947940021543 11.8468478622778 -27.0326544598786 -11.2183392704863 46.0732714515934 33.5920859373648 -19.7656308113456 -25.2458758730072 16.9188924124948 32.8550407877112 12.0322211896598 -1.24088175152531 -8.42780995270647 -5.85017857082039 5.66154321622447 8.1913082181289 7.21858234471627 -4.33288691847189 1.12114849492184 9.98976828303464 11.5725839694608 -10.9417297935585 5.89426139039607 -0.0308186293879208 0.431051043635098
"32" 31.9605543962459 12.2344042486821 -26.3414279055513 -12.3248724494089 47.5792231678884 33.8741953054015 -19.0592141248616 -25.0261259551103 15.9376651268433 32.5664232111873 13.5335110866808 -2.05457326804937 -8.15040714704801 -4.54207333248429 3.62814637913881 6.54249512977408 10.2084326511362 -4.17987960544735 3.25488811665296 9.24857351487935 10.8855002892967 -11.32649266364 5.83140504705915 0.556508842094908 0.109863567447143
"33" 26.8001351114871 11.9638098805832 -22.0377505475925 -10.0873066023587 39.943788559153 31.0868722689319 -15.2012731520634 -22.6713165589039 14.0339700498591 35.340851594065 15.2168945696556 -9.08547018231873 -6.86209284948121 -6.84671316909568 9.21790156848983 5.81917536193347 9.01235024485148 -6.67720957530689 5.44307199894193 9.114576009062 5.57472496594172 -6.33183018837163 4.95340855123854 -0.770158005647001 0.667926589929677
"34" 27.4730278634375 12.6672041923431 -22.9897135739721 -10.4769959934774 41.2125844942005 30.7488237820549 -13.7477354375647 -25.6467015992006 14.5552470366157 33.8095635483506 17.1828019084811 -6.47105123210581 -6.75511754254954 -6.72340452843536 6.37523509507347 6.87017034592475 8.41956953298126 -4.36650639294099 6.18377470433579 7.26076934023642 7.06567716781758 -8.73555098805269 6.63721427901895 -0.559882128790101 0.249321371441222
"35" 26.794674684384 12.7307205508657 -24.2260627348981 -8.89263221625069 39.6871852025864 32.2977243001596 -14.8024168676332 -24.6016513531622 13.6290620596001 32.5206682958929 19.0085797005966 -9.66898208450019 -6.98087128568125 -5.19461525170148 9.3803576771712 7.45417082643555 5.02591216997448 -8.25184346667859 6.91914830340308 9.28035174996884 9.60079522675993 -8.38144639627556 4.31997606603342 -0.28076100195021 0.420930568604071
"36" 26.4239826660603 13.6580130389944 -23.651938430486 -10.3660224374144 40.8177477495402 33.233809725607 -14.2510266827482 -26.612044237635 12.539916299215 35.5266415637696 21.0777119547653 -10.5488420378901 -7.42151924854236 -8.06110285639021 7.73007036659501 10.2344182664192 8.03221212051222 -8.0264145542038 6.5938431269014 7.32548219181791 7.6267734786621 -6.63767611248943 5.27325394331762 -1.21468508541603 0.727882444480743
"37" 24.6476990195132 15.3903847883759 -23.5264783974992 -10.6361053661739 39.3532255698086 34.0466919388801 -13.8098905034121 -27.279720408355 12.1819497864536 34.1426460859356 21.2678320480554 -10.5361470130344 -6.28232236929098 -7.4008773598744 8.274759180462 9.15522620611345 6.09422191680269 -7.59213561110262 8.53566645829094 8.09343789015118 8.0686948779506 -7.0686382180476 3.52170822059785 0.58672092825333 0.371695301155302
"38" 23.4319504168755 12.8250723212941 -22.5645777256623 -10.6710370993732 38.5064652325007 36.2440357302322 -14.4919132010823 -27.8361586623269 9.80552241374206 38.7999190649209 21.5378747576532 -12.4171979468928 -7.95888016325397 -9.18349487572918 10.7662456719878 11.606665858232 7.55322341525783 -11.7508860181155 8.28022997188928 8.88749992259241 6.19160941589134 -4.88116315933133 2.32327245736045 0.492811495623821 0.339895715303113
"39" 27.4045169935366 12.8484302468417 -22.2746331368531 -13.2193855718562 40.7811188369175 36.3273473563305 -15.3061821316997 -29.0246630231543 12.2040452982281 39.05758374164 17.7771860275559 -11.1930516911643 -6.44276752051307 -8.04930498453582 8.2035657360923 11.4250570066128 7.3136727487221 -9.14209015446239 5.20487176440701 12.5871873663329 5.33225401876967 -6.72692765549584 3.74277593062743 -0.218694302930203 0.474726971114092
"40" 25.6069273005094 12.7680869096093 -21.906273695959 -12.1133941080911 39.8218552400249 35.1940728263964 -16.4349496339525 -25.6341256066625 14.1903782819204 35.8043247762986 19.9066423694679 -12.9839914999869 -6.24759653877047 -7.12501320294573 7.07908683111558 12.5210720914013 6.13490523965807 -6.97821497680524 7.99155492808843 9.26603785605376 2.19295864241934 -4.33483071518766 4.26020198644211 -0.68534639255433 -0.0643288014648328
"41" 26.7579837585026 13.5481846209697 -23.2670076002178 -10.5348665359916 37.877344047489 35.8291357851504 -14.7101833595002 -27.8022395069507 13.8992041043236 37.6450071005763 18.3563583532821 -12.8548800931907 -6.48131943293427 -3.12820277741066 5.99084578219904 11.9786067307184 3.59568471964861 -6.96652551701531 7.5388175217642 8.06918926929437 4.69998264743139 -5.7744699292122 5.60400935455202 -1.00815595834669 0.67085150602661
"42" 27.1566999405348 13.4987514406235 -23.0009068249491 -10.9811529456237 36.9917764359873 37.4948371516327 -13.4366994023491 -29.8014361852749 13.9595873728188 36.9032111423867 17.0014420749091 -11.9548931002756 -6.65209995666499 -2.83875411021684 5.70948031952572 11.0302860360766 4.04821878574737 -8.78507500885753 8.69646030960917 9.27207467766589 6.80738799851363 -6.89957159670596 6.15244489497296 -1.55787236512421 0.540469758121964
"43" 29.1319696481574 11.319300329022 -22.8090880010433 -10.5310936663621 38.6750151279361 38.4555388004489 -16.5362617786467 -28.037113394009 15.1468019778347 33.2059703811338 20.2940092163547 -12.5590053627099 -4.55487070066853 -3.1641739712048 4.11747114427225 9.33433314210359 3.43529032823883 -8.54833105200977 17.3975503882269 4.590101582632 3.04641629583283 -4.69766472231332 6.34402535734114 -1.58492888491637 0.56077908899917
"44" 32.3765077483976 11.2402322778435 -23.9527667803089 -11.544300451605 40.2359017796638 36.6763695371142 -17.9646161064981 -26.927377235549 13.5065043839569 35.4211087328602 20.7512790795805 -16.9133178402235 -3.84682807294295 -3.92706218829928 7.52213019564732 7.9198627214809 4.26569905700259 -9.3576652010818 14.8349559897366 9.39748629651855 0.644694184686971 -6.18206037494462 6.74730194445613 -1.26611649470076 0.317593811681161
"45" 33.0674359666901 8.58207028176661 -20.8839677142092 -10.9159670482797 37.3077945651815 36.4461670174137 -16.2051155880429 -27.1439226931676 15.1795306141684 33.9403020828622 21.9225887397417 -15.8668231476191 -5.37457067550987 -3.21988205311095 8.77057054887204 7.56657446783937 6.52908381567374 -14.7197571690405 16.3790438445519 10.2331932384121 0.348994288365087 -5.32489419001108 6.33444675507676 -1.04370281306113 0.27330063336124
"46" 30.5193522409411 8.90994125359026 -20.5357735073828 -10.2080934702289 37.16119127865 37.1283594312563 -17.0174341709115 -24.9487004931734 13.0639326782568 34.583518690881 20.3858495900651 -14.7350880732433 -6.14529909632628 -5.03410020038863 10.228460818387 9.09103260419762 5.37291262571462 -14.8289155989167 13.5827416986099 8.92151957145688 3.62602111729079 -2.81912362795712 3.8350219622811 -0.700249621925202 0.704501789200222
"47" 32.3596248145877 10.9651762270581 -23.7772333924846 -11.0672225139178 41.162349934908 36.2871242731738 -15.3435790425769 -29.1400023038001 11.5739957218856 39.1272390672008 19.7926187281075 -14.1798249125009 -4.83440708581385 -6.03943248253213 8.96137969408552 10.197734010338 5.14728941812559 -14.2464759888016 13.1555472153753 13.0939425783138 -0.360193684192004 -3.03928093321068 4.00650845267464 -0.38865646868776 0.408657340122062
"48" 31.1931329279815 13.6163199904884 -24.4309202356286 -12.8326217482924 39.6884888780324 39.0876849959961 -13.2015385228889 -32.4394350621434 9.72566115783421 43.034558583746 18.3753049490404 -13.2318624556221 -5.84828273096235 -6.89426604876941 6.62419068504112 13.4230347657132 4.22584145125142 -13.4244177898994 12.2870622682397 14.2904753371144 -1.62998316182241 -4.45891459561524 6.57896473623147 -1.0357714831378 0.535473953701113
"49" 31.3470349179686 8.86473526835843 -22.3132889428532 -6.64465356094405 35.047261235735 34.8110213403713 -14.2681877965826 -25.9916324552874 14.400822684965 35.9545761489603 18.6729683013162 -13.2466272760223 -8.22364996889894 -7.89521308352072 13.7511843589628 11.3735124329793 2.75124803709166 -14.7283022338326 15.559283992696 9.51650195966555 3.19217675558288 -4.72335863710324 3.83444724039332 -0.111854250885408 0.367772600115696
"50" 32.6892865093518 7.69607893004368 -21.1647767746524 -8.20028368557925 35.8277777415559 34.326617759811 -14.2764265639508 -27.1849347060551 13.2440715784712 37.8433262016094 22.1857562666315 -15.5962328301533 -8.53197026950236 -6.17311259334415 11.6742281275625 9.90917438414246 5.21678077477163 -16.2343252856343 15.7655398745664 10.7505940554698 1.47781995638506 -4.94233409940474 4.88428237558047 -0.747619762213418 0.588561309736927
"51" 31.1188739834351 12.5356084618073 -23.254718649112 -12.2869566110222 41.3249598760358 32.7013886647723 -11.895031062914 -29.9580749366605 7.54252753798091 47.3670497501628 19.5001667320239 -19.1527970889899 -5.22165509717241 -5.39496787445481 7.77119629301021 13.8075234630719 4.94713880386209 -14.7306022822132 10.8055218815272 15.2216506730162 -0.189849644817412 -5.73079954628618 5.21577987622589 -0.194603517826683 0.381958351887683
"52" 31.2876957435366 10.3801483549647 -24.2454840129813 -6.6887012472304 39.6323479518762 29.1125008591772 -13.6364109177403 -24.5165883532496 10.7766171391656 42.9136770362072 16.6471398832671 -18.2911783247811 -3.95445860394459 -5.16293261978194 10.2648822232212 11.3569742317116 6.951371281487 -18.3364558392792 9.48982395266981 13.0053300301494 4.87432813090248 -4.58013269042969 3.68569916686498 -0.730177339619365 0.665047088837734
"53" 30.5941680013134 11.5198482902114 -25.3769851191773 -7.68571139175157 40.0735907787561 32.5470676517215 -15.1983932704925 -25.8666828440885 6.71481119463417 46.4999819253672 19.6602372791617 -18.6446278507336 -6.66389819603873 -5.15770571811637 10.4857032661903 8.66778220132713 8.89859938098344 -16.6018875620865 12.3525243452391 15.2103086121485 0.291352615873385 -3.23481362372134 2.13562459046087 0.936928365210095 0.493404941793323
"54" 31.0421087705293 11.1883202635151 -25.8266730459473 -3.1918781693424 33.5510256152251 33.8338822314785 -16.7371087079636 -21.939742515078 10.4410245457264 41.3257128314289 18.8819932584213 -18.8920892348637 -5.96858520562034 -5.3860420114992 13.6427558605642 5.92197832263467 11.0242392924073 -20.4612035597059 16.3836456403883 7.90380761105099 2.98694538027722 -2.32482675197354 0.862769301362799 0.619954223894801 0.281664647706147
"55" 32.2345796206106 10.0809098853305 -26.1678271260072 -3.09186570504376 34.5578016947805 35.1342710692818 -17.7106467511862 -26.9437558440476 7.44098824148646 47.3075431303629 19.8408181596642 -18.8986865632124 -7.55834399302169 -7.12870662648839 14.3743809986616 7.88341876895097 8.0487710986069 -19.9553544005699 19.0860971435962 8.11675361700227 2.12288833788552 -1.12296835155001 0.83606450945948 0.535624661518407 0.484084435596302
"56" 33.9559698002552 11.7904876371992 -27.4150559937375 -6.2400073762153 38.3712444777726 38.6265479712659 -18.577952146171 -28.027892039869 4.39862028468349 51.1661282339057 17.6619762575835 -16.3615828447482 -6.92951189079582 -6.71383679675515 11.7064584954048 9.84235143678483 7.75909660685361 -18.4887844379625 16.1851217910294 11.6270096114364 -1.00902223762161 -3.46314945230983 5.80320588711633 -1.52997364953609 0.487562372730616
"57" 31.3391068662013 10.8313100521923 -25.2099248227194 -6.41956340686595 37.2633067248825 35.2967807497735 -16.4502317632543 -24.4211778810838 3.76558407153441 50.3457087534035 17.8301025422375 -16.0889185225931 -10.1339063110374 -7.52783811633506 14.207346595152 10.7194236211861 6.97939005504436 -18.5334279069307 16.0993107912664 12.3863063288373 -1.56341854283212 -4.67277811190104 5.9880591896122 -0.926881729659152 0.166875620071106
"58" 29.8893111137121 12.018839344797 -26.5452092641943 -4.9121637848619 35.9444260296616 37.1304388652839 -17.6951868423176 -25.4093977580817 3.40225395615535 51.4095961225408 17.045760743074 -15.9127638733739 -8.06839013611743 -5.14474057787297 11.336419910465 9.95219993702867 6.65977719489398 -18.5247777946761 16.3453702291687 15.9718602361555 -3.23162135951858 -4.14186977886023 5.29422375028134 -1.1509106508141 0.413205767865738
"59" 30.8726656376977 10.8517117737337 -25.492840525952 -8.07079758722815 39.8356244018479 38.7268995667896 -19.5696477114733 -26.9651805745489 3.01815688699652 52.1362140195579 17.8713418348288 -16.6129738441745 -8.39644425620504 -6.49896744784091 10.2033124843377 11.8320717959148 6.78234677565939 -16.2884501787985 11.6446655042249 16.6765622740975 -2.00409814751811 -5.03592010198389 5.90488755724803 -1.19179206310379 0.507886834410289
"60" 33.1501302853758 9.04316611100067 -25.2941607299621 -6.31486569617788 38.3107337009638 37.5082033399708 -15.6585085340107 -28.1747182701818 1.20558605180188 52.8601309212215 18.303391753793 -17.4053049534573 -8.08491255675441 -4.34722723035788 10.5188130807849 10.7625745495869 6.74738026657498 -17.2114488431899 13.1117984203436 17.291119792749 -2.5341451438793 -6.23123473239862 7.4223671403456 -1.05450790448768 0.420208373505181
"61" 29.5624173206574 10.3280534620383 -24.6637626092358 -2.82968476759178 31.240450300329 37.1706356524813 -15.5535379366905 -23.5776717849493 3.046982779718 46.9087445584397 18.9371968191873 -15.9026360282297 -7.692780479818 -4.24804475679629 11.601495737732 6.1225032422479 9.22058720588163 -19.383089083121 17.0836904451859 10.8370979818695 0.17986978816793 -2.99446420792694 4.20767468729613 -0.144043904278947 0.466248547534751
"62" 30.4444492156277 12.0867461764225 -24.7491768892247 -6.43360212781236 32.7168201374412 35.8733667534567 -11.1685406412257 -24.594184971353 -0.735168305209301 48.4837330584901 20.5746150708034 -18.5167686447058 -5.87860090858046 -4.59908693667043 10.7413072435203 7.09213754066955 8.82423530660826 -17.9536924708591 16.8604242170036 12.1133332769156 -1.39671449011921 -2.67146150313284 3.44223100196754 -0.348589055430457 0.570223669324559
