"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]"
"19" 4.24268213951467 -3.88701798109071 18.1990635189546 13.5369084102485 1.81442620626244 -13.8101312164323 14.0706434428635 6.91945887989135 -1.72171004801658 0.537312107426971
"20" 4.63072433600191 -4.09088579221965 17.3764021676333 13.003635709148 4.62157695456143 -16.2044487853257 14.7409128206955 6.73668185421462 -1.6250873316901 0.530682995374935
"21" 3.5552455274865 -2.35030897597632 16.8482666374084 12.7297735829099 5.99679637590839 -17.0874884794307 13.6191505557094 7.86252084458761 -1.27043872721475 0.688101004740522
"22" 3.55412474135726 -2.13877398508823 17.2394587741295 11.5502065640308 6.63057241949068 -16.8620865599203 15.3815882623083 5.08271088563607 -0.0638372775753104 0.302639841622216
"23" 3.75695435074693 -3.7857106251344 18.3859637714929 12.2611853748563 4.95103089215501 -16.588336877243 15.6563551070682 6.0336927560617 -1.47403304724966 0.59559998391769
"24" 4.23970624725925 -4.45271747666171 17.6200160955531 15.185488065424 3.56350559813892 -17.94237600206 15.7977856190989 6.91723799048731 -1.35987232131326 0.478395095748507
"25" 2.64358691778222 -1.51258311869454 15.5458851264678 14.2867284651464 4.85669064652584 -19.142865157341 18.2206641847028 4.39079188515206 -0.465691857892511 0.258713601267479
"26" 3.61869438630156 -3.19011386827828 15.9873695917462 14.7832490414599 4.57178761780486 -18.1468329814059 17.3117213868676 5.05201210239919 -1.03402552613274 0.61562867056994
"27" 3.91575496819345 -2.81423863898178 16.0640049617113 14.64250163238 4.90480176524071 -19.3091625961324 18.1539099565766 5.41760267955774 -1.60977493054619 0.717175431431558
"28" 4.01930725625397 -3.35891478104634 17.3086014811022 13.7753838006063 5.11735383948953 -19.7713707200278 18.9962441482593 3.91258168032464 -0.480075407605208 0.638370222036524
"29" 3.63178996616306 -2.49668803461563 16.8285270831367 12.3279230403585 7.15386852806516 -20.1679245460382 17.62983984287 5.10202111911466 -0.465895966952653 0.568368063083507
"30" 3.14615694833573 -1.89092211951166 17.0855910066955 12.8461459548557 6.51497501071518 -20.9287643846109 19.0001520438987 3.87261364976676 -0.274322852744688 0.414762854496978
"31" 4.27061780086642 -3.72783223440273 18.166731195507 9.53615547714277 10.501482051316 -21.9741866349266 17.8111529679767 5.26173745952282 -0.609481155601658 0.478234595265047
"32" 4.42798942782219 -4.29827758835635 18.5857587655925 9.47350129063118 9.54447520969699 -21.1742492586763 18.9832220431196 3.57415700238459 -0.165340784685086 0.414341272340547
"33" 4.67123120712891 -5.25584228033762 21.2379988902975 8.74703924207242 9.02766785716503 -20.3969662725477 18.10025402695 4.17005016796208 0.0581710809190469 0.233513080318445
"34" 6.13197865690016 -7.23888087746721 22.8306786156344 7.08450406169568 10.0217043375206 -21.1544895745494 18.6428620793787 4.79230569585435 -1.00430671079983 0.448627144756042
"35" 5.57866674012133 -6.91861133509736 22.1985718853934 8.09810318950832 10.8369544598142 -23.046317818088 19.9122771661139 4.89336916371553 -1.28317478622486 0.505865573010199
"36" 5.48402089741706 -6.84408400097425 21.9917959641189 7.2752013067961 10.8454977777646 -22.4559980328611 20.0714745380566 3.81240394577975 -0.427512785005109 0.654586476969831
"37" 4.78429828624745 -4.87193365401332 20.7465969656914 7.90167610599726 10.1868624860858 -21.8403787688187 19.9605258622183 4.56327236778231 -1.11081124583499 0.699132687889081
"38" 4.36771006065996 -5.01639772047325 20.4192915566283 8.47511130065461 10.9126084374634 -22.7800302460845 18.7279880783221 5.43381927696356 -0.789750335878848 0.508884372847035
"39" 4.6192037025925 -5.23223023777062 21.0190433033428 8.16977472534055 8.92521104339122 -19.9651898060925 18.4313824377954 3.95895597742229 -0.263052387798976 0.59300974606319
"40" 4.97422210704826 -5.44096966258773 20.9267020064209 8.8645122588748 10.1621580778385 -21.18656074665 17.2050510887913 5.95012390123432 -1.66527757291557 0.697853812639506
"41" 4.58336492491367 -4.8665302042522 20.0206488098917 8.14724496902551 10.2754995600655 -21.4364671009711 17.3557746461911 6.03089919955849 -1.12770889133598 0.513096587529634
"42" 3.77598046655894 -4.45703122556816 21.1788401072574 7.12325097968904 11.0611272527483 -21.2287379290649 17.7788684703726 5.27992291946767 -1.03693281416319 0.312542838148831
"43" 3.75682304330688 -4.22331615885253 21.0396566238309 7.2198693709994 10.6991009990138 -21.2447195487558 18.4142709328602 4.74910553463174 -0.60428420268422 0.461428145922086
"44" 4.0115617088777 -4.79806753546864 22.3794446856025 4.50789941867 13.5695308483519 -21.7834807994702 17.0543037378411 6.01676624910329 -0.519232161470243 0.249666240752173
"45" 2.89620852038959 -3.449916646809 21.0757249479154 5.07844343431291 14.2655182230132 -22.334971227618 15.5825729156471 8.53153655017867 -2.72976062867618 0.609439110963651
"46" 3.67446626545545 -4.18746744501198 21.5615908961279 3.30170216928974 15.494308592681 -22.8828687290297 14.9023720234418 9.41987845494407 -2.52638496121115 0.720221218941096
"47" 4.66333387988258 -5.27376075537726 21.9564238331383 3.27424538985295 16.2509258827392 -22.5932224709371 15.2661820465062 9.0040483661655 -2.87243787885974 0.926736552910278
"48" 3.8749095539752 -4.12471170105091 21.6058405681255 3.7657392763431 15.5070386448758 -23.3373224394559 14.8874149191316 9.29727093538383 -2.36872115902964 0.558656748780862
"49" 3.77021916145267 -4.96383219206504 22.3991893511338 4.04526863848486 14.1313548486091 -22.3456095983909 15.0018632797889 7.89464765683625 -1.23641032002097 0.352623952104804
"50" 4.05744127880486 -5.72533098273576 24.1873955804966 2.86835668914782 13.7209105877263 -20.4726713528857 15.0790600623137 7.02111789497978 -1.48687224995981 0.285658665194244
"51" 4.1951068734237 -4.64442213116446 22.1629035833402 3.59400437333088 14.0428073959849 -19.2485339571673 13.6948836734227 7.80582173716406 -1.7762982475335 0.508472548634709
"52" 3.80797451968728 -4.90507026027327 23.0352939529151 3.44436465570394 13.5318306391761 -17.8161082066907 11.4206654458405 9.60023863518883 -2.93870764438913 0.800590992291067
"53" 4.42657735023777 -5.91784507148657 23.2437549942473 2.89549832497731 13.8852569666668 -18.4076894004785 10.8461244238816 10.9076835013532 -2.84734497035469 0.48304253330225
"54" 5.19956191404723 -7.24089279056951 26.0278088069455 1.4209938743245 13.0244460894713 -17.9351469539125 13.6809730363367 7.0538667081543 -1.72210376484165 0.661274937216615
"55" 5.19533425168385 -7.45197759145539 25.7026197815293 1.42204424683107 13.1732958163978 -18.6570702452106 12.9351096502646 8.44993661720442 -1.645770834712 0.5481491441335
"56" 4.88437188582821 -7.23125765666779 27.063325943252 -0.615528711218409 13.9577518464598 -17.7393561374073 12.8655902167915 6.97739820539717 -0.914237804479322 0.828946194770783
"57" 4.07707046004554 -5.62689192894929 25.4824695401109 -0.598861463132443 14.9983795537983 -17.638766597861 10.1753066391772 11.216705756688 -3.13490431911215 0.614096269674647
"58" 4.67219627575458 -5.94085481524987 25.948805177243 -0.354719345573325 14.6577252957133 -16.5999282888766 9.22462317315673 10.6048427900479 -2.23763922908912 0.540249043409867
"59" 4.99471512052102 -7.99712779499574 27.705658612206 0.356918175358596 12.6988208281872 -17.423005182367 11.0684986704884 10.5257397477989 -2.33537345679676 0.458660353414826
"60" 7.05078885129172 -10.6508321774242 29.4595119597579 0.133739270471234 11.2746685657744 -16.0249049669798 12.5128941018766 7.58850157977354 -1.35387295862457 0.745156594470656
"61" 6.73811319098458 -10.7783554321497 30.6277847757675 -0.935046174365969 11.2104573570565 -15.3233466106927 10.983426548529 8.58192323419483 -1.48237854592094 0.627791679211986
"62" 5.99393256179255 -9.97503637188261 30.0215321908431 -0.928788189434193 12.600202378363 -15.8178595480919 10.8540165299509 8.87167469678944 -1.78803664416232 0.304513827855441
"63" 6.16413028944005 -9.95253388790517 30.1939247761871 -2.62074276744977 13.1387595226117 -14.5068987688821 9.60499204931649 9.13000732771056 -1.00198075659646 0.458240132488007
"64" 8.42190560938208 -12.7424427657179 31.087079977957 -1.35484098626039 11.5546332899774 -14.7479922525203 10.5355525824882 10.0395372803088 -2.68457871789326 0.544157522183587
"65" 7.99373745635008 -13.7514009319004 34.654538804827 -3.4077046207602 11.9639889099436 -14.5948334586478 10.555989868806 10.1635496226698 -2.63509286294802 0.5944374594627
"66" 8.74765676036046 -14.3112318677452 33.7566652433054 -2.40086360234703 12.6349323229018 -14.9371682511917 7.57831061374949 12.6563945665116 -3.4618816365109 0.622849714681376
"67" 7.74808550294748 -13.3811504224646 33.5503918734325 -2.33526743526134 11.6133163391579 -14.9452690030291 10.1435214058953 9.80810714219705 -1.82703184709148 0.4943380160034
"68" 8.7272791130241 -14.610735658739 34.0207934777624 -3.21071126012071 12.5815416942493 -14.6772587394947 8.36743583121633 11.866246672011 -3.01863529170451 0.507330486553519
"69" 7.90544198297107 -12.7174256049094 33.2254132123845 -3.26335519055231 12.0895055048139 -14.7797017692045 10.5921702871564 9.16670202356429 -1.89418272271351 0.482691925444507
"70" 7.69626371550897 -13.9064292053 35.2325493275439 -4.37594786135143 12.4149895156918 -13.7573766181519 8.64714374702685 10.1870285816828 -1.83723174184741 0.481117184021163
"71" 7.66254096449347 -11.8288637528778 32.2483795478815 -3.11501830832709 13.851768037914 -15.8483729359928 9.86978680742956 10.0521001552491 -2.60049501545231 0.662961518667828
"72" 7.80915939542312 -13.0852557540523 32.9034404553515 -3.78819306878992 14.5665805050292 -16.0169129968158 8.79680283325077 11.2667876317816 -2.22598639744861 0.370239818012046
"73" 8.15048442276752 -12.5554259123586 32.2553212506582 -2.40716160766012 12.1297621922171 -14.7004467019758 9.93801759355695 10.1278470355945 -2.44565337630002 0.503244227039519
"74" 9.0339305641484 -14.2934470333109 33.3602105946894 -2.11229296504791 12.1210213618122 -16.2745980011293 12.1917291499579 8.96302736316254 -2.14317791020716 0.366077823899392
"75" 8.47148269124389 -13.7534416156255 35.2195731595107 -8.70273839612162 19.5481876826706 -17.9659719088353 6.09498344519628 14.6182897419405 -3.57619759061617 0.806528552442015
"76" 8.50552515074256 -12.5269828055047 30.7271938276066 0.731286470263663 9.56824962423246 -16.1929555020911 13.8011911996546 7.19691044824788 -1.82733666850583 0.297890568106572
"77" 6.81915773626142 -11.787746768075 31.2334217661631 1.01160613129202 10.0966809447598 -15.9046670816954 12.4057906979533 8.12270668539968 -1.85401614658063 0.535184986946503
"78" 6.14824108654273 -9.76514140543267 30.4514133307062 -0.840051786339189 9.68161142578948 -15.0632152037409 13.6256745016435 6.88332150902246 -1.70054644395312 0.258109187399021
"79" 7.48819240647825 -11.1452857134558 30.8240117702164 -1.99340371725045 13.2818809590393 -16.3673734194931 11.2371569314217 8.47935137514527 -1.24387496336295 0.430634940448656
"80" 7.61916735942288 -11.7737629061094 30.707011646012 -0.607736330583976 11.7261819356587 -15.680315417729 11.1126867275298 9.78259295885367 -1.95340490463048 0.599622024531709
"81" 7.23872387149915 -11.6974086268472 30.8756357072813 1.31711560257331 8.50052752476721 -13.1502662205337 9.88066498912788 8.66446196717181 -1.16893682096161 0.408548686428487
"82" 8.91204603756033 -12.9017887321341 31.6530663977672 0.50155087094702 8.76126765937379 -13.4127885319731 10.2040425892447 9.36774597697267 -2.38702836577301 0.931617332100639
"83" 8.01600539949956 -12.6006851621364 31.0221529276537 1.38266958019381 8.54478248829073 -13.3961279816948 9.6594448929271 10.260799820059 -2.73784085397899 0.731922023180515
"84" 7.68780249090503 -12.2496501244148 30.2124010515586 3.52112619557038 4.52333800277084 -10.8949668885666 10.6755820817483 7.90587250008621 -1.45976163322288 0.507454394337118
"85" 7.72291904614221 -11.9638327071554 30.0294641938231 2.68521321664881 6.55555551650511 -11.7277436672832 10.337681741835 7.38388621442425 -1.32020797741894 0.869673932928057
"86" 7.89219010230383 -12.4466916754678 29.3662556131449 4.9838530372236 5.80757442775791 -13.6706012419925 12.4658586014773 7.3444700622638 -1.19662063693255 0.571850094214552
"87" 7.18504950799496 -11.1836088295449 27.9804777066848 6.01281724301114 5.2579964372942 -13.711393173548 13.4145096171302 6.07542793872659 -0.363722582350523 0.631806015978787
"88" 6.77960266157675 -10.3994996886232 28.117995442901 5.02858720328843 5.17545208516714 -14.1172109464205 14.8874168825255 5.41720852219714 -0.842031785610919 0.458721003916867
"89" 8.45378225050292 -11.9979496369774 27.9184676286277 7.05391893308263 5.1152436556956 -15.0201705806788 13.7431623945332 7.47802328620188 -1.4843030674754 0.37660031568659
"90" 6.70807878525232 -10.0030481825676 27.4933155925805 5.18742691045452 5.52323683112826 -13.5388339118711 13.561411583767 6.05048050983644 -0.972451095531368 0.540387338838004
"91" 7.30968837449182 -11.4948017830014 28.9458837192359 2.92144056721623 9.40348030935473 -16.1244095198766 12.3198402676042 8.10253103365461 -1.12416138622347 0.263679797366594
"92" 6.59531826604538 -9.30382473438257 26.5824517044434 3.76580350170511 8.84456556813907 -14.5900000436872 10.4735391321409 9.75298188346509 -2.02641114049783 0.642266048190552
"93" 5.52912495547105 -7.96090671137532 25.0674176294868 6.17926121567233 7.68326530257809 -15.705481550944 13.1504318124565 7.292837774283 -1.24099354910147 0.468357045399708
"94" 5.79673551427592 -7.90033109226986 25.3005792913745 6.3921623891261 5.93799860894048 -14.0864453037067 11.9799936746274 8.78010960300073 -2.48215894599022 0.792819800387727
"95" 6.16736005338905 -8.39019228188934 25.8312599829261 4.61821810061476 7.32685498696224 -13.7620069184773 11.1723493001848 8.68740724761403 -1.84522463444342 0.821918234566627
"96" 6.16894813655267 -8.54738002624657 25.9151101833814 4.20585443156028 8.32424605479298 -13.8740378134225 11.0128137868736 9.56242239971508 -2.54128309043418 0.667729369280521
"97" 6.35604362238978 -8.76819952490714 26.1680280636545 5.53528146677186 8.82494939356069 -15.1334612817785 10.8252265607979 9.92579153286167 -3.08230248799388 1.08559462977067
"98" 5.207596676735 -7.02260304164544 24.5759347152717 4.99907098816953 8.43174851180979 -14.3197435212244 11.5489010449422 8.4986959122323 -1.95954922075164 0.785274037000808
"99" 4.01122331893691 -6.10178559638614 25.1931910540009 4.31754294166351 7.21346897418434 -13.2289286841588 11.4060921702809 8.82307344536966 -2.24485089336418 0.514986268988137
"100" 4.68102056081196 -6.99251404733402 25.647762731761 5.53867320047794 5.89579223784586 -12.6697498561762 11.3281552453036 8.46131503052331 -1.83786040272738 0.766929376681513
"101" 4.97381399487965 -7.324925431358 25.3677620732987 5.80090800018959 6.26449097426183 -14.0758109943898 13.3961608402686 7.83344945102499 -2.44798287917713 0.607564947841964
"102" 6.17249790522632 -8.2366561174424 24.9302025519207 6.52043158631484 5.78508940285893 -13.1851268167835 10.791072147934 7.94907539098133 -0.869894215736846 0.574182826887365
"103" 5.56823406603003 -7.86674309742074 25.6535245887165 5.96459321735798 5.89238087042235 -13.0382519167025 12.5340166332904 7.07729479033652 -1.79845944627579 0.506339894784909
"104" 5.85326629521979 -8.11590309809885 24.5207424546717 6.84163361788186 6.43189463652164 -15.3106391681635 13.0559630200085 7.27881188599102 -1.18767970299122 0.567147355186955
"105" 5.11536992286849 -7.46696816721928 25.3439898943914 5.74074607768899 6.09026130025067 -14.2923623117747 14.1589798192798 5.88850349408268 -0.835818361802147 0.415126390584181
"106" 6.05185402212354 -8.01753358504461 24.5649338800646 6.24251192828931 7.11528425443944 -14.9230460945794 12.008720540196 8.33161834471645 -1.74401046847479 0.657703334457719
"107" 7.11763549887317 -9.8455495195942 24.2909176317331 8.8369098773791 5.93136486677986 -15.8656768519084 12.6886530506316 9.86618876939099 -2.81634663695724 0.823282208617304
"108" 7.29372684559124 -9.65384781323001 24.0782689241376 9.50479929461839 5.88464225878138 -15.6478482781794 11.3988157775047 10.562105568822 -2.70675654630582 0.801905512480509
"109" 7.62457108191549 -10.4507899080073 25.5573046927491 6.53314932615187 6.04433751413464 -13.433249590802 12.0967243775836 6.89021866494295 -1.11609459602464 0.451118821060754
"110" 8.55082108491401 -11.6472146761875 26.1141558876644 9.03346576205204 4.79677098804519 -15.1554406415966 13.7366046569441 6.92296911665767 -1.42217531264937 0.860538612370357
"111" 7.89963858067548 -11.112529644049 26.3497329543903 9.01798902938673 3.38480098881526 -13.7115507568219 12.3374586365982 7.71578905929128 -1.44726204735731 0.772576742609375
"112" 7.59469715812339 -10.7816074750572 26.1048675975021 7.95758356689096 4.15262952413859 -13.0545260443104 13.2480301101452 6.78587993996855 -1.28374092395115 0.684841333868441
"113" 7.11286185456731 -9.54905973341616 25.0118379466075 7.80231202119703 4.06712854815787 -12.253387205369 11.1187507027085 7.86977886682391 -1.1278572172005 0.37309660258842
"114" 7.05003007349719 -9.74473181134335 26.8403221019088 7.09538963841296 4.49844672277422 -13.1133226230548 11.2820115302758 8.55629931382452 -1.56501399681671 0.411163132801974
"115" 6.81822493212093 -9.50720183900731 26.6439507142173 6.02196464881945 5.16963046842101 -12.9835228549294 11.6393541467402 7.40727669676242 -1.08712323886005 0.597949103421318
"116" 6.2904023472813 -9.32870490050542 26.7848657901859 4.96276520778416 6.0564371796463 -12.6969034326163 11.3294775226081 8.03988407359441 -1.46987731655047 0.63427728700656
"117" 8.18927423530621 -11.5819528359263 27.8390239307835 5.4625159064934 7.20082033845207 -14.2019394358817 11.160413970649 8.39260328689839 -1.75305349841637 0.760523030539571
"118" 6.73345980024365 -9.90483699711391 27.0619119125238 5.95878531980522 5.39580969055781 -12.2924964463384 11.8981772957564 6.14832175426449 -0.196722656096517 0.126812211011943
"119" 6.43374678086849 -9.46254834956205 27.3854228454378 5.11110390457698 7.03728773842265 -13.8071302323104 10.2825442366554 10.6479643747664 -3.1128452056808 0.977102266239616
"120" 6.46091202799366 -9.51858210311004 26.2453565815447 5.01539088210783 7.29042808499945 -13.1361378803715 9.51588829153382 9.38650214397288 -1.46308480289298 0.648887300613767
"121" 6.864873482905 -9.81151845485625 27.3297603726555 4.235722259118 7.41497172299189 -13.7456706673582 10.4763274447014 8.73018547181466 -1.90559297613752 0.718437682343861
"122" 7.52079869923721 -10.2862969702932 27.1176430708914 3.31959550018864 9.77023428823236 -15.0687575024198 11.3371688857898 8.88149198543823 -2.09997933410264 0.597476398096683
"123" 7.03963173694931 -9.91979116966873 27.6098507484327 2.89522914294324 10.5394146628126 -16.0346131444467 10.8948288462605 9.78101333157382 -2.12873488106224 0.750219245388614
"124" 6.33969450568066 -9.27857239113593 27.2087531822206 2.92004878210324 10.9282534814822 -17.1155856212759 11.323605448372 9.85404002324109 -2.56417935134129 0.64869471881151
"125" 6.192501503216 -9.46917240086221 28.4624176667437 1.73207012414608 10.4389134925486 -15.3759796667204 9.94250902188883 10.7125961785722 -2.78204887013621 0.773077088238668
"126" 5.97648699073859 -8.83522825717653 27.5622313096197 1.02774073001707 10.5615741947597 -14.7697799993954 9.49969248044594 10.2196316437858 -2.09269967143337 0.703378267541906
"127" 6.28321308070873 -9.18869999903871 27.6110018403892 1.57990725560435 11.9328887090935 -15.1832437628717 8.80142713048937 11.105699067507 -2.4997057857808 0.910910086132414
"128" 4.63220688024694 -7.80203597536275 27.8045791448086 1.39441023741745 10.5094766626675 -14.8708884136292 11.0739114834021 8.92437389687942 -2.09141930503583 0.486589393908043
"129" 6.85133302339266 -9.95772414522387 28.4646002004674 0.273144050829186 12.517494951616 -15.61504047158 8.65552750977512 10.7238322451205 -1.80291761461742 0.415336488087318
"130" 5.7855163238696 -8.93972461332331 28.2186355400677 -0.284448596233827 12.476246766031 -15.0287040930037 9.5661115071464 9.90297994559853 -1.87754751345361 0.432648079782231
"131" 4.94146405709058 -8.09125963723289 28.2025252157685 1.25054414821732 9.64151675789579 -12.9747062447454 9.75465467089954 9.89954956135466 -2.32444462142916 0.417289572778265
"132" 7.15732694210285 -9.97351174880457 25.024344030362 8.04764972964026 6.89131749222396 -18.3646025669941 16.5515749556962 6.80848011306458 -1.75216535794233 0.686337816796409
"133" 6.11639514711404 -9.02614501767815 26.5073303880172 3.38213489890353 9.6081084027716 -16.7820724599073 13.7700091929063 7.19677044125379 -1.54329420736152 0.406196759201621
"134" 5.54519004270531 -7.91866588380693 26.5919107087549 2.05337825186332 11.8549943506672 -15.8910127239699 11.6550167088772 6.62921544162754 -0.221412065544415 0.514972921363689
"135" 5.24727935626094 -7.7192548367779 25.2241962440888 4.44655107395432 9.91337771716171 -16.866317505393 14.9370002924128 5.38097153425319 -0.96610810789037 0.55359430475127
"136" 5.60229480084883 -8.39812839941014 27.3886168315978 3.03770035833285 9.35206169783402 -15.6675531519832 12.085752318968 8.13472620779941 -1.41254155635528 0.457490676998405
"137" 6.61482137732178 -9.66207689939483 29.3737413496027 0.55178924096231 9.01657397952995 -12.1558020460097 8.1931422010266 9.78290303156287 -1.86096975693678 0.651536475974861
"138" 5.25009563889451 -8.43842016743356 28.4531837762403 1.25028247950229 7.97248917382642 -10.7357880243562 6.87352353988097 11.3306757502523 -2.07501122169656 0.550768035797278
"139" 6.38895961435428 -9.95170190712735 28.5779653028031 1.51959802440623 8.57325263864543 -11.0079380555234 6.19639016905461 11.9311611276724 -2.23024051897849 0.417235741674408
"140" 5.61768297623586 -9.89923356918914 30.6007887300624 -2.94866137826266 12.1188841274032 -8.71144500484188 0.744057740544584 14.6629579191636 -2.8530189005331 0.706209467064546
"141" 5.11288082545049 -8.59624959006699 30.9923105238813 -3.17917816483983 10.0568634057482 -7.12605501908326 2.21027458576649 12.93576799394 -2.32990170401195 0.420378459790588
"142" 6.24195699172955 -10.3221974436088 30.590738704676 -1.28234283635067 8.48994194794141 -8.10579961256366 4.48378920852118 12.3391010153262 -2.89723504923252 0.834781875173666
"143" 6.45618152472591 -10.8254604054443 32.6030275598944 -2.12595534097745 7.13368400541875 -7.43506962762923 5.3413849184934 12.6081790794762 -3.11248278261919 0.858871853629457
"144" 6.27882716384724 -10.2157923515795 30.6695898249468 -1.39963076329292 8.69012171639258 -7.85279330908944 2.98194867471052 13.2001156315708 -3.04469422681151 0.525904228314272
"145" 7.11791776195543 -11.6408042589374 31.3450668891247 -0.363496894109024 7.65416054592088 -7.14614020045888 3.43880536702572 12.4574527941594 -2.72103940704779 0.685309024500302
"146" 6.45978614729656 -10.991621897234 31.7742473932191 -0.448489389788663 6.72266962448179 -7.83477537428541 4.98728274542632 11.6275355543397 -2.28794405645535 0.463633278754926
"147" 6.86682751415267 -11.8021734603741 31.5396413014171 1.10863532563814 5.96952571090885 -7.74975245160983 3.83847627877594 12.3402887168634 -2.53445328322327 0.587274184068476
"148" 6.92560917043622 -10.9649833014941 31.0125298979939 0.516205247849224 5.33769795516301 -5.59241682063329 3.42514867908708 11.5601084644074 -2.15409619754634 0.793863893206694
"149" 6.94126439444982 -10.7441988996099 29.1828503020391 3.51474012595411 4.5016192242756 -7.03545155007593 3.61049806162166 12.162999202865 -1.9299141484822 0.753885504037043
"150" 7.21910509379525 -10.5013314663143 28.5609195023295 2.88020487056478 5.66826875314927 -7.52270692806687 4.28571304253867 11.8820179449411 -1.89996099152494 0.340901982939654
"151" 8.59459891502439 -12.0638828275902 29.4346174162793 3.22930558865142 6.75593479036938 -10.2613063603627 5.24474373858003 12.698297797666 -3.2003336213561 0.676007747310714
"152" 7.43364790554063 -11.7228156870042 31.9965778024507 -0.634501033951191 8.61405311955506 -11.2095750340664 8.00938203495269 10.4479105606584 -2.17352822867509 0.613713938860775
"153" 7.26111469354933 -11.5610863719631 29.2696131154932 2.13990479538254 8.91278459985786 -13.3094892206947 8.51474154541403 10.7308955826526 -2.65578949727068 0.62684808489645
"154" 7.64282620360116 -10.8096498506085 28.0832662063209 2.39474125883998 10.2149361250628 -14.5324290756776 8.79049576371315 10.9559028512236 -2.75603090872296 0.728748494784075
"155" 6.848717010788 -9.56598990415468 28.0130832515158 0.860656675946946 11.864658733956 -15.4472414690225 10.2184966545705 9.30835325184646 -2.06276734409902 0.389047708641978
"156" 7.94247924311141 -11.5041714711507 29.4250012958063 0.377790414451989 11.7051048966938 -16.2037027159898 10.7443127291235 9.98137716330699 -2.01886880849576 0.540116015368609
"157" 6.84449846705751 -10.2596410202637 28.4180122839955 1.16954385538592 12.2176839196566 -16.8335203485338 11.4810266148135 8.97247628032149 -2.12611691179917 0.619771279416264
"158" 7.20242530868497 -11.13884689691 29.2993737587992 0.776129292826648 11.4119855799498 -15.7683256259838 10.4229222816373 9.27682773788056 -1.66369406864693 0.510174631712672
