"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]"
"13" 18.0213420486608 -8.86977975444841 -3.20039073110212 24.9872292265862 10.1236963895104 -4.79306074501305 17.1593415864569 10.956134314346 -12.9684171024413 1.77742703576093 7.3352864142062 8.61313923100884 5.98987872725071 -10.3136203673148 5.50380937436389 -0.431464232103378 0.0296233486088699
"14" 18.8011601143999 -10.0703775004927 -2.15261334724498 25.9790269528028 9.46465069577048 -4.99713555423799 16.8549923994409 11.0115746451199 -13.2908789774328 2.32447206934916 8.12606499877839 7.34581657803767 5.43660635337494 -9.22256675663055 5.10946217486313 -0.964540273921384 0.452353610593939
"15" 19.534997971446 -10.6126591001997 -3.23562157075858 27.6750638648726 8.68878778504532 -4.51915046921434 16.5115835082028 9.1264592471239 -13.1467492878589 1.43428808431101 12.0572816898279 6.85502381937875 0.665755967200171 -6.61214400243184 5.40954188405975 -0.846837644906246 0.0191584615042831
"16" 19.4964577534529 -11.7575990413764 -2.18164222255133 29.6611614781047 4.99844702806558 -6.05195742830307 20.7286055792852 11.3998492552809 -16.7299576131404 -1.18374574217348 14.5929393516068 8.44970146886906 0.186759002051915 -5.5641663307263 3.37687970802318 0.164272387842391 -0.0160583152792386
"17" 21.0123147969356 -12.7995718303751 -2.85516971048586 31.2199757277705 4.2080443056279 -6.93133279240496 22.4255680614091 10.51671460074 -16.3526175193511 -0.193624647375963 13.3508378535448 9.83564899139391 -2.23825738349779 -3.97469493685034 3.92528490469469 -0.960085296764007 0.265495427509584
"18" 22.8463328055533 -14.451548792271 -3.79861290408181 33.4329328888303 4.57046207732425 -8.46507050868046 20.9615333539216 12.2985016368967 -16.2299838106705 -0.24626710204205 10.7571009272763 12.331368626275 -2.86158171469559 -4.72608362217179 3.86761162058957 -0.226274515146444 0.0110122257218371
"19" 23.7869171181953 -15.7137900707364 -2.29496719181379 33.4870835522402 3.10623360039379 -7.95387111625197 22.522873171572 12.2923202736296 -15.9877876536955 -0.691375345209735 11.3198836531006 13.0366593601015 -4.9608901111852 -4.23312367448801 4.97785739389366 -1.21291740121445 0.117705475854926
"20" 24.3605220388353 -17.9089302509899 0.831255994925034 32.3312923580294 3.25303320895864 -9.39450067791442 22.6227058941449 12.8994515298477 -15.9906642982822 -1.24799794079842 11.6383898216194 11.6053969424144 -3.85638299293638 -3.83032290806799 5.13635138464552 -1.28240310030826 0.140150780769128
"21" 26.9269322517123 -19.9836792003438 0.108479359346717 34.7823955709619 0.364613553477371 -5.77172681894644 21.126142282211 12.1650326628224 -17.5178896098739 -0.529172157225758 15.308350839443 11.9858375398701 -6.83088321257496 -3.92871547497449 5.44513323218025 -1.24517352813369 0.0686861994592314
"22" 27.4319307634974 -19.5792722483106 -0.634972628878399 35.1081412993097 -0.230070121789692 -5.73593950230469 21.4423009049785 13.9700803086981 -18.3685834184516 -2.06093919542139 14.8003099989064 12.7151778758021 -7.09661523658777 -4.36674947710358 5.9893116294825 -1.07140596502605 0.0717075449210375
"23" 28.8713010926843 -20.1399224238637 -1.43351588105011 36.0880101082232 0.504915583570999 -7.97286579186206 21.9348157010952 15.5042042535383 -20.0542808801566 -1.60195541891062 13.6601652751223 15.2905771320588 -7.43465924634464 -4.29713284257128 6.41819556987291 -1.78998940552237 0.319000693775533
"24" 29.5425391009975 -21.4311994334509 -1.59046914883869 39.8129658280923 -0.999126260535645 -8.8930714553708 21.4786083403604 17.3497475726749 -19.739767098897 -3.23231236165214 15.5228307966884 12.5286054521796 -7.11233672968849 -3.94795131827809 7.06327690779228 -1.91207899694872 0.40575006114226
"25" 29.1362295122472 -20.7273143922143 -3.23377759920734 43.0376532601765 -3.91624768389201 -14.2087799065997 27.4461712202878 19.0421337651608 -22.2991337907964 -5.2788992916005 15.3422314209474 15.5826968619399 -7.53823601028598 -2.25832859434989 4.06562257599644 -1.23045505907926 0.131890556368605
"26" 31.4835166718462 -23.3607052912306 -2.40632415774851 43.9135125443794 -5.6596541703518 -11.6815526472214 27.179378236961 18.0288434767726 -22.6948775808554 -4.63236099447088 17.221684942628 14.6703044942165 -8.30491683013158 -2.66170672352586 3.95666628417895 -0.899506893744128 0.185957749261605
"27" 31.871898547914 -23.2669995686886 -2.67179696888304 45.2947888718774 -7.10976209223399 -12.0724412397154 29.0551138904879 17.9234038583147 -24.3277494826301 -5.05121907512199 17.6954024627579 15.7926103289871 -8.47518915429121 -2.77084419094632 4.27101687246657 -1.23096549401215 0.303771426748306
"28" 31.7057742871167 -23.474453219754 -2.19451132831747 44.7103599364207 -4.76978246281214 -15.621080227903 29.1894909446663 21.5971814159042 -25.5455486669683 -4.51863779358668 16.2945693307551 15.6802264265758 -10.2372736077786 -1.32823807385623 4.74829185432311 -1.99756763679379 0.247149781231158
"29" 31.6536907830313 -23.9066733609138 -2.12958125115287 44.0289705946243 -3.34082580025053 -16.4730443209702 30.047317836396 19.6576019202763 -25.2878424409571 -3.46826784809279 16.5287347666096 16.5741633892167 -11.4906241275744 -1.74910256216435 5.31279745393579 -1.63547096207121 0.237072913753706
"30" 31.9227621272047 -23.5233926085487 -2.84594593683553 44.9582631620575 -4.34910787927536 -17.837848418161 32.5920666523671 18.1181409655025 -25.6255553685427 -3.69890476143501 17.074208255223 16.2616466575021 -9.71259297762545 -3.48383976572064 5.86452006413894 -1.79386534369645 0.234744734960845
"31" 31.7321906295785 -23.6654929226205 -2.55172389525958 44.6308409767628 -4.86659222997112 -16.7465210208269 32.4331877192538 19.4340055739279 -27.2294923214583 -2.95392386582143 18.8513248884465 12.5874877187668 -8.28341179057942 -3.42175106736563 6.41178412651172 -1.70122953436619 0.305998024013483
"32" 32.5489859328244 -24.2433119099801 -2.82117350848858 45.2365097241916 -4.75887832509663 -16.4461415614861 31.4513406183286 18.6412961656547 -25.6661127671419 -4.92498985271486 19.2854990953815 13.7339448148372 -8.66556356715565 -2.54628347723354 5.00322004017989 -1.1438945782473 0.167670396529727
"33" 33.4213998136227 -25.5550383424192 -2.19662374845246 45.6054301698286 -4.82434234607797 -17.2597993328066 33.1080769826478 18.3632267673414 -25.8134385891906 -5.27128911109343 19.11655194716 14.2558675939249 -10.3533433070106 -1.20448345123284 4.5140701658775 -0.505894182348932 0.0418850374615974
"34" 33.808283263999 -25.5076377714065 -2.72316119236871 46.8080785161246 -6.04343491612875 -17.2736657104788 32.6194761432987 17.7608509671721 -24.3612585793748 -5.25761564017922 19.2227760832007 13.550395871548 -9.2257504813432 -1.78202998968846 4.01064093293111 -0.618333929094015 0.17170740904512
"35" 32.4820811348106 -25.4084560169854 -0.35096422484669 44.5873235474283 -5.87870944360517 -17.7347965818725 34.2171361259772 17.5245626980569 -24.4571272749918 -5.93331689093107 18.0424928913992 15.8781645472278 -9.12161030040321 -3.6404380962207 5.50919305458533 -1.43367531031212 0.0864931921088075
"36" 33.8822473424928 -27.4712857906643 0.750044650323044 46.3259465026748 -6.51336283395484 -17.7639901241998 33.1233054545651 19.4052012093924 -24.9405195312583 -5.96531579290882 17.0869858219256 16.0074956528749 -8.39769814533485 -4.8436392656842 6.18593153605606 -1.69191214486408 0.270630215656704
"37" 34.4333969658223 -27.4657263587517 -0.242704070176079 46.6981672929212 -6.7412097229796 -18.7817705882399 34.4825786699662 18.8301317458335 -25.0052728646525 -4.06930165243231 16.2890168727676 14.186626826507 -7.4236398419369 -3.46727704966955 5.39900105154943 -1.26176570761548 0.171375771109453
"38" 35.742051501087 -27.3684787347165 -1.06187700235425 46.8088126114047 -5.74425474604017 -18.2432660581604 32.9580613782727 18.7524982984609 -25.4536206485711 -2.90281359657587 18.8618435230914 10.7507238739674 -7.77219698848218 -2.59325948510262 5.44250867326609 -1.0856909255606 0.0802078684874772
"39" 36.0928230366206 -28.3941759637431 -1.00214931782273 46.9229632883759 -6.43899429526054 -18.1727954858687 33.3932806444224 18.8143309191097 -24.1987923284132 -5.30861907605234 17.6684921801965 12.8395726534828 -6.93500292294215 -2.89302223519695 4.55573044096948 -0.992789031690895 0.328656035893681
"40" 34.7769008305809 -28.1702292355702 -0.39427873490768 47.5570886653983 -7.22296734336429 -17.8915929429838 33.2282039952683 19.433772473528 -25.1943874484682 -6.12068643294165 17.8492545847179 14.9076993264719 -6.84481564368753 -4.60250036795308 5.87010227311813 -1.90310534382669 0.264320518643681
"41" 36.3662051515118 -28.2487181136522 -1.07303045842878 46.3272348756109 -5.58578585735938 -17.7749857428123 32.937711036674 19.5764086347686 -24.1079031913003 -8.3060069802727 19.5878602051032 13.9519514037364 -6.97070668466359 -4.7276437154648 5.96687971064435 -0.851610189153511 0.107232293008486
"42" 36.3891281258427 -28.9976839402014 -0.335675992788959 47.0889546695083 -6.77150945077669 -17.4017297623134 32.3236132707382 20.7796968373845 -24.9412752979596 -8.24906676170265 19.3208689574905 14.2974582104548 -7.65505660966456 -3.5381527268875 5.31257917544991 -1.66717236299559 0.531770539665882
"43" 34.9720340695231 -26.9084867859271 -0.906442874648629 44.5958820060495 -4.98683547518499 -14.5581454928077 29.0865305490064 20.0582395397592 -26.528224518273 -5.70269209591886 22.3710203734783 10.9903166639741 -10.09632444064 0.302975960920412 3.62178842024352 -1.29553172768135 0.357262759519187
"44" 36.0787288983357 -27.6545409710739 -1.40807837779348 45.715823699082 -4.84930522444495 -16.1077593915515 29.0195880343263 20.9306847454826 -26.7083045959472 -4.05381440219233 19.2150916723832 12.0888993056954 -9.4582038216636 -0.416347729863322 4.11291743381492 -0.785632252723691 0.0238466470533304
"45" 37.1144587332747 -29.5109896929558 0.221098674060111 45.6171805797611 -5.57383719124935 -15.5997262810218 30.3259887739793 19.7283060894213 -24.5548849038931 -6.06097349447925 20.6599794760272 13.1466746141695 -10.6767855924628 -1.11059058152296 5.04684876110675 -1.25553322432959 0.125229293122719
"46" 36.6458449638301 -29.5102132282555 1.12150648959591 45.4450983378412 -5.28052387388929 -18.5699019875532 31.7452505887846 20.3731617824727 -22.9155102417632 -8.20917093501557 17.9144935367707 16.7608695190406 -7.83005013390357 -5.0717226292349 5.54773067005384 -1.01786060298598 0.231204118794618
"47" 34.2076385236935 -28.9361619044884 3.87980640387134 41.9811401749302 -5.4339704539235 -16.24689275651 28.6329421717949 22.0784110496259 -21.9018303455675 -9.59862819623059 16.7417706041768 16.5083151132553 -6.08356464505677 -5.68241193238543 5.42572591634813 -1.49626097453998 0.221083737157669
"48" 37.0708663947994 -31.3662949729867 5.07007027170602 39.0323646303165 -1.96408924923889 -13.5855361509437 26.2780745610459 19.5922300326382 -22.0840789165244 -7.58538664976388 20.6720326431027 13.2463432399934 -9.59653070966091 -1.60866673343785 4.18817023731863 -1.08376509567641 0.102874266702847
"49" 36.5793650849444 -32.3832643496776 7.4366355008066 39.9551184145058 -3.4162100858433 -17.6848674249376 30.5836742998515 19.8469937241586 -22.1876676294989 -8.86982411424948 18.3366124715214 16.004329479648 -7.69790471735706 -4.99258168045693 5.99864623930782 -1.21027422075937 0.160141562275155
"50" 37.6804401388413 -33.1130984683437 6.71060362741711 40.3419121332564 -2.91037878391656 -17.8050485597944 29.3776160689152 19.4794006098154 -21.5157326150391 -7.82496330863611 18.2325219213792 13.3050479558173 -7.95935084964411 -1.31856185450893 3.5100232315674 -0.51804527396282 0.132745823980041
"51" 37.6801206332223 -33.3648068687789 8.0908649348783 38.0317471291357 -1.28786197363755 -17.1446997388777 30.4818412252791 19.0054960989845 -22.2581824559806 -9.23842650857554 21.5157615794506 13.7465972140062 -9.38837973269267 -3.232884442636 5.64280754909945 -1.2250515132923 0.169766529768733
"52" 38.252009357142 -33.8926369775169 7.98689319229665 37.1481813315546 -0.861336129232978 -15.4350445106639 29.1599738384591 17.1577171717247 -21.157632270816 -8.75809169599233 19.6591040691424 15.0530850423762 -9.88371985457167 -2.66556825706818 6.43396628317895 -2.18616156080492 0.505842831145709
"53" 38.3989776876231 -32.2597114354098 7.03421690646064 37.2608066168374 -2.34949251502106 -14.8346205764913 29.4710432711161 19.3978889882676 -23.4431795749126 -7.09052174193594 18.7690230265674 14.6520157495594 -8.60293919913512 -2.90722191121464 5.35086022061725 -1.82468348292922 0.209678504571494
"54" 37.3757716731375 -32.5863367326804 7.33312626830329 37.8780535141178 -2.23093941033963 -16.1626323057411 29.009494374023 20.9819939388141 -24.3123335729505 -6.47928159128794 18.2231968873293 15.088947880251 -9.63299913048805 -3.00401667522273 6.15420157743967 -1.1445514543299 0.418821236992707
"55" 37.3880377959798 -32.6572414935964 8.08528597178254 38.3906252120922 -1.53300582437432 -16.9835199982928 27.8489380356736 22.0416518390191 -22.8460066271666 -7.57631664406329 16.3508412211462 17.7276539664286 -10.7831106317092 -2.66709164603351 4.78451145641404 -1.1000032035252 0.405544422822859
"56" 39.5327921976315 -32.7779725171132 5.85278716831494 38.92766243998 -1.18580405117322 -16.3725201543457 26.9999837101661 22.5852907918386 -24.964559824328 -6.1902187321993 16.659482457438 17.5547486989665 -11.3412141885255 -1.32164318715585 4.64040661033632 -1.01757690205411 0.536786066988794
"57" 38.8172905547098 -34.8183148820447 8.38737656893602 38.5900069071032 -1.20647057864264 -17.5304905111879 27.0787086129878 23.2906896040754 -24.51968207207 -6.26104528825546 16.6959893284728 16.7760397427278 -11.9012539716121 -2.1700718675148 6.95522941294716 -2.20303144897298 0.146013931024482
"58" 39.7316198804858 -33.9627368625789 6.56317035834327 38.3239951972671 -1.00862991113198 -15.065325531188 26.105201970614 23.630015079805 -25.5734063698307 -6.23570528696365 17.458614728324 18.4121968894872 -11.9094831422281 -3.64329001181737 6.93181858837827 -1.91613184159803 -0.0140786663977287
"59" 40.327872943477 -36.587499470584 8.12959509538239 41.9545246087864 -3.96778901328772 -17.7504576943546 27.2105115780621 24.1142511627747 -24.2156950487542 -8.56552155053303 17.8661707241512 17.9650249506383 -11.1958810871858 -3.21528856554183 6.65368030593414 -1.76615940826471 0.292117037173402
"60" 40.4198810331694 -34.6420356201009 5.88875306498114 40.2397030472785 -3.23188803883215 -12.4002071636242 23.6362233060981 23.8133804290552 -27.2624789568929 -4.98430090936098 18.4822955565631 20.2235818860661 -15.1275156983248 -2.68817870213139 6.47737604495646 -1.90324569716788 0.39592924386899
"61" 39.5215447377958 -33.3558779450226 5.15974988456697 41.0395249802839 -3.59427008141445 -15.5486039066821 26.9324641137416 22.9670137007692 -26.568691658367 -4.99052996028593 18.4817480941017 17.0494126936753 -14.2563822669089 -0.73533449236739 5.71285688888547 -1.97960731049631 0.239270967296456
"62" 39.6984921129539 -33.1335332864149 4.53905153354835 41.6655791019603 -2.74491892528573 -17.7988241277815 30.123765214073 22.3614358229751 -26.5031539758611 -6.66344094085167 18.3322094534973 17.0569432508842 -12.5559591917358 -0.629512230262699 5.05013185147012 -1.19951288270406 0.442762213688654
"63" 38.346301333125 -31.6517671765728 3.86425719865983 42.5450291126837 -2.22948137651252 -18.3776510366931 28.0483492105746 23.7444921471576 -27.1157329216161 -4.48823380280704 17.7422825032929 16.8838380694305 -13.2579323107429 0.402448813378373 3.81276226545064 -0.927161807439619 0.17069263642035
"64" 39.5383152408711 -33.3397075262418 5.35126823738043 40.9664917675775 -2.00280490360085 -18.3111842323269 29.8698088101909 20.8959821515625 -26.18543657616 -3.48666451808257 17.6009629241803 16.2229280533554 -15.6636258420434 2.70862042767491 4.62921947243607 -2.26052490334735 0.504857291446769
"65" 40.1063310312848 -33.7597788147508 4.24741640577967 41.6619740219085 -2.59966173867028 -19.0672397216659 30.516121547518 22.0806151426533 -26.1938586220278 -6.14090247325202 18.9375819429624 16.1360232200778 -13.6144416146765 1.41150856717839 3.08939330600428 -1.21406089727339 0.353498077198277
"66" 38.9698787300758 -33.2169686800235 5.06791122684981 40.7143265568324 -0.0578635957707927 -19.2534446862164 29.0129373736393 23.314104325957 -27.2521952475847 -5.63693453529384 19.7089749357993 16.9647790162507 -14.9969248078172 0.624905515290401 5.0504715837374 -1.4598369504516 0.183328787252753
"67" 40.6006160039096 -34.2755800247648 4.56454751381919 42.2634609752573 -2.60088092834865 -20.3893177821143 29.8651148459437 24.4927297073692 -26.8434400255379 -9.12326148659242 20.8242553737236 16.9230360672738 -13.5555627508631 -0.0404133807033624 4.79198562712399 -1.37299199683187 0.31999477164274
"68" 40.7258724076612 -35.7356570824982 5.75810579338289 44.8288746092212 -4.39266185453622 -23.066799027777 32.7577702261755 26.3154141703466 -26.5050368830304 -11.1475288985014 19.6855815526827 18.6499319749751 -13.8939838521963 0.00536925768527685 4.13346841804074 -0.793005871895934 0.16757560699228
"69" 40.7175306965395 -35.8977299833725 6.57819393093442 43.2028337717469 -4.05367143549087 -19.9016132827411 31.1117200640336 24.487729926909 -27.8081183873104 -9.49689647876035 21.3688148282521 17.1901321706902 -12.9614527289325 0.523039853467752 3.38087423532376 -0.879469019134247 0.0999253662471118
"70" 40.9642693238148 -35.5448374389507 6.31874191066176 43.0666019186834 -4.82996389050412 -19.3923265901651 32.923382407645 22.5930490644108 -26.0752777571782 -10.4119825494237 21.4565120489702 16.9191869917643 -11.6060789360362 -0.299361480472661 2.37755232825007 -0.257247106665647 0.302983330032976
"71" 39.2632744279627 -33.8074492689225 5.43793086899118 42.0714912564767 -2.71525136935752 -19.6429619927274 31.8291148946525 21.5488434934322 -25.147249978682 -9.01170889038167 22.1976577507543 15.1735961803344 -14.2346714480667 1.73765128471578 3.00544685603241 -0.679251633377278 0.26226920578563
"72" 36.9584490440858 -30.7877223106352 4.43823880999242 41.4974890527064 -5.16575026221886 -18.7950863998138 34.3210057483174 21.5199592165063 -24.6205663625966 -11.1956222655807 22.4011631336143 16.7887015257669 -15.9972114270364 3.93724888357317 1.55146190578237 -0.317998929663416 0.0647153161705121
"73" 38.2479016803797 -32.1114486780811 3.54770943821457 44.3343881345215 -5.35733690650493 -19.2074987729115 34.5437426537472 19.8986480794287 -25.1590080412662 -11.5179640477896 23.5535769392896 18.2074020869962 -18.1412360508543 3.17090657091557 4.16545208227776 -1.45684094624646 0.209052455654289
"74" 37.9662455216615 -30.3886633630595 1.75033658310712 43.9067710568248 -6.56759114958437 -17.7859702009745 34.4031955520071 21.2826148363324 -25.670134731011 -12.3981233569912 23.9279351811655 17.9139669732385 -16.8784395104669 3.17473341018258 2.97673440993801 -0.92361152824962 0.283234937911933
"75" 39.7544751811222 -32.1076049479001 1.52397645836172 46.8072271422815 -6.97642364355438 -20.6977839954474 35.8760844864399 20.5617617896592 -24.7707164010545 -11.9990266757232 22.9062475181286 19.0540825057529 -19.0948200012897 5.15291069555428 2.90053561821573 -1.14107766038894 0.400029319596002
"76" 40.2570865898502 -32.3211244681474 1.4331032806024 45.5890140985793 -5.42763807721206 -19.9039212783572 34.9170061828023 19.108164397404 -23.5900145436159 -13.1464341136686 24.3717304129905 18.1886335078449 -20.6618043938061 5.6696005688427 3.42366408585543 -1.29658657375909 0.15086193732137
"77" 41.0382275005114 -34.6196319003884 3.22661008166939 47.1536108713527 -6.40310950301419 -22.5509607355077 38.0165071386167 18.2222402106645 -23.3329687452483 -13.3854108567711 25.080081756566 19.6308215500972 -20.5975447042542 5.57602228287944 1.75118970957681 -0.807051148926039 0.0209314168151305
"78" 42.3226277204126 -34.5589283582738 3.04476451170388 47.381701113711 -7.51111557395546 -22.4213745698769 39.1667015460002 18.3043900293327 -23.2697364142368 -13.7746598626325 25.021147971558 19.4674611890227 -20.6482446889949 4.8329467830467 3.2407408487577 -0.851261432304968 0.0867764673733455
"79" 42.8005860992176 -36.4202956583723 4.24502600550622 49.0600686607068 -9.46777467807097 -24.5889807504047 40.4502600979497 20.5871389474146 -24.5029458455622 -15.2830854271414 24.178725013782 20.7592107088026 -19.3082437241302 3.28392586294681 3.62145904028985 -1.10246697063238 0.432901712205069
"80" 43.3542832720573 -36.1863829127907 3.6832058803849 47.346788227844 -6.31169887911461 -23.0132122100542 37.6483438865705 20.0203028054059 -24.2141423351486 -14.1373530280371 25.2817645720431 20.3257493282317 -20.764356694965 3.33145877166254 4.1317633070104 -1.42037286038574 0.0653468652075674
"81" 44.7998838965035 -39.0552548104478 4.56385752917907 49.5493149767796 -6.75507888247125 -24.9701913855148 37.6222704666708 20.6891089615222 -23.6226366046462 -13.7207891003106 22.4672937675777 20.2218526577037 -16.8331594122245 1.99163099896849 3.48320756315604 -1.11050333039046 0.110797796546944
"82" 45.4322302891393 -40.267394129443 6.60387803337002 48.755453255466 -6.98490276416479 -24.4917213323975 37.1627740510967 20.6298245537981 -24.5597499991062 -10.7524612580224 22.4022564412334 17.0182426213593 -16.3384177697196 1.38683062791138 5.43893932815551 -2.03560570763072 0.348262460323564
"83" 46.1200335708542 -40.065351445607 6.41276128175471 47.0721526191977 -6.77683433056551 -22.5995340304084 36.3649025544794 20.9331242470957 -26.0671988127382 -10.2416824671316 23.105580663261 18.4359562847709 -17.695610845053 2.12381088414688 4.57601561637411 -1.20026185608419 0.0725237316420585
"84" 45.5741798236031 -39.6126017396236 6.55608989161597 46.1940991543406 -5.42863769174741 -22.8972863609549 37.7775371616822 19.9999260282351 -26.0921144523618 -10.7827639439474 23.0219327323467 18.5105916741129 -17.3809558199883 2.17766682147248 4.54341644330244 -1.61182392475794 0.340898625380426
"85" 45.7826825413914 -39.7951774492036 5.64457264936392 49.8748870571519 -7.53450288625505 -26.491943756173 39.1363534325897 22.9034138881395 -25.9357156942093 -13.8512326242975 23.4608959280691 19.7032661397854 -16.7156000244685 0.183277256758126 6.07577205103024 -1.81739087956064 0.371610268125585
"86" 45.623370264929 -38.4153128367434 4.45125868365098 49.3419198603272 -8.57195327311682 -22.4963498254799 39.6656248210897 20.7665365243665 -30.3827558644739 -10.175903481975 27.2300740977529 18.1701565874194 -18.7380837239146 -1.67594369906742 7.7527566260314 -2.31090926920171 0.299607773198074
"87" 44.5739842578865 -39.4660926584357 5.08352711670397 50.8348987135221 -10.6076965007211 -22.9219855754526 37.7138813833511 24.4422933976112 -31.0889856179788 -9.82749759952212 24.9568844854323 16.9670701980196 -16.3020120476264 -0.646956687778434 7.41143808705174 -2.4052673144871 0.404274268905976
"88" 42.7992862689477 -37.3629528622518 6.81045352963766 46.4239999218386 -10.0147875910256 -20.4072056955346 39.4285831221531 22.8837547310838 -32.5816213676841 -8.97071490364928 24.9605753281165 17.4685531868928 -17.3689149683801 0.251779760929755 6.0248596949941 -1.49674268245107 0.339505064909903
"89" 42.974293952009 -38.0417382187669 7.50094268249259 47.3964294862207 -10.866432494623 -21.4671482884074 40.6638126673605 21.5856214944882 -32.4476646889373 -8.78984247752424 26.8971296706145 15.6560358215428 -17.217035328037 0.260330960556135 7.27266711671082 -2.45898804070958 0.331583498516076
"90" 43.7716911512364 -39.2176231259275 6.10520933115121 51.7444138456304 -13.0461690087637 -22.4023244830625 40.7756009877475 23.5631423395839 -32.6498229172109 -9.8756540788288 26.5642493368182 17.6729408160772 -17.0948052108885 -1.1741031882465 6.57384110865805 -1.69615524581225 0.163883672462883
"91" 45.2107782415002 -39.1032791472136 6.3312321454699 47.3662195696903 -11.3257776489188 -20.8569153688828 40.733554437403 21.7288887216268 -31.3596693319633 -8.62365187449217 23.6060665627795 18.8763021912164 -18.6217926368721 0.895607729016605 6.36608889265933 -2.128578955731 0.116823693030408
"92" 42.5674259705738 -38.9778951037382 6.13192256066398 53.1689960712367 -14.4217400837561 -24.9442895471159 41.8047446592017 24.2355072604935 -31.4284013824393 -10.7765858177628 23.3242636779002 18.7889536878916 -15.3144559343917 -0.753827429026331 5.77470757885557 -1.25745055083633 0.290909194983627
