"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]" "mu_xi_boys[14]" "mu_xi_boys[15]" "mu_xi_boys[16]" "mu_xi_boys[17]" "mu_xi_boys[18]" "mu_xi_boys[19]" "mu_xi_boys[20]" "mu_xi_boys[21]" "mu_xi_boys[22]" "mu_xi_boys[23]" "mu_xi_boys[24]"
"11" 32.4552432111338 -2.11789119244252 -11.9463799503735 -1.81961994885685 27.3906612979667 30.1636599582272 -14.0581339850572 -13.1655782691129 17.7864056970043 15.5836358768952 15.0656830553129 9.123355154129 -18.0617420576217 -7.26069758043702 12.1057613760549 2.09493517566115 9.65770374120348 2.31361674927292 1.49785289721985 3.80119369480955 5.8682990610765 -2.9698102794125 1.26845996276838 0.180628612992224
"12" 43.8331993541972 -7.04206036312224 -15.4573123609623 2.70453676234191 27.5533895030339 30.5695737523959 -16.3861672663214 -9.97158705301361 13.9395930194603 16.590585660681 15.1573050437913 8.76079160456724 -17.9735384212486 -7.91461694455031 14.4413177235091 2.35623823402807 9.4750023976408 -1.67727986017998 2.36304105604101 5.91423490333196 8.1745722792893 -6.45176182537831 2.87394325029565 0.393512840039545
"13" 38.4712641825913 -2.91749576260549 -17.2854167766843 1.36761514884219 28.2275502851438 33.2547735261705 -19.7444227088832 -8.62811986848928 14.4602271357713 16.4145710751217 12.8762004089235 10.4480921158259 -17.3023604602315 -6.18917149113477 9.12260187861246 4.65657838332104 8.99362967242151 1.57538503296662 3.25769158087878 3.90829238823635 6.33602843467803 -4.90853783964649 2.03676118414623 0.43219210626926
"14" 39.9897394705807 -7.88196297993635 -14.99369116511 5.21184035148045 26.9963125554633 30.7235688992926 -18.8181549605706 -12.120154104788 19.0752873372255 21.6184726865161 6.41670780154807 6.81064833204895 -14.0986276210087 -3.19126174754715 5.51351015552797 7.01461953950036 9.10440019091291 -3.29313445000524 5.11067272465384 5.06391573780665 3.21073503530446 -2.6202135010999 1.64693247763023 0.336599876588407
"15" 41.8204114054431 -5.38882839248903 -16.6667385888161 1.8489067716055 29.4953904527762 29.5302405686022 -19.3200952648025 -12.5760937406069 21.6219056731273 20.56729708515 5.23616967538879 6.85121891571056 -11.6407415012605 -5.91020494492114 5.30751623898822 8.2940633796267 12.5984169275769 -6.40565769417772 5.0571484194999 7.01344702057191 3.12278045205813 -4.52888245867594 2.57883856412183 0.270879229031745
"16" 42.0671291661205 -7.24572661461406 -18.0814429789939 5.32317767192176 31.1852439587852 28.9044108397176 -18.7304767962618 -15.6474056031631 21.8022334067634 19.4195659875982 10.9130439289897 7.34717017481253 -15.0586408648517 -6.17379900307908 6.56673797619102 7.97619875148181 13.0358771231542 -6.4266102501421 4.3289559579122 6.25967162007505 4.55295802984979 -4.49289512987473 2.25912365821748 0.281519039947584
"17" 42.1260532552169 -6.23626827563559 -17.1274709182823 2.95292984022635 29.6434702642554 30.492216567384 -18.1296060665623 -14.8820735216147 20.5611881706943 20.3396126567389 11.6620423080677 3.42995448614298 -13.0631909625288 -4.94528395150033 6.71054466013459 7.07807522202079 12.9286988292611 -9.01729655820236 6.82227384450015 7.82457204182655 2.24708692187977 -2.06027260173491 1.33578163380747 0.509410264015904
"18" 43.0267284409272 -5.16152023653172 -19.1426524319108 5.13112687869967 27.7864109238372 30.7619969588399 -15.2585371121944 -17.7658482181597 21.9226760240382 19.3914577322375 10.8394298394136 1.03483499397713 -10.5094717594657 -5.27079141368397 8.70258711846192 6.01839756047592 10.0187376266647 -6.64538940012609 6.05791005415561 8.13001454754821 2.15605637048141 -2.99553978559215 1.73797173909596 0.356271570441064
"19" 43.1227316760397 -4.68689887666553 -20.5865590621362 5.93511904859841 29.6134450390054 28.1428876644374 -15.256468134392 -19.0286186055999 22.1747335915784 21.0119762569755 9.31140701831808 2.93721302184471 -10.3614680681423 -7.06740469756477 8.81134958749851 6.10251402440519 12.0417350219773 -8.97580422476609 6.79814678555969 9.68311484189572 1.69437566552283 -2.82204538299629 1.52065795199481 0.491440995689052
"20" 43.5345750769544 -5.51507922885718 -20.9391056646433 5.57217560335276 33.8966420344715 23.4509271817814 -17.5985084795077 -16.3508266802691 24.6936310019178 22.918675079344 8.40594232707201 2.38302265273715 -12.8124524186713 -6.42902856589554 11.2956710697321 5.44035228671993 12.132439250176 -7.94103943855447 7.04990369879283 7.3675396396561 0.747822265462566 -1.98762561612985 1.79598378314338 0.488258783930091
"21" 46.8795896671434 -3.47300771268733 -25.2738665195364 7.1168923669637 34.0402053666019 25.4374445708724 -17.4793009372606 -17.9761122442317 24.0435937163632 22.0203640845213 9.74161226619433 0.162551520831634 -9.32182985915482 -7.54448712850168 9.87453962868535 3.62969345610217 13.4815938828061 -6.10900558302918 6.57416428030987 6.40151586726442 1.70655293885329 -2.38307463110806 1.81809092079489 0.499008950704267
"22" 44.6158685567101 -4.33645300783152 -22.6516643258925 6.99973877639508 33.7563635321784 20.4645866564446 -16.8505463636504 -14.8711846503001 25.7376391288069 22.9517940125216 6.12248785956213 -1.10592934242367 -8.46538137324147 -5.95690430940369 11.6940530439545 4.31083762654047 10.5808808944176 -10.1621947477758 9.44038270428755 7.80440411196201 1.12822577956123 -2.35780551580707 2.39474643791964 0.469998638850524
"23" 44.6260124208726 -4.86913229836377 -23.0676551537207 6.23489150966445 36.0920506299351 20.2409148385507 -16.9852401133687 -16.0275473911568 25.7365059343136 21.7333155128304 5.74358302770716 1.31705014314387 -9.61859099754147 -3.99962331572742 9.57374859615602 3.54393899543329 9.87666397510471 -6.41154219747799 9.66324555633121 4.84161777450604 2.02694662357715 -1.70549867568667 1.77536390997643 0.492087897758246
"24" 45.2110895580674 -4.5358183215615 -22.9766053692512 5.99978718966385 36.6990864517794 20.0414758456095 -17.6515628729587 -16.6458509275764 29.6281992751712 23.0892673709897 3.14180397957236 -2.24403751901204 -7.25449732566711 -4.54265891758354 11.8040439711557 4.07636094396411 6.96194563609125 -5.3977263055376 9.90098745445363 4.53361852304983 0.580375305953286 1.23787806030118 -0.213891152045782 0.504999502694993
"25" 46.4711454513538 -5.10170162312945 -24.9591986463969 7.89731226810912 37.9230308789519 22.3871544219033 -19.5508687224229 -18.0783973310371 29.2326412581511 24.0624882631181 4.20136952578153 -3.50620902001851 -5.1749192762956 -3.67347146686574 8.11056989668622 4.04116430362602 5.84145573143272 -0.382022225727919 10.5691972313493 2.14299696270222 0.926757595956071 0.0927269710273836 1.02200246183992 0.214981465580351
"26" 47.2085336504321 -4.0056920424029 -27.0380316805358 8.74739702683607 38.3092894133915 20.4821628127608 -17.8982047843937 -16.9085542654692 28.5999808454112 26.4408539151242 3.2532683697811 -6.69702656744037 -4.90174521201365 -2.37756543488347 12.1100454016946 2.47421417598659 2.91337852760516 -1.26563283906328 12.4449023217616 -2.56339453496823 4.94761740406616 -1.23634542605861 1.38576887967025 0.223525148522473
"27" 48.6841316254922 -3.21425182513107 -27.723570394059 6.48283627844951 39.5567847415539 21.8445949294909 -17.858946512801 -19.5808152009674 27.2816358033046 24.3947372193122 8.01708651324629 -7.35484749377413 -5.39357132709914 -3.13324173518342 11.3536076077207 3.08234471008968 0.943359287486522 1.50184158393676 13.6155082933135 -3.55353353535353 5.30586892503718 -0.220269645644964 0.436878785745368 0.0866511224939849
"28" 44.4184643351035 -2.68587083661329 -24.2336974464583 3.48309500645912 39.2235190366375 22.2853592172078 -19.3721460290542 -22.0479937407448 31.51690467609 31.2246322271453 -2.75607024691112 -3.90326963350244 -5.1912606773253 -4.00939569237841 13.7570376306595 1.94215555472346 3.21820898294847 -3.87120040332227 15.1624015572927 0.207739259384594 2.02621052824797 -0.765161759045195 1.58318620213343 0.45582486781111
"29" 44.4883605961283 -3.97355934483883 -23.5651406618573 4.04060748244517 40.5710861227838 21.9866703940167 -20.3958600287435 -22.1186542512467 32.6696275906183 29.5414313890202 -1.27659575331355 -3.62974206021577 -5.89830420268182 -5.17179208446503 14.3170125359267 3.05632500325295 3.53802832050724 -3.86837497127233 12.3343011011907 1.0599711628856 3.11820501800468 0.154433626936048 0.54894293356862 0.726727460218062
"30" 44.0554449466844 -2.9012891469942 -23.0064070229031 2.56162731389495 39.6639109848278 24.2157540210747 -21.450158918067 -21.5012970969477 32.1495019023199 28.6356436427168 2.7406975144146 -6.23422258426313 -5.88794513336577 -4.95217408418563 13.9589280762657 4.11749165642939 4.06306594374687 -5.99859550739355 15.2756446381995 -0.732653069006652 4.29062825716515 -2.49111143276993 1.76679915125738 0.564387475157316
"31" 40.9481976945164 -2.308094097935 -24.2722941648278 4.73892484059774 40.2734876142769 21.6543015298887 -22.9974537267 -20.3438895561034 34.7982067430868 29.4187952697049 -1.10958111574882 -5.0092446237638 -5.25991435589205 -5.38548319532989 13.1685347529439 5.48192766475513 2.63757740142404 -5.27267830495086 15.7242051468047 -0.320376882590153 2.4636183200231 -0.57071411100359 0.970948307652993 0.480619703776556
"32" 45.8822291834622 -1.62469790544043 -25.3109018223309 2.67395701948931 41.1353377391765 24.0574378886312 -21.2554039924853 -23.0016904227361 29.672110211992 30.3112352948303 4.36339637524419 -6.71648030182955 -8.24062743267912 -4.07575511846256 14.2845423140978 5.58767103714082 0.203882441830525 -2.7014428541893 18.338648316465 -3.49259089815053 1.52186992280655 2.01991231059684 -0.254170288517141 0.332086674299504
"33" 44.2684368234679 0.96538907374555 -28.4324796801149 3.17408767730561 41.3168397297495 27.7842541332355 -20.5579329789837 -26.1985869142485 28.4259703275264 35.0559931104667 2.42600219003755 -6.40026115515701 -10.8347884904629 -3.40508986747232 16.6628480072511 5.58238139157498 -1.53080875167423 -4.70580294615058 20.011924425676 -3.61412524431908 1.4319650076304 1.63717736162541 -0.321840787172968 0.460415521687685
"34" 38.076233718666 0.25822711157937 -23.8472573952086 2.36404977909336 41.489878951924 24.1928894610693 -20.3143755764449 -24.0316726237556 30.3691448760613 33.3044803385785 1.38668995746603 -6.34111469844643 -8.94311597086354 -2.95755154030928 16.8611902881744 3.71321942197568 -0.409671253289764 -4.75808196901306 20.6255883074231 0.269433249881806 -2.1144279583249 0.723388074061872 1.22751661623727 0.291645877957662
"35" 37.2985434232813 -2.87187477080525 -18.2320080812087 -0.272136348613069 40.8401244975669 22.6455810464944 -20.7237905680802 -21.6859151741831 32.2250325271715 32.7443038713918 -1.17365049374454 -7.29076399628073 -6.58162515090242 -4.3995431829392 18.87227929 2.85814715861399 0.48161612478347 -7.64135224868247 21.7409581744384 -0.400987085740075 -4.06291987493449 3.58659899209372 0.574914634414654 0.352315247915155
"36" 40.4355301051124 -0.98017609950192 -22.3250531719424 0.0300597925306149 43.1929156930155 23.4969301948637 -22.8857155121302 -21.8143572616085 30.6987768640754 31.6576132670275 2.01754711000934 -6.54615904783886 -7.56143026618849 -3.70694841587487 16.5740367720853 -0.0637903948128833 3.04434697213437 -4.88332563061026 20.1219529021679 -2.36498382843578 -0.715710687570623 3.53833137727984 -0.235326690529964 0.382318209474992
"37" 43.0281266093489 -2.81339914774418 -22.374776345535 -1.48260016599719 44.4829791261933 24.3586525688218 -23.8636809286588 -20.9905349274594 29.2716008858959 30.5919967215313 5.49174860053679 -9.04366330254394 -5.77918282592918 -5.02077576507827 16.1183388494203 -1.30571397091413 3.90128211597864 -1.81849880602212 19.8661100824473 -5.30713800010291 1.58290846708077 1.35811899599277 0.189054284039436 0.523694495404266
"38" 41.86149975526 -1.45795893033774 -21.4915879909003 -2.11235840918194 43.4475611633509 25.6056076877142 -23.1850933545557 -22.2421410522881 29.8598615098899 29.3612502117585 3.87131201024733 -9.07053323094226 -5.2407586622112 -3.7464801680773 18.5049683995805 -4.92796567360068 4.90080035521372 -2.50812640094997 20.2759405431116 -5.40165756902225 0.333755307255328 2.22222944267026 1.01796183116767 0.2237977233377
"39" 40.7874108071754 -1.37795374694645 -20.2613466928293 -4.3076080981529 44.7082940934998 26.4505502077171 -25.1503680910104 -19.9215900245324 29.8399279549204 29.1053736165833 3.95814946914085 -8.63044581739325 -5.56185702656017 -5.24559744891146 21.2392407867753 -5.64309754723842 3.27647577842543 -1.06058764824771 19.628694344701 -4.80619887225342 -0.515995537367183 3.35096629698789 -0.921704662774229 0.499346497748779
"40" 39.0503362377379 -1.88587960690816 -18.0545146850214 -5.78480668074718 44.0442381038664 23.8882911055961 -24.1201454406058 -16.8128799290776 30.749304901803 28.764531418323 2.26247458989955 -9.4691815748303 -3.6954764193506 -5.49468168601056 20.4396489174748 -4.25748881824883 2.78293596815884 -0.888663998440621 19.4500311024252 -4.86124918488956 -0.85380343975 3.22262940534585 -0.457926115600833 0.4693888014755
"41" 38.1989073286562 -4.9613117992159 -13.2359329372673 -7.31574333513041 44.3851397001758 22.9759520208465 -24.2922825690539 -15.1867662497193 29.3812423550365 26.2144718006056 0.909730553396744 -5.93900309896357 -3.55110858096345 -6.8526870464058 20.7553717304431 -2.71993724430899 1.02758363887645 -1.08846518786913 18.3606540200946 -1.54942765849112 -2.72170235356033 4.12217548401749 -0.565826570850361 0.472457967227032
"42" 38.5359849791489 -2.84113914262279 -17.3013843230683 -5.1665199959357 44.6176712935178 24.1443112362969 -24.7372139483748 -16.8343055874095 27.0753511029909 29.4634252729246 3.1931425959543 -6.40809384212706 -8.13123965961632 -5.79453122763801 22.1234930132814 -2.15911798919013 1.03713599665898 -1.736424911963 17.8338548838104 -0.973260920654619 -1.80203859802443 3.26053196759527 0.538777155115815 0.340718021110749
"43" 41.9187331876376 -2.43522711484242 -19.4920476347297 -4.88327571725784 43.6977883134319 25.5320518125983 -24.1593367230461 -17.3775013507888 26.8599882624942 30.5164101896114 2.90425310222516 -5.78611918785556 -8.94458859009558 -5.69043129058161 23.5262142320953 -1.27260851058697 -0.412934137497278 -2.6883819397794 16.9010492297403 2.30088041406438 -4.56818611848077 4.7396580190809 -0.588875824866038 0.308175505614579
"44" 46.495386209157 -3.49712682536995 -22.1262194047845 -3.98520693771992 47.2102514006576 27.7197763173661 -28.6799024427168 -18.8618269946204 27.7053961565481 31.0514319996898 4.06970740246652 -2.8721395549238 -12.9836587412706 -5.57518318253504 22.116111665168 -1.805988678817 0.227798720773327 1.17869405567756 17.5013561787 -0.762721984423302 -4.60706074663951 5.60630738004596 -1.0888552630216 0.437759546533365
"45" 48.160510516235 -2.23072832244113 -24.0490202610949 -5.04308705602828 49.0123746975697 27.4295600787859 -28.3445575393269 -19.8678918118379 27.0426937518797 30.6061631763574 6.59874431186881 -3.71169113173078 -13.5138206106285 -6.55487869383674 24.0263010238617 -2.31339807675016 -0.72017456246047 0.732418458054751 17.6384088303938 -1.06835651274846 -3.59924191581867 4.5465359806686 -0.616401305869021 0.36797191343387
"46" 48.076238977889 -3.79688983457664 -21.5590462837903 -6.19260435543124 47.9142119576465 26.6140335219947 -27.2663193577081 -18.5723960612643 27.0762259747739 32.4117812866799 4.61918474057875 -5.75167828234788 -12.4134719241949 -6.20069858147692 24.8612206189711 -1.64332217775696 -3.4765750317823 2.19637806812988 17.8408422855848 -1.61106780530344 -3.10160806489648 5.20044357509209 -1.01732089092495 0.503112169690185
"47" 45.1033714751083 -5.29234732671869 -19.0090679808937 -4.52673585102113 46.1418863363414 25.9027896698887 -27.6114378218325 -19.9201124997594 26.744441889366 32.4241268703097 6.86249075253017 -9.08177920645886 -12.2156623594476 -2.71119945367017 21.8046060169066 -1.19829064172362 -3.61774599106065 2.2016547246845 20.5687325523331 -2.84527694700956 -4.33570988999762 6.3949839729905 -1.39810590552027 0.616276962642862
"48" 47.0474226124075 -6.4301839864355 -17.4003251791181 -7.37745984842044 47.1315858938656 27.6337271365676 -26.3363699838562 -17.7365102517728 24.6051295906835 31.8369035102466 4.40422650334885 -6.90402277671905 -11.3224501820592 -1.91507826853739 21.6670506164081 -1.03462080961841 -6.40330180578813 1.92877449087571 20.3831872278535 -0.150802588667756 -5.6245675297727 5.08847331677975 -0.385305548552196 0.401538674535702
"49" 45.3739431451834 -6.91763439275526 -16.1619234952283 -6.9589823087696 48.9562226803868 23.3131893185756 -26.0846537516426 -18.6404047221897 26.0480788446879 34.1166084079002 5.84859981780259 -9.6418086429882 -8.68152888312154 -5.28641484446696 20.330868562657 3.88243411922326 -5.18836648369489 0.576795164105557 18.9676116101073 -0.869277178177051 -5.26577997060232 5.97428640364773 -1.25533523953363 0.416449340619701
"50" 44.6506313579376 -6.02333897996719 -17.2517966069912 -7.339422752184 50.3213599992794 22.8356459229931 -26.7374222064115 -17.6368449124624 25.5656837228164 35.6051008153072 3.15400046461606 -8.02299876576858 -10.4192866000731 -3.49718058086097 17.8984413897451 4.43537754918107 -3.95296926777048 0.75159581421204 18.654903914293 -1.14871976138713 -5.10091890556109 6.53078850883713 -1.34672844907537 0.546286053427484
"51" 43.2740168352164 -2.80751075349168 -18.7830539538578 -8.34539454609644 51.8194815656158 22.3749864452272 -25.1221869291775 -19.1513142580221 23.7961575236098 38.2566146397308 3.01252225983729 -10.0813194046059 -10.3608211505335 -2.64327689613362 19.1430348941312 3.95343958979531 -4.99722313376086 1.16259243864877 17.0536346923562 -1.13403714582818 -1.76585602632039 4.64031978053351 -1.20837773537205 0.315614306200853
"52" 40.6267359615888 -4.57454876822391 -16.6083765922639 -7.02923249466777 49.7909671641044 21.3235239412299 -24.1473843220439 -19.9636101049778 24.2452764521686 39.4685743259461 3.63915066907875 -12.1226383802757 -10.2723543358907 -1.12104603568173 19.8976680898129 3.27162182233318 -4.86976200087365 -0.311292984402763 15.7569009698861 0.834060070882514 0.339536752299663 0.265563101969961 0.576812296887719 0.578479402793116
"53" 41.9158594473092 -2.27398748848907 -20.7220687060363 -6.57756574357386 52.0894739470921 21.601301190048 -23.0716137104768 -23.9716405847469 24.6586019498808 40.3002721526511 5.53286864531902 -14.2851288705296 -11.303017912089 1.26172732260553 19.4847776271576 3.00971065000458 -5.51918434127291 1.37137992278944 14.6508982781532 -0.397580565576917 2.20743875189861 -0.340618486064455 0.872091811951628 0.412359488787997
"54" 43.149396870128 -1.00881358857261 -21.5681790048117 -7.31712744954066 52.1636538824186 22.4578621858811 -23.024317176182 -24.4967125040948 25.0799921160558 39.5139551888381 6.6660961179515 -14.3562835066782 -10.6814727615808 -0.13751486463998 18.5389407385369 2.13563803089881 -3.62891403940255 4.00159418147955 14.2849465003638 -3.40219568196762 2.72869211244951 -0.280163485819187 0.079318623814698 0.687318834411027
"55" 41.386252045546 -0.653849043359596 -19.2796089363506 -9.91744664396336 50.8518390895669 24.2151273549065 -23.0986954609698 -22.2062333411314 24.7306224395164 37.9843368401481 6.73332316082565 -16.263240105474 -8.63553396318057 1.36323450608683 19.5008591948651 2.31265382623554 -6.41904747615983 3.94034079475032 13.532195935327 -1.83752865203511 3.48138920615089 -1.60329648768449 0.895957002655393 0.358647875383548
"56" 42.0524499434497 -0.71742403846141 -21.4034486512412 -8.55738710955828 53.119044781021 22.9818887004602 -24.735553626341 -22.4370890845397 25.9729066728645 37.8743560685057 7.69527645459516 -17.1974771957867 -8.07791506743272 1.53378184892461 17.3142904637019 2.84782933890119 -5.49515240854187 3.15274437361544 13.3262653643348 -0.60463741966411 2.16199327690753 -0.13036093877014 0.580377352448152 0.600658333461232
"57" 43.0246259273215 0.185072100329153 -22.41189783549 -8.49593976853947 51.7830222271102 24.3691644270899 -24.7598856761093 -24.2167562878984 28.0211966050827 36.1268100127528 7.07070840836527 -15.4626540144495 -7.3886057323138 0.414975673522738 16.149208657341 2.1499868618842 -6.14491165029893 8.05870579721053 12.5969023455431 -2.47206421527634 3.70691272565772 -0.630642560313786 0.60410423959401 0.718837499984642
"58" 41.2910269395435 -1.1677393232324 -20.5659900901982 -7.47047350837571 51.5128212605798 20.0365298510037 -21.8834310506057 -23.2826742121814 29.0750595288446 35.6932360248846 4.45254506913083 -15.3086610070268 -6.4874415451242 0.75959015773318 15.4442712933137 4.46778877768679 -7.38507785904507 5.80636738485914 15.4234358950704 -2.6817369950293 1.78974413285752 0.97709069190182 0.807290577395986 0.540246034363119
"59" 38.4759665747189 -0.529425441465698 -19.7118996394174 -6.76801501868353 50.660182813035 18.2749488898928 -21.7312358748581 -20.7214178597277 28.6614751369152 33.3639333538832 5.58243285505467 -14.7912542764233 -6.58437737613074 2.43692233095347 14.5416394556716 4.28510177741968 -8.64620783518634 6.27674986764032 15.4135143554879 -2.42226740325245 2.23479789054256 0.300116437209052 0.436076749477952 0.464315426663189
"60" 38.8239896731542 -0.661609136697728 -19.7892525474433 -6.56197737447238 50.7803990291822 18.1914517329828 -22.1057895858767 -20.3508568439986 28.7807568220103 33.6767042802149 6.66546229960485 -14.384320999386 -6.53401149887639 -0.0758285246526555 13.6801386393159 7.0261344077624 -7.77714441918222 3.23379780217636 16.0833491139774 -1.15140090553483 0.242692659871502 1.63233262464414 0.213894038285594 0.448312171253209
"61" 42.3238284753843 0.340366181765027 -22.6917807328488 -5.08815366644833 48.8053853655973 20.4732577807804 -23.2942944014633 -18.2207743067121 27.1934269647309 31.3215068894536 7.29089487913983 -15.3457947138649 -5.18470666013003 1.11200138305652 13.7778204468007 4.74417273079119 -8.42403289281532 6.67338687646215 16.3190344533674 -3.59279327948862 0.0109384370779029 2.96553093996332 0.308847032515675 0.122663354540237
"62" 37.2814068661443 1.13232182822498 -23.1142695335583 -3.87764484767882 50.3947093674199 17.8466462479111 -22.2653539542486 -16.1978825132438 26.2235764324356 30.462355577705 9.32147869109325 -17.7441719029651 -5.07554080898336 0.812005991201542 15.2984264055366 7.49833290948505 -9.40800513573537 -0.247492541961829 17.7610726825497 -1.74305925362713 0.883886512016702 2.19712460140877 -0.0581249270900553 0.506456264046138
"63" 37.3724997684722 0.155123814822756 -22.1681645371208 -2.39556823785124 49.7477670361179 17.5271985304135 -25.0999157245071 -16.2583058456093 28.7547883773222 30.1399187768282 9.07308956932372 -17.6007158506737 -5.45021629061851 2.01957807620594 13.6049442389097 6.82587665382491 -10.0849049157776 4.70273164678466 15.5966845052922 -0.476512656282661 -0.535145992882775 1.59527351555468 0.426948220798342 0.490878107775281
"64" 37.2672950698452 1.68425069124266 -26.4277414628172 0.869405801992065 51.089347923392 17.3896713119237 -26.6686492673892 -16.0164441326999 29.2539989219009 29.4096473635425 9.37653577597641 -16.6433220731935 -5.46449772747445 0.767409059625835 12.6120955338451 5.04557229234024 -6.67500244041571 6.58165228311506 14.0303528090573 -2.4510419171842 0.376530091294466 3.13193752067255 -0.51338353003657 0.443759661928529
"65" 36.8371809694333 4.39864795918263 -26.1020161948167 -1.31523287027154 48.072441320872 15.1080794304383 -21.2158693071581 -14.7013507736863 29.077676781836 26.9480800953924 7.47062045274664 -15.8222145143696 -3.20875510850725 2.63466207517135 11.8616896335572 5.36499984956045 -7.18322631735117 3.42176389581882 16.1326504971574 -1.57817248207835 -1.03384445421294 2.6470359235501 0.0803414483981985 0.443141359152396
