"mu_xi_boys[1]" "mu_xi_boys[2]" "mu_xi_boys[3]" "mu_xi_boys[4]" "mu_xi_boys[5]" "mu_xi_boys[6]" "mu_xi_boys[7]" "mu_xi_boys[8]" "mu_xi_boys[9]" "mu_xi_boys[10]" "mu_xi_boys[11]" "mu_xi_boys[12]" "mu_xi_boys[13]"
"19" 10.9857765893047 -14.8830263047131 21.5312941462957 12.6330762902872 2.20391067068659 5.55904872215176 7.25988997178803 -7.647728776841 0.861552137489199 15.2345989885903 -0.124810233967458 -0.5839916271775 0.632163339416887
"20" 11.1752569918205 -14.5569162630304 20.7990502372993 12.5448886258923 3.70053171999156 5.50554398540944 7.28452634275514 -10.3897811603796 2.72954734389277 17.8558456737248 -3.25668578868066 1.04165231362289 0.377008757598663
"21" 14.0576002012598 -17.6608582616159 22.6506668774292 11.7808800160418 1.36057839283637 8.58555861994303 7.51874660293255 -11.4800667828804 1.58450041008773 16.6709825843151 -0.419449220318886 -0.538627029987058 0.563108413134562
"22" 13.0576786703829 -18.7675683968596 24.5109700319832 13.3613622770585 -3.5630439902401 11.7125678217773 8.76318265276393 -12.8381620612277 1.55078195781557 17.230840265375 -1.62162502193239 0.43072786075879 0.750557475054951
"23" 14.3354614363861 -18.4966776920933 23.2400841493744 13.2391853014798 -1.46261889162161 9.56643775861961 8.6808435116983 -13.3780488805924 4.19181154376025 16.9622401145651 -3.11171349007238 0.644235660447718 0.448583764039304
"24" 15.0491063487116 -19.3162187840319 24.0928838217842 13.6084679991467 -3.16859441046732 10.7139778047481 8.97788588098666 -13.2037407693366 1.93716764929276 19.3984094487343 -2.84696425709675 0.467664535113171 0.560036926374259
"25" 14.1196271041487 -20.0605128948078 26.4574259741297 14.3814370622385 -7.45768621783825 12.3631458868457 9.36206476564181 -12.9925637296278 0.659492834886483 18.9875067880318 -2.46048030684996 0.0390239699981326 0.446985998921756
"26" 13.3694509265161 -17.8011930852755 24.8625343516978 10.7233556448885 -1.36723439164517 11.6999926042363 7.11088329839354 -12.4534521214115 1.79001323386112 20.3546573733828 -5.54845991421885 1.65831312188408 0.408052978299101
"27" 14.9632964132616 -19.1801992300664 24.5860478606545 13.3738714078877 -3.60076000978149 12.595350466655 8.08166341153974 -13.8882059482245 1.77163809056864 20.4448673156652 -4.31260749440762 0.892545768986718 0.422766493149528
"28" 13.4200133045141 -18.1551912623429 25.080454907558 12.5451813582337 -4.00529700952265 12.5042374710257 8.86493797876617 -13.2894888500553 1.34906645424965 20.3491826866476 -4.28365003357483 0.819661351942497 0.615525008476879
"29" 15.1055730336671 -20.5704500036576 25.8872723290536 14.8859919689819 -6.73792191025737 11.8129857008312 12.4316145011582 -16.2174756179456 1.60545021811088 19.899101168605 -3.13366564803509 0.192994759821966 0.807432762944017
"30" 15.649022156957 -21.3610673514073 26.7759857720767 13.8207710845317 -7.03749009103372 12.3804486719883 12.2064682633222 -16.3521838647916 1.56381798912983 20.1355951336471 -3.2715149517279 0.370709556663294 0.453215667045288
"31" 15.4665427826333 -21.0856929528226 26.9796486444475 13.5465988788992 -8.38303620646255 13.2614841575804 12.399222862652 -17.3695689742188 2.63345397907392 19.8334111016376 -3.76289632705823 0.877137517070693 0.636670662214797
"32" 17.7594319251676 -23.638586849442 28.6635041150759 13.1863099933184 -6.20851402521601 14.8498715501752 9.92842165905041 -17.8564012190385 4.34108450122914 19.1118757110932 -3.72660604017289 0.863456758947961 0.533603071131325
"33" 17.6818269174865 -24.3417584637184 29.1026742560495 14.5709396992947 -10.5364545861003 16.0071865043457 10.5590172438318 -15.9140114551933 2.53017292111938 18.1728834253929 -2.31136468239116 0.323849591341633 0.281711006388373
"34" 16.6959109232169 -24.2932105295249 29.4187508498869 13.2379996581226 -7.11967419726731 14.997859374634 9.28993883265755 -16.8001383437472 3.10833252649997 20.9345761693907 -4.87197945077029 1.0257191532921 0.377836261061546
"35" 18.5689411152458 -25.0019365026654 28.8984868367118 13.3992638808922 -8.18858299130679 15.3120896749699 8.53469092348111 -16.8355975614132 2.53835109767611 23.6908861803067 -6.62470478242713 1.74803265038921 0.0799110848764724
"36" 18.906449857893 -25.2194600603866 29.4528308117125 12.3456869390276 -8.43924364853744 16.3159544185559 10.345037844624 -18.7753347306166 3.3602006742281 22.1559991109518 -7.61538421716654 2.87491919330851 0.38034953662468
"37" 18.5494623370469 -26.2084204876711 30.5020446248837 13.9962163076542 -10.37880767605 16.7402001979029 11.2593855288581 -18.4206941167241 2.54838980416763 20.9423797254305 -5.26435173778507 0.948042300503827 0.482350046666141
"38" 19.3285836859031 -26.3102388124242 30.6623650289915 13.3061517401469 -11.8235083403648 17.7290253376989 12.0007987265445 -18.7114859510421 1.40446290740253 21.3441891681146 -4.01195525006355 0.626670100233719 0.495684898279316
"39" 18.5154049496938 -26.4777041715077 31.5094355694195 16.2903061447125 -14.5750179733409 17.1442565858089 12.159647760582 -16.8827179188182 2.10719333866299 20.0171714122633 -3.49844188519905 0.0799332815977818 0.900138244775028
"40" 17.972616378691 -26.1789069572837 31.6997952145078 12.9212082665074 -9.24166132713002 15.5889385774376 11.0194605544201 -18.2987653843209 2.73877998079183 21.7022906482766 -5.35156528110304 0.340403186835948 0.483447796374787
"41" 18.9364621864413 -27.4011227375467 32.4867675857831 13.9192591237266 -11.7293094539103 16.2520207894127 10.9435045366549 -17.1968539555267 3.75409427841939 18.505033407203 -4.04819537768847 1.99120132916944 0.351649510290618
"42" 18.2066271978624 -25.3138371517376 30.8645200033697 12.4910748029317 -9.20997060825454 16.4048542182068 9.10600541521817 -17.0822136776614 2.20783807054953 23.1421401073642 -6.70664742750077 1.69539908978817 0.507935459767037
"43" 18.451717181925 -25.6462019026228 30.5951657293385 11.5889064973224 -8.85090795634463 18.0354411597978 7.63023082606608 -16.0595700154142 0.154866171181191 24.2809037715965 -7.12527160854092 1.91197891246263 0.346854056596953
"44" 19.4355869732671 -26.5637681342538 31.0114541509031 11.9167640064559 -9.56088361716521 18.771829266818 6.54598588263282 -15.2693252759252 0.711939789816555 26.2473768308475 -9.68343755906389 2.38897202976837 0.5465028896573
"45" 20.1082145293484 -27.4467081748828 31.1957728922928 13.7867276763122 -11.4192459391237 19.2005664158414 8.51192947165922 -16.5247475362059 -1.82194851679558 27.9388229447843 -9.27518475384529 2.48770725501397 0.465520801060578
"46" 18.830495283118 -26.5183827349937 32.7834022526607 9.91291681188797 -8.63410163865544 19.251940417792 6.41598811613901 -16.8008404930526 0.379767532628765 27.7949930261848 -10.5362922478923 2.94739062393218 0.320155839920291
"47" 19.2634698695799 -27.6537052093941 33.266200931088 11.8587095829057 -12.9189434225822 21.4225398118903 9.24719952814935 -15.7806472668324 -4.07424954420413 26.8980945484885 -6.64715136682172 1.68414901308815 0.377907855714821
"48" 19.4401778936327 -28.2721632188725 34.6690539499957 11.1933837186165 -13.0058541153624 21.6773592129934 8.48335336208808 -16.5633306871008 -1.68938003868702 27.0445915301802 -9.06681073010205 2.62055801794517 0.391710861974667
"49" 18.7754570118192 -28.0211049989929 35.0435041398243 11.8544136377182 -13.1842364958383 21.8263009707469 7.91367687475168 -17.1898993599338 0.846167732420321 26.5296531303418 -10.2429685456849 3.01537014935242 0.41434965743464
"50" 20.1820914837503 -28.6532529383583 34.6221824335093 12.6331433484461 -14.7517062008696 22.5602803493324 9.19338543527292 -16.8203130809551 -2.42067205268515 28.6278380033741 -10.6210633576896 3.13446771989824 0.273236964958436
"51" 19.7432018197615 -29.4901612626167 35.5674874809158 12.7738155436036 -15.4527084893019 22.341027217042 9.78767475358608 -15.6354818361483 -5.40797456035674 30.318149278255 -9.38734583974222 1.68028909309644 0.567380466329331
"52" 19.9571942658659 -29.1142953131308 34.7763188072238 12.5500178564609 -15.3275835311951 23.401332986391 7.92521812174666 -14.8665097357835 -5.27184512909721 30.4880778931074 -9.61057601806947 1.95590556947064 0.421008942572968
"53" 18.5858030594214 -28.0128254213915 34.9367924292223 12.2882409679114 -15.9756991309941 23.8560315977957 7.55481079072788 -14.7122479248834 -3.68476333294917 27.8832877846403 -9.61665966084912 2.64034303839314 0.501399215591452
"54" 18.6754312767779 -26.6346842750958 32.9106451504223 13.9041064028518 -15.3943174968683 22.964770945189 8.06199850422152 -15.8300512175124 -3.40226365096254 28.1892965161749 -8.91498665338604 2.57537596416045 0.32045315974941
"55" 19.2662337109149 -28.4222211665576 33.9282961303771 14.2977851927022 -15.5378299312266 23.6095532411077 5.46728910400675 -13.2174911676554 -3.55904649338714 28.8308372933449 -10.7382635966099 2.70887464433077 0.523029928509663
"56" 19.0821914953914 -28.0427441357337 34.6147251301914 13.2799279140961 -17.1219725830229 23.4571915597659 7.49518382079477 -13.8181438763236 -4.46832439182843 27.8055383771179 -8.22687722420963 2.21614876273965 0.490213460664993
"57" 18.263635603584 -27.5253650734277 33.7948154767639 14.9192392814181 -18.4232323850058 25.4504870109556 6.6816360167072 -14.3640879342252 -4.67977574930934 28.6017632471444 -8.15082714247353 1.65074148686682 0.425445977539903
"58" 17.3424213376102 -26.9575446644939 34.0102997724995 14.6775130238274 -19.7831937505245 26.2244462890771 7.81984359675916 -15.1041415535944 -6.48615335172295 31.1388669318501 -10.1094133861604 1.80519742623536 0.64192007769755
"59" 17.7898290085275 -26.6891406849641 33.5452354575176 14.6208235259728 -18.8173586505686 25.2548522600078 7.04585655976532 -14.164455185566 -6.4891951562862 31.8432379239359 -11.1168065260177 2.82766786181338 0.536908727442906
"60" 18.4505097114653 -25.9597327887077 31.626377937067 15.0702988781984 -17.9625340280194 26.9468346064869 5.8508803532833 -15.7071613531779 -5.92022936745345 32.0026086748031 -11.1496135410626 2.54416041047324 0.592990743776892
"61" 16.565542465663 -25.180042866909 32.2330649733466 15.5560076985903 -18.9901098463233 25.5618488615284 5.88780977790798 -13.4894339601189 -6.30396193821773 32.3558772864274 -11.7797271735481 2.95779806027209 0.587496263877576
"62" 17.7981850148388 -26.2733753702544 32.6676518675125 15.2433417253499 -18.9585854463939 25.6757042456754 7.37411512358736 -15.552606797836 -6.76922812390963 34.4246612403748 -13.5483687705582 3.81228698463483 0.166857412200023
"63" 17.5037267555401 -26.7372447475968 33.3276518587383 14.3601211366953 -17.517305296979 25.8092486757281 4.93470858622921 -11.7156094594452 -8.23634242309554 32.865666253172 -13.1014877770464 4.32083527356989 0.372261609050018
"64" 16.8030275951932 -24.6222861676046 31.3885381831977 14.141195166919 -17.595523283112 28.3652487986247 2.51443818552572 -11.0165461691089 -8.15397145507247 32.3708906961609 -11.8059333091225 3.31573123427304 0.464406139117138
"65" 18.4424704267495 -26.6290082795206 31.892870881434 15.2296622312162 -18.5513384482274 27.5681372918808 5.07385708436852 -13.0376680635725 -6.56881380318981 31.5414573044176 -11.8583048372585 3.75449591428122 0.272524559627503
"66" 20.5975714024829 -29.1902676038598 33.1526072497507 17.19862423115 -20.37959784162 27.089201680636 5.5071081698755 -14.6249144188643 -6.71072974132449 33.5101865148729 -13.2517870892561 3.76435762819822 0.432434934591504
"67" 20.0098233466463 -29.1653683416446 32.2012786849088 17.6023432645353 -20.058790347697 26.115604978773 5.67390431919649 -13.6118286055674 -6.30289468355207 31.7750421142466 -10.8269574800305 2.59152000116547 0.509068509862843
"68" 19.558789892686 -27.8959165306484 31.4472328495038 18.4986475029761 -21.2433201698235 26.833457675423 6.19055767845936 -14.9281574945896 -4.50093614498651 30.1869835194264 -11.1367733656042 3.78232819612575 0.0899058199369643
"69" 18.1159739900013 -27.9786353252344 33.206180402222 17.5630146639851 -21.4163190867598 25.7267348314085 8.00823589251168 -15.1422997994573 -5.19956416734463 30.8561847378435 -11.2058840802284 2.8986538818162 0.386130757649872
"70" 20.8585444310793 -29.3488281451676 33.5668363478671 16.3644372651222 -20.1045811792959 26.3728472854392 7.319594403955 -14.0325311274022 -6.96838239112941 31.7980605635337 -11.4979905347997 3.01262335036877 0.352799632211186
"71" 21.3078082143753 -32.0606714407245 38.1402149231835 12.3485133556331 -19.4480292156439 27.9944951109707 4.40439524828296 -11.0089548844214 -9.25476852678178 33.0090944980783 -11.1875768446812 2.53118582373338 0.547566664279752
"72" 21.0300549489361 -31.487785375434 37.3852298468427 13.9970467950559 -20.4715752825243 27.1516863904505 3.8708690616502 -10.427287583839 -9.48827647216481 32.3182096317125 -10.2458959972671 2.41056369741352 0.194762791068683
"73" 22.8937361860321 -33.2095825230915 37.5919435991598 13.7238189725824 -20.4149727365871 26.9632006934764 5.34235680632816 -12.1250484597318 -7.67233061404665 32.0978328687564 -11.1636814421642 2.81713134381778 0.42378612864019
"74" 23.3677212116711 -33.7367966202647 38.3536220384018 13.6926064172092 -19.539878695238 27.4890971988296 5.13432302826806 -13.492166814488 -6.47114834724651 33.1610421421562 -12.5557396360083 3.39408372068412 0.331104037808669
"75" 21.9889589169661 -31.1508147503663 36.3075846600752 12.1627713473915 -16.7853063170044 27.7526757427793 2.39539393042252 -12.0758092544237 -6.05901037139132 32.9804584616099 -13.3157739357028 3.13851630228319 0.244975972974681
"76" 22.9743099436105 -33.2429436178525 38.8290968421231 11.0542093872938 -16.7532742074661 25.6642081839585 5.10345766088559 -14.36561336818 -6.04532912123629 34.3855243008037 -13.3237427951683 3.17578275993443 0.579269349804226
"77" 24.0190809167219 -36.68676897668 42.2127976549815 11.8372239594665 -21.2696248060741 27.6107396574839 9.29525916555914 -17.9231699908665 -6.56023397054485 33.0121191595715 -10.5227275041848 2.36093850968962 0.380650635479753
"78" 24.5721020916689 -36.021230605263 41.0729251691693 12.0592558687111 -19.8986385649404 26.2804813256316 8.59090248741344 -16.4144569585482 -5.63299376060843 33.3430270565059 -12.367224178762 2.98263637322085 0.280589997915373
"79" 24.5522727959915 -35.7015581572157 40.1092310815145 12.4488730964331 -19.618701907435 26.6856887724516 8.3714337224784 -16.1781327644547 -6.03168701529427 32.6795035715073 -12.3168163578301 3.61259104070006 0.374626430552032
"80" 22.1298301085107 -32.9576850221177 39.8125510392413 11.5576122896631 -19.8748315083557 27.4450876410285 5.79781370233802 -14.6673102169004 -6.06583808198724 33.3915553073785 -13.0903429453326 3.70156295150992 0.585539781079024
"81" 22.7059664760463 -35.0245236788044 40.5686449262806 12.541991598674 -19.9787732667844 27.5966743717616 4.94797182719176 -12.5108207982262 -7.15285606529606 32.8965474401438 -13.1162044907414 3.99576923173451 0.301553204682608
"82" 21.3425030751011 -32.4158394136513 40.1085718104164 10.3560683171886 -19.4696141024288 29.5880027932126 2.30273424286541 -11.5294553109923 -7.30166349663933 32.7814426811051 -12.1687417299525 3.23072827155842 0.511412068877485
"83" 21.7481246126573 -32.9114915313243 39.0777415205637 11.5901908636043 -19.1434537662077 30.1738669030355 1.33134391512283 -11.25678293704 -5.90956564244193 31.3315218763201 -11.6582494827237 3.47898305279737 0.532251084518183
"84" 23.0346044428179 -34.8676962844279 41.3183924550489 12.3755459271674 -21.5822565918601 28.5717162190981 4.8689085800556 -13.3686656454185 -5.75412647413611 29.9203197980237 -10.1790878967559 2.862400937677 0.516401230544664
"85" 22.4943311355924 -34.2481276968201 41.5510439913176 10.7350441974417 -20.7026828481346 31.2461789452128 3.28214458571918 -16.201918238604 -3.18795869802802 31.752118744999 -12.7489112647926 4.04513233977238 0.293924543222681
"86" 24.0389462374901 -35.3263254065256 41.5045078657529 9.93471771046952 -19.0571936627052 29.0863786660411 4.03321709798893 -14.7752150879424 -5.26639488619257 31.4571358632641 -10.748023090325 2.82193351990804 0.199902758775785
"87" 21.9922331532588 -33.8637628440319 41.8911436245625 8.65980467927501 -17.9505111267517 31.3583408416349 -0.452488075099445 -13.1063988682247 -4.09135569914308 30.7916128482807 -10.8721175344877 2.54202028012013 0.289880927478442
"88" 22.9275418688268 -34.7394465489776 41.6040507349778 10.5343841148653 -18.2655285921793 28.5629916061582 2.540143703388 -13.2366577989578 -2.11026660421185 26.3917364399186 -8.70331310648081 2.00884903539223 0.758316756697003
"89" 22.4062951269351 -35.1791707491344 42.0124700304031 11.8989909087828 -21.1706017307621 29.7192330629309 3.72133626413006 -15.010839242801 -1.46531300703875 26.6295689963695 -8.34591990632282 1.9987609480094 0.439459364334747
"90" 22.0237384823944 -33.5317766592072 40.1687563472646 10.5079162569953 -19.0267840266494 30.4199989733448 2.95244762689205 -14.9485279873442 -2.03172716370747 27.4246231847805 -8.87315322691764 1.90261264426253 0.726914172698025
"91" 21.6839244218224 -33.9750934996996 41.4602008214413 10.2249702233886 -18.6364962368235 28.4932993969014 4.74638546616031 -15.9740038993366 -1.36085984712462 27.7227621843543 -10.3387459483083 2.82947264800932 0.531241432574427
"92" 24.1737558851456 -35.7164244384202 41.3283444916724 10.4624075800781 -17.9177894124513 29.3914632654069 3.56470214192361 -16.4203113623706 -0.723204398887958 29.0205447973064 -12.1576211015648 3.94384823153163 0.338951945471092
"93" 25.0079405389195 -38.4965545190327 44.7973390908011 8.68088370704493 -19.2011217200585 29.4289443793378 7.59321785977349 -20.0158493038441 -1.24578781591868 31.3748418999506 -11.417653283132 2.23151363997409 0.440865272887233
"94" 26.2303071739152 -39.9478488990098 46.1597097583438 9.56131753308702 -21.3205446453529 29.1936401202542 8.44899475041504 -19.7530047401061 -0.188316532294537 28.1828689490833 -10.5927067132485 3.163117963538 0.404097162066315
"95" 26.1786681208089 -40.1258473417638 47.1669036097391 8.50011934443165 -22.0904713819804 31.5253757624529 6.77109077557828 -20.0415747795972 -1.65739980320594 31.1911342985036 -10.9720382665556 1.79307226379414 0.80149701564925
"96" 26.6838054251396 -39.4795481111155 44.8014531698139 9.78229178097689 -23.4097316796026 33.4326552030759 5.16376519513613 -19.0364955532486 -1.38071681178329 30.2984223445457 -11.6287933862186 3.27583803982288 0.423715527833597
"97" 26.417449433624 -40.6772306454149 46.4703449300712 11.5503052448874 -23.8675049906 32.880206986129 4.75669762852898 -18.9070488883592 0.995435124526357 27.333513395289 -10.6829214202196 2.30547889112252 0.422263907042768
"98" 27.5033458753079 -41.9448269431251 47.5784227691919 10.6234191544317 -24.7439692618437 32.6799392185782 5.86995379428624 -19.2795854010219 0.60921239639061 26.9105176200007 -9.24106670071049 2.39363271627925 0.244959372146251
"99" 26.3538420928652 -40.8439192530782 46.1776978812656 11.1179431580162 -22.6676224706367 31.6560259315477 5.1497167824312 -19.1077237812114 0.520581206595973 28.2252001696592 -10.9694131281795 2.89855287428065 0.269350953045318
"100" 23.2020639919864 -37.0246135165278 45.2701388853935 9.66967718593714 -22.1200401172913 33.4620476888298 4.32160318747843 -21.0934294411071 3.38395873796026 27.718960581464 -12.0924742851013 4.09580987823678 0.141010129323963
"101" 24.6160693673842 -38.1481054868534 44.4425917542158 9.8244463029349 -21.9094633927917 30.9407985120618 7.10641330488231 -20.5559697047322 0.795598391295291 27.719830297554 -10.20539562669 2.51080170806121 0.415193908542329
"102" 23.1123552836952 -36.3517800002775 44.791579116744 7.39088785182119 -19.4835727396038 31.0388976728455 5.40754764081917 -21.0127207685773 1.90809419017621 28.8797295545642 -11.9065280961557 3.53187766254251 0.476749505464787
"103" 24.4710146868345 -37.7688066369277 45.7852366413843 6.63598800594255 -19.5687250874709 31.8343632313224 6.49376716493825 -20.7604307035483 0.429832703695992 28.1142086555599 -11.3075405348301 3.34136747096434 0.543735738703993
"104" 23.7698328686102 -36.7062927877446 45.400391847918 5.41058741769747 -17.5100069908392 32.1915439374596 2.63365879131018 -19.5191342474805 2.34539797051257 27.0278690933526 -10.520048223526 3.60772837420089 0.0958234452416809
"105" 25.8268036354641 -39.055231862728 47.1392084991906 5.58541593367719 -18.4728695115023 31.2224944121183 4.75861086343753 -19.5726664879896 3.45495598920896 24.849602096234 -8.83499470252329 2.68323102253904 0.375855208921728
"106" 23.897338124268 -36.7515505774333 45.957202542748 4.52770974959746 -18.1063575144309 34.362644227326 1.61295806780884 -21.0539019846813 4.68319939676872 26.373855308271 -10.1127844435711 2.83478775924897 0.269474569671756
"107" 26.8139297217688 -41.347727096927 49.6820622832338 4.20073801346296 -18.0000130822011 33.3132973477117 1.70674543106265 -19.9198570503675 5.61372199350684 23.289375357256 -8.08537490081525 2.58589018308671 0.4572350558328
"108" 25.7161042733934 -40.4057849655903 49.2444537928487 2.91223020725973 -17.5945768846537 34.3429004538892 0.832908998384885 -21.4644932134438 6.40612629522931 23.7560939916256 -8.9613521005952 3.13555262064256 0.179169953974701
"109" 29.7340394029908 -45.4806441437593 53.4660093930962 3.29723985689708 -19.8214840439176 32.390546548769 3.91725092401254 -19.8961414066661 4.88220686538962 21.701797313433 -5.38297556477402 1.01338328150005 0.247599532912181
"110" 27.8870616178038 -43.832261447157 53.1134637215366 1.49912743286724 -18.0391477418265 33.5262856369804 3.63211506701347 -21.5436651094539 5.66211165629737 21.5115966276205 -6.94973776036819 2.56111538743527 0.425259760826133
"111" 28.9277160209268 -45.1258797441529 53.8197128358659 1.95485315244353 -17.4836443365837 29.5783677882199 7.06722499884139 -21.0482219589954 4.03975108784056 20.7901912530787 -4.3275296531541 1.10435216248673 0.472252610274647
"112" 28.9096420969909 -44.7004341644937 52.7164978881394 1.0823124280744 -16.5139536689236 30.6354057902411 4.84670048872374 -21.2630791844601 6.26532747976726 21.4554589876311 -5.71047055329932 0.753569756072232 0.965550992874604
"113" 25.7530824967673 -41.5690479266831 52.5329986855944 0.69090372723901 -17.3514849321806 32.6319909998943 4.14728961612652 -21.6941427810109 6.9706241102314 20.5184870074141 -6.33763224134896 1.96625692705153 0.546866856346993
"114" 25.9358928679326 -42.3636688841638 53.5031170142989 1.05055543925731 -17.2991319386751 31.1533788338799 3.87581154281707 -18.972462763293 5.75971179394375 18.8927160398887 -5.43652044312948 2.50502002313967 0.465149736218207
"115" 27.0399202795057 -42.7278451700911 53.1300890912206 0.802478505041615 -17.9309478088518 33.6492368801442 2.25219476586508 -20.5006841683151 6.91080754392769 18.8628786054287 -4.03363639861572 1.13817545420734 0.581109945093751
"116" 26.7407847056381 -41.3798593045421 51.6899687390377 0.762891950852585 -17.2801553115335 33.8442634625322 1.46250996473521 -20.5654831583994 8.17462903170209 18.4178737539889 -4.85240052271466 1.46612755142209 0.404509726142504
"117" 26.5491357381922 -40.5422106868872 49.3914129559277 -0.60618097330596 -16.1269838019754 37.1681142753836 -1.09051614004111 -21.8751806102246 9.74386978708307 19.6388218023225 -6.18665344497175 2.22542744413205 0.44616948183597
"118" 27.3759131925967 -42.6185063815884 51.3860440316509 0.89756199820209 -15.4209027293725 34.4744444224138 -1.16400678000825 -20.2882462529978 10.7132449551667 18.4993292889389 -6.00997233562477 1.72327134758378 0.333397425985636
"119" 25.9419342165542 -41.4328439890652 52.4562781081151 -1.92253253861075 -14.9789883777563 36.7947422060675 -1.89419227590566 -22.8928761082804 11.6965563928467 19.5505424737242 -6.88220990972817 1.78406720252179 0.287087440533829
"120" 26.0661653916778 -42.0552497209392 53.9714043402865 -2.51991411312158 -16.9597793711832 37.0303268779446 -0.488607153088205 -21.0841965807529 10.2303727677104 16.9479575056778 -5.10590268481445 1.76389746273188 0.484544874561943
"121" 25.5601806750524 -42.2779774529672 55.0853600207216 -2.56566370037999 -17.3959954050428 37.3420564865072 0.0203959417800219 -22.8410212308354 11.5172186374729 16.7406143073861 -4.67787670020254 1.57273258441969 0.658795504259232
"122" 25.0818703725653 -42.1417748368822 55.3412043546722 -2.78150399921616 -16.9468665860803 35.4811087267905 1.0937052925022 -22.3035548386325 11.5425598357416 14.5768873676174 -3.32941096396559 1.7440434488944 0.484979742513133
