"id" "age" "gender" "height"
"387" 13 16.5 0 1.40000000000001
"388" 13 17 0 0.800000000000011
"389" 13 17.5 0 0.5
"390" 13 18 0 0.5
"391" 14 1.25 0 3
"392" 14 1.5 0 4
"393" 14 1.75 0 4.19999999999999
"394" 14 2 0 3.80000000000001
"395" 14 3 0 9.8
"396" 14 4 0 5.2
"397" 14 5 0 6.89999999999999
"398" 14 6 0 7
"399" 14 7 0 8.50000000000001
"400" 14 8 0 6.19999999999999
"401" 14 8.5 0 2.80000000000001
"402" 14 9 0 2.79999999999998
"403" 14 9.5 0 2.80000000000001
"404" 14 10 0 3.09999999999999
"405" 14 10.5 0 3.09999999999999
"406" 14 11 0 2.59999999999999
"407" 14 11.5 0 3.10000000000002
"408" 14 12 0 3.89999999999998
"409" 14 12.5 0 4.70000000000002
"410" 14 13 0 4.69999999999999
"411" 14 13.5 0 4.20000000000002
"412" 14 14 0 3.79999999999998
"413" 14 14.5 0 2.80000000000001
"414" 14 15 0 2
"415" 14 15.5 0 1.19999999999999
"416" 14 16 0 1.09999999999999
"417" 14 16.5 0 0.700000000000017
"418" 14 17 0 0.599999999999994
"419" 14 17.5 0 0.699999999999989
"420" 14 18 0 0.100000000000023
"421" 15 1.25 0 4.8
"422" 15 1.5 0 4.8
"423" 15 1.75 0 3.2
"424" 15 2 0 3
"425" 15 3 0 9.09999999999999
"426" 15 4 0 9
"427" 15 5 0 7
"428" 15 6 0 5.2
"429" 15 7 0 7
"430" 15 8 0 5.30000000000001
"431" 15 8.5 0 2.59999999999999
"432" 15 9 0 2.59999999999999
"433" 15 9.5 0 2.5
"434" 15 10 0 2.5
"435" 15 10.5 0 2.80000000000001
"436" 15 11 0 2.69999999999999
"437" 15 11.5 0 2.90000000000001
"438" 15 12 0 4
"439" 15 12.5 0 4.59999999999999
"440" 15 13 0 4.59999999999999
"441" 15 13.5 0 4.09999999999999
"442" 15 14 0 3.30000000000001
"443" 15 14.5 0 2.09999999999999
"444" 15 15 0 1.20000000000002
"445" 15 15.5 0 0.599999999999994
"446" 15 16 0 0.299999999999983
"447" 15 16.5 0 0.100000000000023
"448" 15 17 0 0.199999999999989
"449" 15 17.5 0 0
"450" 15 18 0 0.199999999999989
"451" 16 1.25 0 3
"452" 16 1.5 0 3.09999999999999
"453" 16 1.75 0 3.10000000000001
"454" 16 2 0 3
"455" 16 3 0 12.6
"456" 16 4 0 6.40000000000001
"457" 16 5 0 7.39999999999999
"458" 16 6 0 5.90000000000001
"459" 16 7 0 7.3
"460" 16 8 0 6.5
"461" 16 8.5 0 2.90000000000001
"462" 16 9 0 2.5
"463" 16 9.5 0 2.59999999999999
"464" 16 10 0 3.19999999999999
"465" 16 10.5 0 3
"466" 16 11 0 2.60000000000002
"467" 16 11.5 0 3
"468" 16 12 0 3.79999999999998
"469" 16 12.5 0 4.70000000000002
"470" 16 13 0 4.69999999999999
"471" 16 13.5 0 4
"472" 16 14 0 3.59999999999999
"473" 16 14.5 0 2.90000000000001
"474" 16 15 0 1.80000000000001
"475" 16 15.5 0 1.19999999999999
"476" 16 16 0 0.900000000000006
"477" 16 16.5 0 0.799999999999983
"478" 16 17 0 0.600000000000023
"479" 16 17.5 0 0.0999999999999943
"480" 16 18 0 0
"481" 17 1.25 0 3.40000000000001
"482" 17 1.5 0 3.59999999999999
"483" 17 1.75 0 2
"484" 17 2 0 1.90000000000001
"485" 17 3 0 9.69999999999999
"486" 17 4 0 6.5
"487" 17 5 0 7.10000000000001
"488" 17 6 0 8.3
"489" 17 7 0 7.3
"490" 17 8 0 6.7
"491" 17 8.5 0 3.40000000000001
"492" 17 9 0 2.90000000000001
"493" 17 9.5 0 2.89999999999998
"494" 17 10 0 3.10000000000002
"495" 17 10.5 0 3
"496" 17 11 0 2.69999999999999
"497" 17 11.5 0 2.90000000000001
"498" 17 12 0 2.90000000000001
"499" 17 12.5 0 3.59999999999999
"500" 17 13 0 4.69999999999999
"501" 17 13.5 0 5
"502" 17 14 0 4.40000000000001
"503" 17 14.5 0 3.30000000000001
"504" 17 15 0 2.19999999999999
"505" 17 15.5 0 1.5
"506" 17 16 0 1
"507" 17 16.5 0 0.800000000000011
"508" 17 17 0 0.399999999999977
"509" 17 17.5 0 0.400000000000006
"510" 17 18 0 0.400000000000006
"511" 18 1.25 0 1.59999999999999
"512" 18 1.5 0 2
"513" 18 1.75 0 3.2
"514" 18 2 0 2.40000000000001
"515" 18 3 0 10.5
"516" 18 4 0 4.69999999999999
"517" 18 5 0 8.40000000000001
"518" 18 6 0 6.5
"519" 18 7 0 9
"520" 18 8 0 5.59999999999999
"521" 18 8.5 0 3
"522" 18 9 0 2.90000000000001
"523" 18 9.5 0 2.40000000000001
"524" 18 10 0 2.90000000000001
"525" 18 10.5 0 3.69999999999999
"526" 18 11 0 3.80000000000001
"527" 18 11.5 0 4
"528" 18 12 0 4.89999999999998
"529" 18 12.5 0 4.70000000000002
"530" 18 13 0 3.59999999999999
"531" 18 13.5 0 2.59999999999999
"532" 18 14 0 2.09999999999999
"533" 18 14.5 0 1.40000000000001
"534" 18 15 0 0.800000000000011
"535" 18 15.5 0 0.599999999999994
"536" 18 16 0 0.300000000000011
"537" 18 16.5 0 0.299999999999983
"538" 18 17 0 0
"539" 18 17.5 0 0
"540" 18 18 0 0
"541" 19 1.25 0 4.5
"542" 19 1.5 0 4.2
"543" 19 1.75 0 3.59999999999999
"544" 19 2 0 2.8
"545" 19 3 0 8.5
"546" 19 4 0 8.30000000000001
"547" 19 5 0 6.89999999999999
"548" 19 6 0 6.5
"549" 19 7 0 6.7
"550" 19 8 0 5.90000000000001
"551" 19 8.5 0 3
"552" 19 9 0 3.19999999999999
"553" 19 9.5 0 2.70000000000002
"554" 19 10 0 2.5
"555" 19 10.5 0 2.29999999999998
"556" 19 11 0 2.40000000000001
"557" 19 11.5 0 2.09999999999999
"558" 19 12 0 2.5
"559" 19 12.5 0 3.09999999999999
"560" 19 13 0 3.30000000000001
"561" 19 13.5 0 3.90000000000001
"562" 19 14 0 4.40000000000001
"563" 19 14.5 0 4.09999999999999
"564" 19 15 0 3
"565" 19 15.5 0 1.5
"566" 19 16 0 1.09999999999999
"567" 19 16.5 0 0.699999999999989
"568" 19 17 0 0.5
"569" 19 17.5 0 0.400000000000006
"570" 19 18 0 0.400000000000006
"571" 20 1.25 0 2.90000000000001
"572" 20 1.5 0 2.59999999999999
"573" 20 1.75 0 3.5
"574" 20 2 0 3.60000000000001
"575" 20 3 0 8.89999999999999
"576" 20 4 0 6.90000000000001
"577" 20 5 0 7.3
"578" 20 6 0 6.59999999999999
"579" 20 7 0 5.60000000000001
"580" 20 8 0 6.60000000000001
"581" 20 8.5 0 3.09999999999999
"582" 20 9 0 2.90000000000001
"583" 20 9.5 0 2.69999999999999
"584" 20 10 0 3
"585" 20 10.5 0 3
"586" 20 11 0 2.59999999999999
"587" 20 11.5 0 3.09999999999999
"588" 20 12 0 3.60000000000002
"589" 20 12.5 0 4.69999999999999
"590" 20 13 0 5
"591" 20 13.5 0 4.40000000000001
"592" 20 14 0 3.40000000000001
"593" 20 14.5 0 2.29999999999998
"594" 20 15 0 1.59999999999999
"595" 20 15.5 0 1
"596" 20 16 0 0.800000000000011
"597" 20 16.5 0 0.599999999999994
"598" 20 17 0 0.300000000000011
"599" 20 17.5 0 0.0999999999999943
"600" 20 18 0 0.300000000000011
"601" 21 1.25 0 3.8
"602" 21 1.5 0 3.5
"603" 21 1.75 0 2.5
"604" 21 2 0 2.10000000000001
"605" 21 3 0 8.39999999999999
"606" 21 4 0 7
"607" 21 5 0 7.10000000000001
"608" 21 6 0 7.09999999999999
"609" 21 7 0 4.90000000000001
"610" 21 8 0 5.39999999999999
"611" 21 8.5 0 2.70000000000002
"612" 21 9 0 2.69999999999999
"613" 21 9.5 0 2.19999999999999
"614" 21 10 0 2
"615" 21 10.5 0 2.20000000000002
"616" 21 11 0 2.59999999999999
"617" 21 11.5 0 2.09999999999999
"618" 21 12 0 2.20000000000002
"619" 21 12.5 0 2.19999999999999
"620" 21 13 0 2
"621" 21 13.5 0 2.5
"622" 21 14 0 2.90000000000001
"623" 21 14.5 0 3.5
"624" 21 15 0 4.09999999999999
"625" 21 15.5 0 3.80000000000001
"626" 21 16 0 3
"627" 21 16.5 0 2.19999999999999
"628" 21 17 0 1.5
"629" 21 17.5 0 1.40000000000001
"630" 21 18 0 1.5
"631" 22 1.25 0 2.40000000000001
"632" 22 1.5 0 3.59999999999999
"633" 22 1.75 0 4
"634" 22 2 0 2.40000000000001
"635" 22 3 0 6.3
"636" 22 4 0 6.8
"637" 22 5 0 6.40000000000001
"638" 22 6 0 3
"639" 22 7 0 7.90000000000001
"640" 22 8 0 6.69999999999999
"641" 22 8.5 0 2.70000000000002
"642" 22 9 0 2.59999999999999
"643" 22 9.5 0 2.90000000000001
"644" 22 10 0 2.5
"645" 22 10.5 0 2.89999999999998
"646" 22 11 0 2.5
"647" 22 11.5 0 1.90000000000001
"648" 22 12 0 2.5
"649" 22 12.5 0 3.40000000000001
"650" 22 13 0 4
"651" 22 13.5 0 4
"652" 22 14 0 4.09999999999999
"653" 22 14.5 0 4.40000000000001
"654" 22 15 0 2.69999999999999
"655" 22 15.5 0 1.5
"656" 22 16 0 1.20000000000002
"657" 22 16.5 0 0.900000000000006
"658" 22 17 0 0.599999999999994
"659" 22 17.5 0 0.400000000000006
"660" 22 18 0 0.199999999999989
"661" 23 1.25 0 3
"662" 23 1.5 0 2.7
"663" 23 1.75 0 3.5
"664" 23 2 0 2.39999999999999
"665" 23 3 0 10.1
"666" 23 4 0 10.2
"667" 23 5 0 4.09999999999999
"668" 23 6 0 6.3
"669" 23 7 0 5.90000000000001
"670" 23 8 0 5.3
"671" 23 8.5 0 3.90000000000001
"672" 23 9 0 3.90000000000001
"673" 23 9.5 0 2.29999999999998
"674" 23 10 0 2.5
"675" 23 10.5 0 2.5
"676" 23 11 0 2.20000000000002
"677" 23 11.5 0 2.5
"678" 23 12 0 2.69999999999999
"679" 23 12.5 0 2.59999999999999
"680" 23 13 0 2.59999999999999
"681" 23 13.5 0 3
"682" 23 14 0 3.40000000000001
"683" 23 14.5 0 3.70000000000002
"684" 23 15 0 4.29999999999998
"685" 23 15.5 0 4.40000000000001
"686" 23 16 0 3.19999999999999
"687" 23 16.5 0 1.80000000000001
"688" 23 17 0 1.09999999999999
"689" 23 17.5 0 1.09999999999999
"690" 23 18 0 0.800000000000011
"691" 24 1.25 0 3.5
"692" 24 1.5 0 3.30000000000001
"693" 24 1.75 0 2.09999999999999
"694" 24 2 0 1.59999999999999
"695" 24 3 0 7.2
"696" 24 4 0 7.8
"697" 24 5 0 6.10000000000001
"698" 24 6 0 5.8
"699" 24 7 0 6.09999999999999
"700" 24 8 0 5.10000000000001
"701" 24 8.5 0 2.7
"702" 24 9 0 2.69999999999999
"703" 24 9.5 0 2.70000000000002
"704" 24 10 0 2.69999999999999
"705" 24 10.5 0 2.30000000000001
"706" 24 11 0 2.19999999999999
"707" 24 11.5 0 2.80000000000001
"708" 24 12 0 3.5
"709" 24 12.5 0 4.39999999999998
"710" 24 13 0 4.70000000000002
"711" 24 13.5 0 4.40000000000001
"712" 24 14 0 3.39999999999998
"713" 24 14.5 0 2.60000000000002
"714" 24 15 0 2.19999999999999
"715" 24 15.5 0 1
"716" 24 16 0 0.800000000000011
"717" 24 16.5 0 0.599999999999994
"718" 24 17 0 0.299999999999983
"719" 24 17.5 0 0.100000000000023
"720" 24 18 0 0.299999999999983
"721" 25 1.25 0 4.19999999999999
"722" 25 1.5 0 3.2
"723" 25 1.75 0 3.2
"724" 25 2 0 1.59999999999999
"725" 25 3 0 6.90000000000001
"726" 25 4 0 6.8
"727" 25 5 0 5.40000000000001
"728" 25 6 0 5.09999999999999
"729" 25 7 0 6.3
"730" 25 8 0 5.7
"731" 25 8.5 0 3.10000000000001
"732" 25 9 0 3.19999999999999
"733" 25 9.5 0 2.20000000000002
"734" 25 10 0 2.59999999999999
"735" 25 10.5 0 2.29999999999998
"736" 25 11 0 2.40000000000001
"737" 25 11.5 0 2.59999999999999
"738" 25 12 0 2.5
"739" 25 12.5 0 2.90000000000001
"740" 25 13 0 3.70000000000002
"741" 25 13.5 0 4.39999999999998
"742" 25 14 0 4.60000000000002
"743" 25 14.5 0 3.79999999999998
"744" 25 15 0 2.5
"745" 25 15.5 0 1.90000000000001
"746" 25 16 0 1.69999999999999
"747" 25 16.5 0 0.900000000000006
"748" 25 17 0 0.700000000000017
"749" 25 17.5 0 0.599999999999994
"750" 25 18 0 0.799999999999983
"751" 26 1.25 0 3
"752" 26 1.5 0 2.8
"753" 26 1.75 0 2.8
"754" 26 2 0 3
"755" 26 3 0 10.5
"756" 26 4 0 6.3
"757" 26 5 0 7.7
"758" 26 6 0 6.7
"759" 26 7 0 6.7
"760" 26 8 0 7.2
"761" 26 8.5 0 3.19999999999999
"762" 26 9 0 3.09999999999999
"763" 26 9.5 0 3.20000000000002
"764" 26 10 0 3.19999999999999
"765" 26 10.5 0 2.09999999999999
"766" 26 11 0 3.20000000000002
"767" 26 11.5 0 2.90000000000001
"768" 26 12 0 2.69999999999999
"769" 26 12.5 0 2.59999999999999
"770" 26 13 0 2.59999999999999
"771" 26 13.5 0 2.40000000000001
"772" 26 14 0 2.59999999999999
"773" 26 14.5 0 3.10000000000002
"774" 26 15 0 3.5
"775" 26 15.5 0 4
"776" 26 16 0 4
"777" 26 16.5 0 2.69999999999999
"778" 26 17 0 2.09999999999999
"779" 26 17.5 0 1.5
"780" 26 18 0 0.5
"781" 27 1.25 0 4.2
"782" 27 1.5 0 3.89999999999999
"783" 27 1.75 0 2.80000000000001
"784" 27 2 0 2.5
"785" 27 3 0 9.89999999999999
"786" 27 4 0 6.7
"787" 27 5 0 6.90000000000001
"788" 27 6 0 6.59999999999999
"789" 27 7 0 6.80000000000001
"790" 27 8 0 5.69999999999999
"791" 27 8.5 0 3
"792" 27 9 0 3.09999999999999
"793" 27 9.5 0 2.40000000000001
"794" 27 10 0 2.5
"795" 27 10.5 0 2.40000000000001
"796" 27 11 0 2.09999999999999
"797" 27 11.5 0 1.90000000000001
"798" 27 12 0 1.79999999999998
"799" 27 12.5 0 2
"800" 27 13 0 1.90000000000001
"801" 27 13.5 0 2.09999999999999
