"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]" "mu_xi_girls[17]" "mu_xi_girls[18]" "mu_xi_girls[19]" "mu_xi_girls[20]" "mu_xi_girls[21]" "mu_xi_girls[22]" "mu_xi_girls[23]" "mu_xi_girls[24]" "mu_xi_girls[25]" "mu_xi_girls[26]" "mu_xi_girls[27]"
"11" 28.299709749841 11.7821435310568 -13.6918010823993 -15.0911498308819 29.8149345871054 22.8938771874294 7.31906643779309 -10.5499427225282 -0.547623596452523 17.9229782703029 17.002075084769 10.2006369680065 7.88391229897464 -21.2323424962019 1.04401837353371 1.49005651455812 12.8553618483981 16.4184902771596 -1.37647044564859 -5.26087377831036 2.01388082027083 -0.281434519498522 3.73065406825226 -1.93112788614564 -0.329835461893143 0.305964873156697 -0.0157140977525873
"12" 26.8072369615725 12.7853485770951 -16.1748411381319 -14.1671160546319 32.6029868946455 23.0115447210681 5.78549537030681 -13.62759373729 -0.419352676032791 21.7921677672915 19.0392093826454 7.77751908141701 6.72526238163465 -22.1630046209942 4.79631529887784 1.03719740180082 8.95523403579208 16.5640867927847 2.5608618731746 -9.45677116698617 1.95217856246326 3.2977238029511 2.53797200366146 -2.929007507815 2.38244789354959 -0.462300979636147 0.101204247033845
"13" 27.7176282333846 13.3687263726815 -15.1797651708365 -16.634834708434 33.1689857651557 24.908807309506 4.90750133566193 -14.3544602095117 -0.483431465225998 20.0608263526873 19.0873390987509 8.84391019349672 6.70595197789107 -22.9612954091236 4.72936911893189 2.13003073965396 7.88408114174116 18.5723594801787 2.16145013143814 -10.5215905923574 1.8329967389139 3.71365701856257 3.15827758996456 -3.61366530193469 1.14753214174382 0.132909543167741 0.257388579657567
"14" 25.8188790295944 13.8194878239509 -15.4111800941329 -16.6896368241688 33.5159490229907 25.4304971948988 2.66254647234609 -12.4031135838496 -2.0154785338603 20.1690193197214 18.7280226466168 8.64564743634221 8.11950596741795 -24.3149486806087 3.62471835424326 2.08207918313635 8.50940183022157 18.6311344873219 2.29784413449169 -10.5286626815836 1.86922722876074 5.54645271848298 1.8482128390526 -1.66229329392975 0.0262089907770704 0.939010245568316 0.104004916511134
"15" 27.0810855748185 13.9401323246998 -15.0886980453188 -17.9028403026182 33.0171081202584 26.7219465549213 4.73458099507561 -14.976945108689 -2.20583218377167 18.517877804275 20.0164300791526 9.40047038832583 10.3634978037958 -24.6563575010368 4.86577774932155 0.576552872594637 6.49569357937096 19.4629524745533 3.22368456795516 -10.9954479654599 1.31474102839368 6.33887038895067 0.89577555316017 -0.369812234576958 -0.890030816400395 0.770543486081928 0.161962421876402
"16" 28.0557537103774 12.2985520996826 -14.377914908994 -16.0202508544615 32.8689151890882 23.4684393726452 4.93556055293804 -13.0085204106545 -0.317897041794806 17.3667290142077 22.8211235936655 9.62194710926608 8.47218603697921 -26.6060076148636 2.78090552245354 2.93668176480057 8.28973681705392 22.7177073105354 0.315987871047712 -12.5885761692639 3.58055458653794 5.34984954059912 -0.278701769132667 -1.23450710505298 -0.0381381256107603 0.496330610620844 0.0116463248143667
"17" 28.9682037221208 13.3197872938608 -15.0543352915813 -16.5202231089092 32.6634511103347 23.9285110281299 5.42165061885846 -12.2363048319023 -0.886804351498148 16.6183000199397 20.8096899492524 9.49913682998248 9.96237652904513 -25.4523578724026 1.92746111114834 3.29874991157941 6.7815579431472 21.4091582481692 0.924527467728032 -12.1966516281176 4.31382350205869 5.94888582097781 0.304544950316823 -1.34363982596501 0.209337212852685 0.502114328300535 0.239518102724533
"18" 27.1741070306296 12.5538352065271 -14.1493202908453 -17.2250365190437 32.0061625452414 24.502009387174 6.97882591637031 -15.4886314160119 1.47630232647159 15.7629132480389 20.5607188420094 10.0625447822847 8.79987779404295 -24.9735787917329 2.88077950296372 2.96132760205188 9.31896146880576 20.0903978792031 1.58815091554349 -14.6089340431071 3.52022905989468 7.27812761370761 -0.468900880514391 0.115473107392259 -1.42830518672054 1.21242752261692 0.0834285533868947
"19" 30.4834666073944 10.5940722922269 -13.7518838705851 -18.1915900907557 34.2231674956121 23.9583534616194 5.16918750308426 -17.2245701033028 3.05442846719893 16.7421083090213 22.3873401011773 9.96276074697274 6.49683970622222 -25.1591577264352 2.10760844696973 4.43497094973173 7.75863625510267 21.0291630200393 1.80972735045602 -15.5693290956061 5.26248827912452 8.39816215871962 -2.69896381123631 0.297961274984539 -1.02242121266062 0.850810372770253 0.190102664028722
"20" 30.1466869153913 9.70748569432479 -13.1852403568674 -16.3256361473675 33.9165556208394 25.2150694831883 3.26065036553818 -16.8827553529333 5.17239631932251 16.7589128809913 19.8315052930886 11.8338357946326 5.51947101958087 -23.9748609000518 -0.154304604844944 7.01176218868292 7.14080135606365 21.9461349862337 1.87766948121649 -18.5979620607048 6.52729553761765 8.64291370744226 -5.17031798837829 1.61567736905911 0.784873928123277 0.236027867209731 0.096454485333103
"21" 30.197780651405 9.49145470060891 -13.7541285315444 -15.8674019719255 33.4823300196985 24.8767461320325 2.78872718223213 -16.025148551542 3.94246387704587 17.2725350650387 20.3298554607699 11.6588926564633 5.70263188471327 -23.2179509960325 -1.69890855181282 7.57107859885287 9.04242466966723 20.1024638998599 2.34661290038792 -19.1973754979284 7.3423269966841 9.47918663799612 -6.20312490493494 2.46698007017045 -0.628434521896193 0.203918651165951 0.232789566676246
"22" 30.5806165117464 12.072146552798 -14.6038840054944 -18.9677220586563 33.3899038883632 28.2016885743793 5.67077000120975 -18.4083294183256 4.41827097065458 13.2664722257201 20.5411376243258 13.0139671096941 6.66848315962385 -25.2836840193165 0.0418687064929199 6.76414889576555 8.61804167097988 18.5926185354101 2.17886301881498 -17.1892564727468 8.62640099986958 7.88789973892892 -4.86552574624064 1.59348517224431 -0.510736587614613 0.594718553261228 0.276778445962785
"23" 31.2184711654528 10.8315214718796 -14.1178883320736 -18.6520370660502 35.6623808427487 26.8033436515539 2.33835381885624 -16.8369853766392 5.74964853906591 14.5618888878602 19.5371875030712 11.6281965492858 8.82545264664753 -25.7031078734677 -0.403216569140124 7.84159454548605 7.22835456848176 18.4451849289582 4.08630128800581 -18.5904814297375 8.95755699480263 6.15334615738386 -3.52966899613711 1.73041788203483 -1.20026990294855 0.820599322769769 0.0917410723442432
"24" 31.3590449067556 12.2724182421208 -15.044359556396 -20.627057805631 37.7471440472246 26.2608042708491 2.97710590281042 -17.5397946895964 6.01299630674626 12.7591642669175 21.2661897064524 11.7203577094319 8.90837856324323 -25.5589468243119 -0.0586091532289776 6.20439192972971 9.45111531546359 17.1241196528458 4.21652675626542 -16.6947325360654 8.5533610837741 5.16676785332384 -3.29717931236534 -0.925862138333712 2.29937569665707 -0.6148153027194 0.142712646328048
"25" 29.3755392080805 13.7173998558854 -16.0426441962939 -18.3143254133747 37.6149988786285 22.5739112889306 3.30343623597114 -15.2045132517606 5.89945273054527 12.9348019085557 20.6619682248098 12.9423067074951 8.92969829348772 -26.8322463504636 1.01796544272833 4.24563078565848 11.5298261758788 16.6804021910507 1.10544352730395 -13.1187751842279 8.89421178091587 4.49381894727318 -4.43464311640517 0.527319418510222 1.49003287440239 -0.385260738332996 -0.0845647107714135
"26" 31.1707252421213 11.8827669893501 -16.0792366380119 -16.8337381272019 36.035961433514 23.4297537801851 2.95324386926352 -15.3353198626555 5.54888258276748 13.9099487852954 20.6481486733661 10.5769067397199 10.4282503468797 -28.0019466051192 -1.19804894760453 5.12024755379729 16.2595794105842 15.0922272659216 -1.06051512094884 -15.4547565576517 9.4323695209652 7.28215597208399 -4.86303725303366 0.0969145865164096 1.53546654152662 0.0760179059345361 0.27029711322164
"27" 33.1849064288284 12.129818092414 -16.4057218782194 -17.7108118051222 35.943930091901 25.5286119770147 2.8308416272603 -17.0798808450036 5.88001126351825 12.5027259703103 21.7083890733396 12.8347938039242 9.31783337539732 -29.4923811335754 1.52137448693466 4.41831647337261 17.3600931613258 12.388472916601 -1.59198387071775 -15.1124435402031 10.8110207634776 7.01413401653503 -5.27857016856004 -1.09284691880728 3.08476834321671 -0.911709254930102 0.242187348456009
"28" 33.1346503989769 10.8879285115105 -13.3542197668604 -21.9776328541453 38.632995809789 28.7220942715795 -0.909058829287091 -16.6467446554491 5.56670526120765 14.1124925499841 22.620476596845 10.681367466887 7.97752591995224 -25.7984771037085 -0.625981500522585 3.96295480326683 17.3104037311844 13.9314754717903 -0.704555460651756 -15.0800698744851 9.89041512337645 8.34643274490164 -5.75041750427423 -2.34874059375643 3.16537936850862 -0.262898251457964 0.375295048967471
"29" 29.9891749213822 10.1526285478448 -12.1138914169743 -21.0758321944944 36.4926263639681 29.150008234266 -1.58699118069531 -16.5650204697962 7.75335919037961 13.1623948323564 21.5614590009896 11.1966729640495 9.88368884610032 -28.5585169686877 -0.0198164512927338 4.10797666276393 16.2903158511363 16.2507140639982 -0.65268678389415 -15.9012735205006 7.41667653192086 8.89854542475699 -5.77481993803244 -1.22503426755493 4.45184036347088 -1.66496786135033 0.325055283251238
"30" 32.3891536591088 9.98961791792829 -12.1121748502122 -21.8973353311604 36.3798084303634 27.9944633191662 -0.354818506466708 -16.0776109365964 8.7156360229353 11.1689902973239 20.2354857340941 12.5624585529875 8.37782951630367 -27.1172528614024 1.69215817317713 4.39103020821366 17.2494320838908 12.9869315935816 -0.951640757736156 -14.4845512162171 6.83138070715718 10.175366384453 -4.70034744128439 -1.8788364611366 3.65538391458644 -0.651173559040684 0.149717972592081
"31" 33.0099440404549 10.6506864956592 -14.0755230013546 -21.9439766818746 38.4283016373468 29.6328439875551 -0.906068594237488 -17.7658211227175 8.29104862767825 10.0393966066774 24.2638599393279 12.6628460456907 5.91569435743839 -28.6596925158159 2.34640224741059 4.50667343414044 16.7557804392187 15.0131625260602 -0.726905681733233 -15.1653742437949 6.67493818149237 8.99462551133955 -5.36491877222433 -1.11509778327502 3.79977825605375 -1.32385890213807 0.302030288957357
"32" 32.9911957363904 11.8539599124136 -14.6051691758957 -20.8140496865834 37.5231482036806 26.771382084063 0.548803874659327 -15.9908138095372 6.39205713695977 11.9842263627215 23.8272309980445 12.0413538460755 7.00668831543447 -28.4714066684374 2.548950811691 5.56088273104054 13.2203830397168 14.4746502060236 -0.160019084077905 -12.6399066044434 7.66653289329278 6.87166657988458 -6.14379554011483 -0.0839474506315592 2.69694802636415 -0.671803058887579 0.0951377114761218
"33" 32.682490886563 11.2860060302284 -13.8500406391857 -20.7166661251947 36.2639115481607 26.1083141910516 3.06777560730534 -15.3641825798096 4.66351820326336 13.189214448824 20.7053501986299 12.5358724468091 6.70516988068181 -28.9711766705356 4.23781672596322 7.85340060833763 12.0199624238876 12.4054127457742 -2.05482251113486 -10.6213920786763 7.52712741159691 8.33639318783422 -5.73325411891137 -0.361459151155478 2.51086632613316 -0.568227743502918 0.278678555690895
"34" 34.6854544339727 10.1284495221085 -13.5355488528382 -23.3912050475483 39.772169149564 26.1873832662548 1.44049864398264 -16.8696825922069 4.51306240506751 14.5383226843755 20.3802382852348 15.8308544321835 5.55506884909304 -30.6900874629483 4.65785778130787 6.61689292149784 17.0375705434338 11.609587620609 -2.65845418345686 -12.8796724839271 8.13275066185425 8.14444534583212 -5.1764073732976 -1.02423428873608 3.69093001846264 -1.195549318577 0.215777116695412
"35" 31.4991194307934 11.2615906147931 -12.0778525126085 -27.0911804589557 43.2343208387805 27.1447781145762 1.1867124747663 -18.3253431394454 3.53670335579793 14.3793556884856 23.3898118258591 17.636393780937 1.24132870743939 -28.7801522109712 3.06761572976741 5.65715550182123 18.406138858004 7.7054779301456 1.20987953376704 -11.5882896654507 7.94796873908882 6.38102674784631 -4.59096673898713 -1.41372839665828 3.4256515248726 -1.11508958013598 0.117716642487783
"36" 28.0507228858245 13.7132428846542 -12.5768012323219 -26.0974729297113 41.1864799711627 25.7169615659911 2.69050967666065 -17.3467516646021 4.53506860083911 13.0739673469577 22.8761672391314 16.2233302222409 0.994674024985231 -26.5202037229369 2.87188807999813 6.61046700556893 17.9398643795793 7.43776763129201 0.274036409776499 -11.9042888441883 9.19008879308837 6.55692306006286 -4.27614425578715 -2.52362758836109 4.06097256985262 -1.33229192196026 0.269203704150148
"37" 24.9549173657851 15.3060464879341 -11.776951545209 -26.4367615440554 40.7676814272386 25.4736834889773 0.989591832293861 -15.6735677035928 7.09104652504329 11.439964379697 21.690745298177 13.1153255168078 3.61389089303112 -26.5502245788569 3.81975449823573 6.27928308692074 14.690606246006 8.53464164438689 1.75564986759704 -13.438539757107 9.51808153236736 7.84980513489469 -4.30208914705705 -2.18809353738467 3.94628902064734 -1.37927822660636 0.221276812557011
"38" 25.5588459556159 17.6465383459523 -13.4687505968883 -29.8648833019539 45.5489367857816 26.09535849509 -1.06400828941531 -16.4512567853501 7.0370588448644 11.6913246472613 24.3278888237296 13.1585649130578 3.37879885674321 -28.9294182171852 5.58463199960143 4.16364275900486 20.1555724472581 5.3245028000631 4.70182666885653 -15.42627467384 9.2931430107407 4.06598929859728 -0.733122070329285 -0.255842450753717 -0.067389144968828 0.0509259701940478 0.15012194019157
"39" 23.0965268969189 17.415954703441 -13.9212646329983 -25.3129164896192 41.5051353887748 22.7289340771117 2.32461107785273 -14.511510659854 5.29261498407805 12.2266843272322 23.3200983103922 12.8219163135134 4.8922528998866 -27.7374415890093 3.81398933861421 4.62536436372109 14.9866021775398 11.1226699593705 4.62272054100009 -17.0959511991914 9.3063946583872 4.33831780785288 -1.07037478641487 -1.63467743512168 1.95446278986397 -0.623470689111605 0.48365430980785
"40" 24.3780199616918 16.850354893358 -14.1895587124002 -26.0705180714855 42.3067295301911 26.5668224505176 -1.40407789542509 -13.8845045235475 2.9452978100281 11.9337365042805 26.1284975330389 13.5605183081308 3.6170705196772 -28.8959926723727 4.59530269564879 3.72632931550473 18.477993861069 8.49791807686343 5.41310797016352 -16.864709748655 7.24161663341046 8.19669056875077 -3.29349718568231 -2.63558984531955 2.88923052487316 -0.447652504206959 0.166081529064802
"41" 23.2251496138344 15.2511000655583 -12.3122283706625 -24.8192044725832 41.0975223213525 23.2038551742142 -1.76603329549023 -12.7871859029897 5.61739984673037 11.7778551201539 26.3499162332033 11.2362244563095 3.09380773401042 -27.8440634528719 2.58593177148309 6.62442549703889 15.9638735251587 8.94302090595047 5.16888874078413 -17.4968401017406 7.76841638857294 6.77163931805971 -1.55696440585985 -1.46119198748001 2.63253801978327 -0.986071615481146 0.446847610682975
"42" 22.7689035999111 16.1249473781756 -11.5787868048722 -26.8050337095949 41.6481849143763 24.3523106380757 -0.52804669915012 -11.4570715959797 2.54654828503261 11.7542426592057 26.2440748943439 12.3343040988602 1.56261786971343 -26.0805569276691 3.81919735923586 6.22091327502414 15.1807432446916 7.25804783301566 6.7410543690312 -16.961940010915 8.26973175925525 6.38643649948784 0.16200854292509 -4.58769894775515 3.87232251469651 -0.920755022469787 0.423192278834162
"43" 24.8379459545256 17.5467605404698 -13.0643249626705 -28.9535701760327 44.8261470731775 26.9183240476023 -4.52417009491325 -11.3800922148978 3.79400304674787 11.7696457048286 25.6873387910555 14.8711828619409 0.371369662091923 -27.3567734095674 4.76239777864381 5.00264432756097 18.9524933815129 4.83033858566929 7.69862601292992 -16.7899075452998 6.43940236970518 8.18170747935107 -0.829200006169873 -5.09835030340663 4.56128335903728 -1.01126486687694 0.388728073175858
"44" 25.2454196718568 15.5289088421713 -12.879955777445 -25.702590965435 42.1525648740842 24.9444207918343 -3.05333502630768 -10.9270826710516 2.23902571752096 12.9051836181937 28.3443006167696 12.0700621049319 -1.39455688522692 -26.0415288771909 4.34821307158458 5.92288985742775 17.7271044420604 4.83792399155063 8.65805660444026 -16.9923268236196 7.50459624806616 7.03205386240784 -1.47258020101145 -4.23376795995429 4.69331828382003 -1.61148083604902 0.446802394010434
"45" 24.5688053898359 17.915218998168 -15.0304669619359 -26.3108334967714 44.068284496262 24.6521993345242 -1.02452590511885 -13.1545877317348 0.832246550718427 14.2512497147274 28.1739840214307 13.7515444803395 -2.14350426027173 -27.3647927878785 5.69682614996895 6.06681608499677 18.4272547716558 3.76108692741227 8.15572477084916 -17.3803839317042 7.36865287905586 7.47755954338227 -0.974764369698757 -5.30507227778359 4.72624266825478 -1.04008230251321 0.188576566952961
"46" 23.1074358650696 18.3168816898559 -13.9745366142444 -27.8577525309536 44.0516153874251 24.8552710769637 0.111560678715187 -14.9396974080721 0.935816628057683 16.6885269413173 27.3717838573124 14.3550978462675 -6.57133980066255 -25.0848620430302 6.75771537344238 8.69984720871444 16.534386400173 2.12401690114362 8.19562843917351 -16.7777556718959 7.88985089930531 7.41142351369765 -1.56429007687988 -6.86581589994077 6.10633408321684 -1.73302337743126 0.160429892066478
"47" 24.5389155205377 15.990945245687 -14.076957532059 -26.5382322959697 43.9495098604095 24.2852829864962 2.91976495388352 -16.6117166830988 -1.84326478363973 17.0245294852893 29.061895504818 15.1169586758463 -6.49397481012381 -25.3013427146368 4.05894751770552 7.95800070432585 18.1389872230111 3.85563607323029 7.72587484385165 -17.6628866495134 8.78987191154556 4.6293781591618 1.68380355999579 -6.70613495842858 6.24877533043542 -1.74701788247441 0.376965186670981
"48" 23.2235993857574 13.9764045478442 -10.4971893071889 -26.293813940816 42.6513894493406 25.4370096114931 1.30406271171582 -17.5494214136142 1.2251030790257 17.1055278247783 26.6791799127186 14.7696675415519 -5.18928145354528 -24.8352119198872 3.83297441198429 11.6176808521507 13.4734634352668 3.80552303079893 8.18507939178678 -15.5084048612492 9.29457281012251 6.22867227640038 -1.85015550945946 -5.58395685991243 5.97121293682306 -2.09824474424768 0.131766090480242
"49" 24.4143296661619 16.2606123081623 -13.12630243472 -25.3946352627546 40.2761269883846 25.1684234171113 3.44795650937826 -16.8198013892777 0.0100391035474724 16.1407291750783 26.0013159772973 15.4463205082862 -4.05838064702795 -24.2453038890925 2.91813810315472 10.2439890974636 13.1797179347356 5.60039031811056 6.64213280869916 -16.6318181227612 9.2630742146339 8.40400921647527 -1.03218345591652 -8.58253208980843 7.93403759779786 -2.0158668935201 0.0315793529357199
"50" 22.3858553241982 15.8119824635789 -11.5373308657848 -24.3947846955172 39.2378877470878 23.6432672981664 7.78791641509488 -19.2985638309479 0.355197607165225 16.9468083399877 25.6474176333348 16.9340325137282 -5.8809906659054 -21.3376918056447 0.144758783637619 9.19057215950385 13.7628842824909 11.3882671026599 6.26045572372448 -20.2752321280357 6.38091199391029 6.80631554930325 4.17522201555518 -12.519971695127 9.78096402460564 -2.65440473813862 0.156663965582256
"51" 23.2021793041969 14.9262380830483 -12.1072302196198 -22.9262189415132 35.4773118899945 28.9686391147586 6.51581905763944 -22.0492738049931 0.743408140473089 17.2382470866058 25.4238162712267 16.5183645356618 -5.26335133720079 -20.6599488113327 0.27650262044672 7.27817221436957 13.7033730625354 11.2243796795484 5.87225089801878 -20.0579312883993 12.3980636046788 4.13264987425976 4.03263553369622 -13.6698896467426 10.1815146091262 -2.01545291306771 0.0757041189866653
"52" 25.6721687299992 16.3185437801597 -12.3942435043654 -25.9417244805049 36.3889434673113 29.7572366739491 4.89038859080367 -20.9851376013738 0.484647425217402 17.2153605248654 26.0211604697885 18.5241245422265 -8.22996671875972 -21.3770239154342 -0.121798687152023 8.63598883299746 13.2855362103782 11.4204219350049 7.1181010202407 -21.3883565926302 9.85124720852399 7.71632967865571 3.81436221915679 -13.2091981325164 9.69123446121587 -2.38796912990763 0.597474454163767
"53" 21.6064131777913 13.5851726384672 -9.31164110587313 -24.3839395016837 35.1889536041141 27.7612660200476 5.85185175470985 -19.8113367404487 0.866730671994738 18.2067261554799 23.928650771164 16.6570292600951 -5.57557683782475 -21.5420853135876 -0.0131110769062134 8.33839395167469 14.7172178502656 12.146306628827 4.63178866479648 -22.2720961543596 9.41112136411431 10.082078872225 1.72156541405351 -13.4814929680092 10.223131264935 -2.76751353711156 0.587636905644746
"54" 23.809789086219 17.174699621843 -11.2797845254966 -27.616024142243 35.9588023372408 31.677418374349 5.98224360120061 -20.4327753811896 -0.423597586017507 15.7768871464806 24.8232907649905 18.6185319920174 -5.32786934001501 -23.0148105630724 2.38471864040405 6.49952315961406 14.4958655490244 10.1213728010329 8.4697189902525 -21.880760016687 7.76774113875307 8.42167226834228 3.57523968531001 -12.2936352035414 8.8836094754848 -2.0475452722097 0.265213332335928
"55" 23.0141697817212 15.0691968423357 -9.56682333109344 -25.2177811200202 32.8711660907263 30.7485843180757 5.36875391445893 -22.0830210124176 0.712947808512757 18.0690226430252 23.5696862682997 16.082281711013 -4.999646944444 -21.5178657314183 2.90103112739747 6.96522459337951 12.9665491838087 9.95464496039162 6.69941825944565 -21.4181220321855 11.3774209034491 4.56113342869676 6.99599241894228 -14.1431038368157 8.42023319215705 -1.12349854165771 0.137852763346546
"56" 24.4852622387544 14.4351033315126 -11.9498448533624 -23.9334443861626 35.4215985055385 31.2689674504709 4.38250868196079 -20.5820119146641 -0.536595894994252 17.6001646716381 24.0834293004243 19.6330290035608 -6.49295592749025 -23.272448684765 3.3461076242684 5.31357431044763 13.205829912399 11.5114302873696 7.95648081033398 -20.5103912459126 8.87789631112159 2.62217886541204 6.82952121990395 -9.79362294818377 6.37916014749892 -1.47055185317812 0.23632620040833
"57" 22.4037139610898 17.1800511195499 -12.2257403076483 -23.5514231567052 31.3890148304148 32.5702465677114 4.82705593282324 -16.7861388400937 -1.4251632107958 15.3009374405049 25.0117254580876 18.5544876273085 -6.52889280722114 -21.1323662980714 3.63575435170344 4.23907316926701 14.3081372216331 8.74238366813373 10.2255529416256 -21.6738679778926 10.6336753264883 1.82745822673811 6.41564915572233 -9.12315611784478 5.8394510107861 -1.2896992960695 0.262463800040074
"58" 19.7741379851249 12.5742641154123 -9.6174472702389 -16.0682205173555 23.6637354059329 31.5153898518578 6.39103418615884 -17.808508334477 0.134914043619485 15.2941186721409 24.3625135873336 17.4010961346479 -5.44945857352998 -20.3902319156585 4.49865465837603 0.49863495150614 15.1333585067023 10.4042874069051 12.0044960424645 -23.050554534548 10.4750925675722 1.98173702774199 5.1147749333962 -7.96010642668089 4.50173595053462 -1.05840164795199 0.135379666682834
