"id" "age" "gender" "height"
"72" 3 8 "1" 131.4
"73" 3 8.5 "1" 134.2
"74" 3 9 "1" 136.5
"75" 3 9.5 "1" 139
"76" 3 10 "1" 142.1
"77" 3 10.5 "1" 145.2
"78" 3 11 "1" 147.9
"79" 3 11.5 "1" 150.3
"80" 3 12 "1" 152.3
"81" 3 12.5 "1" 154.5
"82" 3 13 "1" 156.2
"83" 3 13.5 "1" 157.9
"84" 3 14 "1" 160.4
"85" 3 14.5 "1" 163.1
"86" 3 15 "1" 165.9
"87" 3 15.5 "1" 168.7
"88" 3 16 "1" 172
"89" 3 16.5 "1" 175.1
"90" 3 17 "1" 178.4
"91" 3 17.5 "1" 181.2
"92" 3 18 "1" 183.7
"93" 3 18.5 "1" 184.7
"94" 3 19 "1" 185.6
"95" 3 20 "1" 187.2
"96" 3 20.5 "1" 187.6
"97" 3 21 "1" 188.2
"98" 4 0.5 "1" 71.7
"99" 4 0.75 "1" 73
"100" 4 1 "1" 76.2
"101" 4 1.25 "1" 80.4
"102" 4 1.5 "1" 83.2
"103" 4 1.75 "1" 85.4
"104" 4 2 "1" 87.6
"105" 4 3 "1" 97
"106" 4 4 "1" 104.6
"107" 4 5 "1" 112.3
"108" 4 6 "1" 118.9
"109" 4 7 "1" 125
"110" 4 8 "1" 130.1
"111" 4 8.5 "1" 133
"112" 4 9 "1" 135.4
"113" 4 9.5 "1" 137.5
"114" 4 10 "1" 139.7
"115" 4 10.5 "1" 142.2
"116" 4 11 "1" 144.2
"117" 4 11.5 "1" 146.2
"118" 4 12 "1" 148.1
"119" 4 12.5 "1" 149.8
"120" 4 13 "1" 151.6
"121" 4 13.5 "1" 153.8
"122" 4 14 "1" 156.3
"123" 4 14.5 "1" 159.2
"124" 4 15 "1" 163.3
"125" 4 15.5 "1" 167.7
"126" 4 16 "1" 171.5
"127" 4 16.5 "1" 174.3
"128" 4 17 "1" 176.1
"129" 4 17.5 "1" 177.4
"130" 4 18 "1" 178.7
"131" 4 18.5 "1" 179.4
"132" 4 19 "1" 179.9
"133" 5 0.25 "1" 61
"134" 5 0.5 "1" 66.3
"135" 5 0.75 "1" 71.5
"136" 5 1 "1" 76.8
"137" 5 1.25 "1" 79.8
"138" 5 1.5 "1" 82.6
"139" 5 1.75 "1" 84.7
"140" 5 2 "1" 86.7
"141" 5 3 "1" 94.2
"142" 5 4 "1" 100.4
"143" 5 5 "1" 107.1
"144" 5 6 "1" 112.3
"145" 5 7 "1" 118.6
"146" 5 8 "1" 124
"147" 5 8.5 "1" 126.5
"148" 5 9 "1" 128.9
"149" 5 9.5 "1" 131.2
"150" 5 10 "1" 133.4
"151" 5 10.5 "1" 135.8
"152" 5 11 "1" 138.4
"153" 5 11.5 "1" 141
"154" 5 12 "1" 143.6
"155" 5 12.5 "1" 146.8
"156" 5 13 "1" 150.8
"157" 5 13.5 "1" 155.1
"158" 5 14 "1" 159.5
"159" 5 14.5 "1" 163.3
"160" 5 15 "1" 166.8
"161" 5 15.5 "1" 167.8
"162" 5 16 "1" 168.8
"163" 5 16.5 "1" 169.8
"164" 5 17 "1" 170.9
"165" 5 17.5 "1" 171.2
"166" 5 18 "1" 171.5
"167" 5 18.5 "1" 171.8
"168" 6 0 "1" 55.3
"169" 6 0.25 "1" 60.5
"170" 6 0.5 "1" 65.8
"171" 6 0.75 "1" 70.6
"172" 6 1 "1" 74.1
"173" 6 1.25 "1" 78.4
"174" 6 1.5 "1" 82.6
"175" 6 1.75 "1" 85.4
"176" 6 2 "1" 88.1
"177" 6 3 "1" 98.6
"178" 6 4 "1" 104.4
"179" 6 5 "1" 111
"180" 6 6 "1" 116.3
"181" 6 7 "1" 123.2
"182" 6 8 "1" 129.9
"183" 6 8.5 "1" 133
"184" 6 9 "1" 136
"185" 6 9.5 "1" 138.7
"186" 6 10 "1" 141.4
"187" 6 10.5 "1" 144
"188" 6 11 "1" 146.4
"189" 6 11.5 "1" 148.8
"190" 6 12 "1" 151.4
"191" 6 12.5 "1" 154.5
"192" 6 13 "1" 157.7
"193" 6 13.5 "1" 162.2
"194" 6 14 "1" 167.4
"195" 6 14.5 "1" 172.5
"196" 6 15 "1" 176.3
"197" 6 15.5 "1" 178.5
"198" 6 16 "1" 179.8
"199" 6 16.5 "1" 180.7
"200" 6 17 "1" 181.4
"201" 6 17.5 "1" 181.6
"202" 6 18 "1" 181.8
"203" 6 18.5 "1" 182
"204" 7 0 "1" 53.3
"205" 7 0.25 "1" 61.4
"206" 7 0.5 "1" 69.8
"207" 7 0.75 "1" 72.3
"208" 7 1 "1" 74.2
"209" 7 1.25 "1" 76.3
"210" 7 1.5 "1" 78.3
"211" 7 1.75 "1" 80.3
"212" 7 2 "1" 82.2
"213" 7 3 "1" 89.4
"214" 7 4 "1" 96.9
"215" 7 5 "1" 104.1
"216" 7 6 "1" 110.7
"217" 7 7 "1" 115.8
"218" 7 8 "1" 121.7
"219" 7 8.5 "1" 125.2
"220" 7 9 "1" 128.5
"221" 7 9.5 "1" 131.2
"222" 7 10 "1" 134.2
"223" 7 10.5 "1" 137.4
"224" 7 11 "1" 140.5
"225" 7 11.5 "1" 143.3
"226" 7 12 "1" 145.9
"227" 7 12.5 "1" 148.7
"228" 7 13 "1" 152
"229" 7 13.5 "1" 155.8
"230" 7 14 "1" 160.4
"231" 7 14.5 "1" 165.1
"232" 7 15 "1" 168.5
"233" 7 15.5 "1" 170.4
"234" 7 16 "1" 171.6
"235" 7 16.5 "1" 172.4
"236" 7 17 "1" 172.5
"237" 7 17.5 "1" 172.5
"238" 7 18 "1" 172.5
"239" 7 18.5 "1" 172.5
"240" 8 1.25 "1" 82.6
"241" 8 1.5 "1" 85.6
"242" 8 1.75 "1" 88.6
"243" 8 2 "1" 91.7
"244" 8 3 "1" 100.8
"245" 8 4 "1" 108.2
"246" 8 5 "1" 115.1
"247" 8 6 "1" 121.4
"248" 8 7 "1" 127.8
"249" 8 8 "1" 133.4
"250" 8 8.5 "1" 136
"251" 8 9 "1" 138.7
"252" 8 9.5 "1" 141.7
"253" 8 10 "1" 144
"254" 8 10.5 "1" 145.9
"255" 8 11 "1" 147.8
"256" 8 11.5 "1" 149.7
"257" 8 12 "1" 151.2
"258" 8 12.5 "1" 152.7
"259" 8 13 "1" 154.9
"260" 8 13.5 "1" 157
"261" 8 14 "1" 158.7
"262" 8 14.5 "1" 160.3
"263" 8 15 "1" 162.3
"264" 8 15.5 "1" 164.7
"265" 8 16 "1" 167.3
"266" 8 16.5 "1" 170.6
"267" 8 17 "1" 174.9
"268" 8 17.5 "1" 178.8
"269" 8 18 "1" 181.6
"270" 8 18.5 "1" 183.2
"271" 8 19 "1" 183.9
"272" 8 19.5 "1" 184.2
"273" 9 1.5 "1" 79.3
"274" 9 1.75 "1" 81.5
"275" 9 2 "1" 83.8
"276" 9 3 "1" 93.2
"277" 9 4 "1" 100.6
"278" 9 5 "1" 108.5
"279" 9 6 "1" 113.8
"280" 9 7 "1" 121.2
"281" 9 8 "1" 126.9
"282" 9 8.5 "1" 130.2
"283" 9 9 "1" 133.2
"284" 9 9.5 "1" 136.1
"285" 9 10 "1" 138.4
"286" 9 10.5 "1" 140.6
"287" 9 11 "1" 142.9
"288" 9 11.5 "1" 145.2
"289" 9 12 "1" 147.4
"290" 9 12.5 "1" 149.4
"291" 9 13 "1" 151.4
"292" 9 13.5 "1" 153.2
"293" 9 14 "1" 155
"294" 9 14.5 "1" 157.1
"295" 9 15 "1" 159.4
"296" 9 15.5 "1" 161.8
"297" 9 16 "1" 164.8
"298" 9 16.5 "1" 168.3
"299" 9 17 "1" 171.2
"300" 9 17.5 "1" 173.2
"301" 9 18 "1" 174.6
"302" 9 18.5 "1" 175
"303" 9 19 "1" 175.9
"304" 9 19.5 "1" 176.8
"305" 10 1.25 "1" 81.2
"306" 10 1.5 "1" 85.5
"307" 10 1.75 "1" 88.2
"308" 10 2 "1" 91
"309" 10 3 "1" 102.2
"310" 10 4 "1" 110.2
"311" 10 5 "1" 118.1
"312" 10 6 "1" 126.2
"313" 10 7 "1" 132.8
"314" 10 8 "1" 139.8
"315" 10 8.5 "1" 142.4
"316" 10 9 "1" 145.6
"317" 10 9.5 "1" 148.4
"318" 10 10 "1" 150.7
"319" 10 10.5 "1" 152.9
"320" 10 11 "1" 155.5
"321" 10 11.5 "1" 158.3
"322" 10 12 "1" 161.2
"323" 10 12.5 "1" 164.3
"324" 10 13 "1" 168.2
"325" 10 13.5 "1" 172.3
"326" 10 14 "1" 176.2
"327" 10 14.5 "1" 180
"328" 10 15 "1" 183.4
"329" 10 15.5 "1" 186.1
"330" 10 16 "1" 187.7
"331" 10 16.5 "1" 188.6
"332" 10 17 "1" 189.3
"333" 10 17.5 "1" 190
"334" 10 18 "1" 190.4
"335" 10 18.5 "1" 190.5
"336" 10 19 "1" 190.7
"337" 10 19.5 "1" 190.9
"338" 11 0.5 "1" 69.2
"339" 11 0.75 "1" 72.4
"340" 11 1 "1" 76.8
"341" 11 1.25 "1" 79.1
"342" 11 1.5 "1" 81.1
"343" 11 1.75 "1" 84.4
"344" 11 2 "1" 87.4
"345" 11 3 "1" 94
"346" 11 4 "1" 102.4
"347" 11 5 "1" 109.2
"348" 11 6 "1" 116.1
"349" 11 7 "1" 121.9
"350" 11 8 "1" 127.8
"351" 11 8.5 "1" 129.8
"352" 11 9 "1" 132.4
"353" 11 9.5 "1" 135
"354" 11 10 "1" 137.3
"355" 11 10.5 "1" 139.7
"356" 11 11 "1" 142
"357" 11 11.5 "1" 144.1
"358" 11 12 "1" 146.9
"359" 11 12.5 "1" 150
"360" 11 13 "1" 153.4
"361" 11 13.5 "1" 157.3
"362" 11 14 "1" 161.6
"363" 11 14.5 "1" 165.2
"364" 11 15 "1" 168.8
"365" 11 15.5 "1" 170.1
"366" 11 16 "1" 171.5
"367" 11 16.5 "1" 172.1
"368" 11 17 "1" 172.6
"369" 11 17.5 "1" 173.2
"370" 11 18 "1" 173.8
"371" 12 0.25 "1" 60
"372" 12 0.5 "1" 65.4
"373" 12 0.75 "1" 68.8
"374" 12 1 "1" 72.4
"375" 12 1.25 "1" 76
"376" 12 1.5 "1" 79.4
"377" 12 1.75 "1" 82
"378" 12 2 "1" 84.2
"379" 12 3 "1" 93.2
"380" 12 4 "1" 101.6
"381" 12 5 "1" 109
"382" 12 6 "1" 117.3
"383" 12 7 "1" 122.9
"384" 12 8 "1" 128.3
"385" 12 8.5 "1" 130.9
"386" 12 9 "1" 133.7
"387" 12 9.5 "1" 136
"388" 12 10 "1" 138
"389" 12 10.5 "1" 139.9
"390" 12 11 "1" 141.6
"391" 12 11.5 "1" 143.4
"392" 12 12 "1" 145.5
"393" 12 12.5 "1" 147.8
"394" 12 13 "1" 150.3
"395" 12 13.5 "1" 152.8
"396" 12 14 "1" 155.8
"397" 12 14.5 "1" 159.2
"398" 12 15 "1" 163.1
"399" 12 15.5 "1" 166.5
"400" 12 16 "1" 168.9
"401" 12 16.5 "1" 170.2
"402" 12 17 "1" 171.1
"403" 12 17.5 "1" 171.8
"404" 12 18 "1" 172.6
"405" 12 18.5 "1" 172.8
"406" 13 0.25 "1" 59.2
"407" 13 0.5 "1" 63.9
"408" 13 0.75 "1" 69
"409" 13 1 "1" 73.8
"410" 13 1.25 "1" 78.7
"411" 13 1.5 "1" 83
"412" 13 1.75 "1" 85.8
"413" 13 2 "1" 88.4
"414" 13 3 "1" 97.3
"415" 13 4 "1" 106.7
"416" 13 5 "1" 112.8
"417" 13 6 "1" 119.1
"418" 13 7 "1" 125.7
"419" 13 8 "1" 132.3
"420" 13 8.5 "1" 135.4
"421" 13 9 "1" 138.3
"422" 13 9.5 "1" 141.3
"423" 13 10 "1" 144.7
"424" 13 10.5 "1" 147.9
"425" 13 11 "1" 151.2
"426" 13 11.5 "1" 154.5
"427" 13 12 "1" 158.2
"428" 13 12.5 "1" 162.3
"429" 13 13 "1" 166.5
"430" 13 13.5 "1" 171.1
"431" 13 14 "1" 175.2
"432" 13 14.5 "1" 178.4
"433" 13 15 "1" 180.8
"434" 13 15.5 "1" 182.2
"435" 13 16 "1" 183.2
"436" 13 16.5 "1" 184
"437" 13 17 "1" 184.7
"438" 13 17.5 "1" 185
"439" 13 18 "1" 185.2
"440" 13 18.5 "1" 185.5
"441" 14 0.25 "1" 64.8
"442" 14 0.5 "1" 68.6
"443" 14 0.75 "1" 72.2
"444" 14 1 "1" 75.4
"445" 14 1.25 "1" 78.9
"446" 14 1.5 "1" 82.4
"447" 14 1.75 "1" 85.6
"448" 14 2 "1" 87.7
"449" 14 3 "1" 96.6
"450" 14 4 "1" 104.3
"451" 14 5 "1" 111
"452" 14 6 "1" 117.6
"453" 14 7 "1" 124.7
"454" 14 8 "1" 129.7
"455" 14 8.5 "1" 132.3
"456" 14 9 "1" 134.6
"457" 14 9.5 "1" 136.8
"458" 14 10 "1" 139.2
"459" 14 10.5 "1" 141.2
"460" 14 11 "1" 142.9
"461" 14 11.5 "1" 144.9
"462" 14 12 "1" 146.8
"463" 14 12.5 "1" 148.7
"464" 14 13 "1" 150.9
"465" 14 13.5 "1" 153
"466" 14 14 "1" 154.9
"467" 14 14.5 "1" 157.6
"468" 14 15 "1" 161.8
"469" 14 15.5 "1" 166.7
"470" 14 16 "1" 170.9
"471" 14 16.5 "1" 174
"472" 14 17 "1" 176
"473" 14 17.5 "1" 177.3
"474" 14 18 "1" 178.4
"475" 14 18.5 "1" 179
"476" 14 19 "1" 179.4
"477" 15 1.25 "1" 81.3
"478" 15 1.5 "1" 85.9
"479" 15 1.75 "1" 87.6
"480" 15 2 "1" 89.6
"481" 15 3 "1" 97.4
"482" 15 4 "1" 105.2
"483" 15 5 "1" 112.4
"484" 15 6 "1" 117.7
"485" 15 7 "1" 125.5
"486" 15 8 "1" 133.2
"487" 15 8.5 "1" 136.2
"488" 15 9 "1" 139
"489" 15 9.5 "1" 141.7
"490" 15 10 "1" 145
"491" 15 10.5 "1" 149.1
"492" 15 11 "1" 153.9
"493" 15 11.5 "1" 159.3
"494" 15 12 "1" 164.2
"495" 15 12.5 "1" 168.6
"496" 15 13 "1" 171.8
"497" 15 13.5 "1" 173.8
"498" 15 14 "1" 175
"499" 15 14.5 "1" 175.8
"500" 15 15 "1" 176.5
"501" 15 15.5 "1" 176.8
"502" 15 16 "1" 177
"503" 15 16.5 "1" 177.2
"504" 15 17 "1" 177.3
"505" 15 17.5 "1" 177.6
"506" 15 18 "1" 177.6
"507" 15 18.5 "1" 177.6
"508" 15 19 "1" 177.6
"509" 15 19.5 "1" 177.7
"510" 16 0.25 "1" 58.4
"511" 16 0.5 "1" 71.6
"512" 16 0.75 "1" 81
"513" 16 1 "1" 83.7
"514" 16 1.25 "1" 84.8
"515" 16 1.5 "1" 86.1
"516" 16 1.75 "1" 88.6
"517" 16 2 "1" 91.4
"518" 16 3 "1" 99.6
"519" 16 4 "1" 109
"520" 16 5 "1" 116.8
"521" 16 6 "1" 125.8
"522" 16 7 "1" 132.3
"523" 16 8 "1" 140
"524" 16 8.5 "1" 143.1
"525" 16 9 "1" 146
"526" 16 9.5 "1" 148.4
"527" 16 10 "1" 150.8
"528" 16 10.5 "1" 153.4
"529" 16 11 "1" 155.8
"530" 16 11.5 "1" 158.2
"531" 16 12 "1" 160.9
"532" 16 12.5 "1" 163.6
"533" 16 13 "1" 166.5
"534" 16 13.5 "1" 169.9
"535" 16 14 "1" 173.9
"536" 16 14.5 "1" 177.2
"537" 16 15 "1" 179.3
"538" 16 15.5 "1" 180.7
"539" 16 16 "1" 181.6
"540" 16 16.5 "1" 182.1
"541" 16 17 "1" 182.5
"542" 16 17.5 "1" 182.9
"543" 16 18 "1" 183.5
"544" 17 0 "1" 53.7
"545" 17 0.25 "1" 57.3
"546" 17 0.5 "1" 62.6
"547" 17 0.75 "1" 72.2
"548" 17 1 "1" 76.2
"549" 17 1.25 "1" 80
"550" 17 1.5 "1" 83.6
"551" 17 1.75 "1" 87.4
"552" 17 2 "1" 90.9
"553" 17 3 "1" 95.6
"554" 17 4 "1" 102.4
"555" 17 5 "1" 109.4
"556" 17 6 "1" 116.4
"557" 17 7 "1" 122.1
"558" 17 8 "1" 127.8
"559" 17 8.5 "1" 130.3
"560" 17 9 "1" 133.2
"561" 17 9.5 "1" 136
"562" 17 10 "1" 138.4
"563" 17 10.5 "1" 140.7
"564" 17 11 "1" 143.4
"565" 17 11.5 "1" 146.4
"566" 17 12 "1" 148.8
"567" 17 12.5 "1" 150.9
"568" 17 13 "1" 153.3
"569" 17 13.5 "1" 155.6
"570" 17 14 "1" 158.2
"571" 17 14.5 "1" 161.8
"572" 17 15 "1" 166.1
"573" 17 15.5 "1" 170
"574" 17 16 "1" 173.3
"575" 17 16.5 "1" 175.5
"576" 17 17 "1" 176
"577" 17 17.5 "1" 177
"578" 17 18 "1" 178.1
"579" 17 18.5 "1" 179.2
"580" 17 19 "1" 180.2
"581" 18 1.5 "1" 81.3
"582" 18 1.75 "1" 84
"583" 18 2 "1" 86.4
"584" 18 3 "1" 93.3
"585" 18 4 "1" 101.6
"586" 18 5 "1" 108.4
"587" 18 6 "1" 115.1
"588" 18 7 "1" 121.2
"589" 18 8 "1" 127.2
"590" 18 8.5 "1" 130.1
"591" 18 9 "1" 133.3
"592" 18 9.5 "1" 136.5
"593" 18 10 "1" 139.2
"594" 18 10.5 "1" 141.7
"595" 18 11 "1" 144.2
"596" 18 11.5 "1" 146.8
"597" 18 12 "1" 149.1
"598" 18 12.5 "1" 151.3
"599" 18 13 "1" 153.5
"600" 18 13.5 "1" 155.8
"601" 18 14 "1" 158.7
"602" 18 14.5 "1" 161.7
"603" 18 15 "1" 165.2
"604" 18 15.5 "1" 169.8
"605" 18 16 "1" 172.1
"606" 18 16.5 "1" 174.4
"607" 18 17 "1" 176.4
"608" 18 17.5 "1" 176.7
"609" 18 18 "1" 177
"610" 18 18.5 "1" 177.4
"611" 18 19 "1" 177.7
"612" 18 19.5 "1" 178.1
"613" 18 20 "1" 178.4
"614" 19 0.25 "1" 60.5
"615" 19 0.5 "1" 65.4
"616" 19 0.75 "1" 70.4
"617" 19 1 "1" 75.4
"618" 19 1.25 "1" 81
"619" 19 1.5 "1" 84.9
"620" 19 1.75 "1" 87.9
"621" 19 2 "1" 90
"622" 19 3 "1" 97.3
"623" 19 4 "1" 102.8
"624" 19 5 "1" 108.2
"625" 19 6 "1" 113.5
"626" 19 7 "1" 120.2
"627" 19 8 "1" 125.7
"628" 19 8.5 "1" 127.9
"629" 19 9 "1" 130.3
"630" 19 9.5 "1" 133.2
"631" 19 10 "1" 135.9
"632" 19 10.5 "1" 137.9
"633" 19 11 "1" 139.6
"634" 19 11.5 "1" 141.5
"635" 19 12 "1" 143.7
"636" 19 12.5 "1" 146
"637" 19 13 "1" 148.6
"638" 19 13.5 "1" 151.5
"639" 19 14 "1" 154.3
"640" 19 14.5 "1" 157.8
"641" 19 15 "1" 161.8
"642" 19 15.5 "1" 165.6
"643" 19 16 "1" 168.7
"644" 19 16.5 "1" 171
"645" 19 17 "1" 171.6
"646" 19 17.5 "1" 172.3
"647" 19 18 "1" 172.9
"648" 19 18.5 "1" 173.6
"649" 19 19 "1" 174.2
"650" 19 19.5 "1" 174.6
"651" 20 0.75 "1" 73.7
"652" 20 1 "1" 77.5
"653" 20 1.25 "1" 80.9
"654" 20 1.5 "1" 84.2
"655" 20 1.75 "1" 87.6
"656" 20 2 "1" 91.4
"657" 20 3 "1" 96.8
"658" 20 4 "1" 103.5
"659" 20 5 "1" 111.8
"660" 20 6 "1" 118.1
"661" 20 7 "1" 124
"662" 20 8 "1" 130.6
"663" 20 8.5 "1" 133.7
"664" 20 9 "1" 136.4
"665" 20 9.5 "1" 139.3
"666" 20 10 "1" 142.5
"667" 20 10.5 "1" 145
"668" 20 11 "1" 147.3
"669" 20 11.5 "1" 150
"670" 20 12 "1" 153.1
"671" 20 12.5 "1" 156.9
"672" 20 13 "1" 161.2
"673" 20 13.5 "1" 165.6
"674" 20 14 "1" 170
"675" 20 14.5 "1" 174.3
"676" 20 15 "1" 177.3
"677" 20 15.5 "1" 178.8
"678" 20 16 "1" 179.4
"679" 20 16.5 "1" 179.7
"680" 20 17 "1" 180
"681" 20 17.5 "1" 180.2
"682" 20 18 "1" 180.2
"683" 21 0 "1" 58.4
"684" 21 0.25 "1" 61.3
"685" 21 0.5 "1" 67.5
"686" 21 0.75 "1" 74.4
"687" 21 1 "1" 78.8
"688" 21 1.25 "1" 83.3
"689" 21 1.5 "1" 87
"690" 21 1.75 "1" 89.6
"691" 21 2 "1" 91.4
"692" 21 3 "1" 100.4
"693" 21 4 "1" 111
"694" 21 5 "1" 118.5
"695" 21 6 "1" 125.8
"696" 21 7 "1" 131.1
"697" 21 8 "1" 138.4
"698" 21 8.5 "1" 141.5
"699" 21 9 "1" 144.5
"700" 21 9.5 "1" 147.5
"701" 21 10 "1" 150.5
"702" 21 10.5 "1" 153.6
"703" 21 11 "1" 156.8
"704" 21 11.5 "1" 160.5
"705" 21 12 "1" 164.6
"706" 21 12.5 "1" 169.2
"707" 21 13 "1" 174.3
"708" 21 13.5 "1" 178.8
"709" 21 14 "1" 181.9
"710" 21 14.5 "1" 184.2
"711" 21 15 "1" 185.6
"712" 21 15.5 "1" 186.6
"713" 21 16 "1" 187.1
"714" 21 16.5 "1" 187.4
"715" 21 17 "1" 187.8
"716" 21 17.5 "1" 188.2
"717" 21 18 "1" 188.4
"718" 22 1.25 "1" 75.9
"719" 22 1.5 "1" 79.2
"720" 22 1.75 "1" 80.5
"721" 22 2 "1" 81.3
"722" 22 3 "1" 88.9
"723" 22 4 "1" 95.8
"724" 22 5 "1" 103.6
"725" 22 6 "1" 107.8
"726" 22 7 "1" 114.1
"727" 22 8 "1" 120
"728" 22 8.5 "1" 122.7
"729" 22 9 "1" 125.4
"730" 22 9.5 "1" 128.1
"731" 22 10 "1" 130.6
"732" 22 10.5 "1" 133
"733" 22 11 "1" 135.4
"734" 22 11.5 "1" 137.6
"735" 22 12 "1" 140.1
"736" 22 12.5 "1" 142.4
"737" 22 13 "1" 144.6
"738" 22 13.5 "1" 147.2
"739" 22 14 "1" 150.8
"740" 22 14.5 "1" 155.2
"741" 22 15 "1" 159.6
"742" 22 15.5 "1" 163.6
"743" 22 16 "1" 165.6
"744" 22 16.5 "1" 167.2
"745" 22 17 "1" 168.8
"746" 22 17.5 "1" 169
"747" 22 18 "1" 169.4
"748" 23 0.5 "1" 66.8
"749" 23 0.75 "1" 72.2
"750" 23 1 "1" 76.9
"751" 23 1.25 "1" 79.9
"752" 23 1.5 "1" 84.1
"753" 23 1.75 "1" 88.5
"754" 23 2 "1" 90.6
"755" 23 3 "1" 96.6
"756" 23 4 "1" 104.8
"757" 23 5 "1" 112
"758" 23 6 "1" 118.6
"759" 23 7 "1" 124.8
"760" 23 8 "1" 130.3
"761" 23 8.5 "1" 133.1
"762" 23 9 "1" 135.8
"763" 23 9.5 "1" 138.7
"764" 23 10 "1" 141.7
"765" 23 10.5 "1" 144.2
"766" 23 11 "1" 146.6
"767" 23 11.5 "1" 148.7
"768" 23 12 "1" 150.5
"769" 23 12.5 "1" 152.4
"770" 23 13 "1" 154.5
"771" 23 13.5 "1" 156.6
"772" 23 14 "1" 158.9
"773" 23 14.5 "1" 161.7
"774" 23 15 "1" 165.1
"775" 23 15.5 "1" 169.6
"776" 23 16 "1" 174
"777" 23 16.5 "1" 176.6
"778" 23 17 "1" 178.6
"779" 23 17.5 "1" 179.6
"780" 23 18 "1" 180.2
"781" 23 18.5 "1" 180.9
"782" 23 19 "1" 181.6
"783" 24 0.25 "1" 60
"784" 24 0.5 "1" 69.2
"785" 24 0.75 "1" 78.8
"786" 24 1 "1" 81.6
"787" 24 1.25 "1" 83.7
"788" 24 1.5 "1" 86.3
"789" 24 1.75 "1" 88.8
"790" 24 2 "1" 92.2
"791" 24 3 "1" 99.3
"792" 24 4 "1" 105.8
"793" 24 5 "1" 112.6
"794" 24 6 "1" 119.6
"795" 24 7 "1" 126.9
"796" 24 8 "1" 133.8
"797" 24 8.5 "1" 136.4
"798" 24 9 "1" 139.9
"799" 24 9.5 "1" 143.2
"800" 24 10 "1" 146
"801" 24 10.5 "1" 149
"802" 24 11 "1" 151.8
"803" 24 11.5 "1" 154.8
"804" 24 12 "1" 158
"805" 24 12.5 "1" 161.5
"806" 24 13 "1" 165.3
"807" 24 13.5 "1" 169.6
"808" 24 14 "1" 174.3
"809" 24 14.5 "1" 178.8
"810" 24 15 "1" 182.1
"811" 24 15.5 "1" 184.6
"812" 24 16 "1" 186.1
"813" 24 16.5 "1" 187.5
"814" 24 17 "1" 188
"815" 24 17.5 "1" 188.6
"816" 24 18 "1" 189
"817" 24 18.5 "1" 189.2
"818" 24 19 "1" 189.4
"819" 25 0.25 "1" 65.2
"820" 25 0.5 "1" 68.5
"821" 25 0.75 "1" 73.5
"822" 25 1 "1" 78
"823" 25 1.25 "1" 81.8
"824" 25 1.5 "1" 85
"825" 25 1.75 "1" 86.4
"826" 25 2 "1" 87.1
"827" 25 3 "1" 96.2
"828" 25 4 "1" 104
"829" 25 5 "1" 111
"830" 25 6 "1" 117.3
"831" 25 7 "1" 124.1
"832" 25 8 "1" 130
"833" 25 8.5 "1" 133.6
"834" 25 9 "1" 136.8
"835" 25 9.5 "1" 139.6
"836" 25 10 "1" 142.2
