"mu_xi_girls[1]" "mu_xi_girls[2]" "mu_xi_girls[3]" "mu_xi_girls[4]" "mu_xi_girls[5]" "mu_xi_girls[6]" "mu_xi_girls[7]" "mu_xi_girls[8]" "mu_xi_girls[9]" "mu_xi_girls[10]" "mu_xi_girls[11]" "mu_xi_girls[12]" "mu_xi_girls[13]" "mu_xi_girls[14]" "mu_xi_girls[15]" "mu_xi_girls[16]"
"58" 32.0218771564143 -28.5575483816936 7.94412483312648 37.9733062307372 -10.042230864952 1.54133218743427 20.9510055095281 3.79019223709128 -15.419638162633 4.26559003481036 20.8918492038245 -1.97774679650869 -6.76528691318531 5.23524785119187 -0.982591298647381 0.247814754661653
"59" 31.4207115535965 -29.4204428863639 10.2001363531089 36.9880610936561 -12.0661618066585 1.96027798382512 22.5871947307226 4.49408794664747 -17.8861346896717 4.61632322458721 19.8305917448858 1.26429820021689 -8.30258975557188 4.02883355621249 -0.604256298467655 0.117465564354571
"60" 32.9985344632087 -31.3336043453613 10.7751694281058 37.3759289442909 -8.95116342102783 -0.822357630344346 23.2174477906766 4.29880909473301 -18.4889216258325 7.3229608340351 20.4515451529429 -3.03115227350531 -8.44526079122407 6.73300872065581 -1.00776499684847 0.0609070455433023
"61" 34.2160255338765 -32.0198008996028 11.3994795873388 35.0683042543415 -7.61360765662254 -0.631640099579512 24.9691601837792 -0.642811269371374 -15.3543852935023 9.39754277512765 16.1596876577855 -2.38827516215969 -5.54092816109851 5.36194900399635 -1.17660394208268 0.0220493052408097
"62" 33.1799345132192 -31.9676291949848 12.6675538870488 36.1701952528255 -12.2287913235651 1.76571379123728 25.1683141887172 1.0821046765313 -18.1375103965466 7.97646371095205 16.9264343050057 0.857238711963327 -7.96051606909475 3.94973437963341 -0.100375164761838 0.609414796379031
"63" 33.7550548606546 -31.6350196076547 11.8032003840686 35.4513343319592 -10.2206903579304 -0.0265317879631204 24.8773294851464 1.91087164313309 -18.3367374733992 9.00640387714154 16.8449671187151 0.977393568896227 -9.02272391304772 5.69652206465 -1.24230013885962 0.331164962379142
"64" 36.0209960916383 -35.9469068596553 14.4318908703499 40.6682828110076 -18.92572809688 0.522154681444548 26.6580774615008 6.71641711576296 -24.6751070387257 10.6426474686411 15.782472525479 1.83757854043335 -7.72426756126878 4.52020541249978 -0.125605800322796 -0.00954686690005405
"65" 36.3765808770146 -35.8567123642303 14.3700524620457 40.3033743099822 -16.16748043558 -1.49921119202834 29.2595126796493 4.91273645485566 -27.704193874898 12.4601201785595 20.1093204747485 -0.282485479604019 -11.3128317369603 7.65587359782162 -1.28577974461803 0.128146758267605
"66" 35.7154850751671 -35.7474913012136 15.167461410326 37.09553056417 -13.7275229941423 -1.47361125483954 30.8686221959429 3.16938086812562 -27.5158279522365 12.6064761441902 20.0802806428162 -0.261528431585605 -11.8392500585876 8.9973664276117 -2.18696313921146 0.31481742282679
"67" 36.4242774801934 -36.0294443019238 15.1257877037669 35.8736031310618 -13.0611820496552 -1.4172313602728 29.1741990572382 4.16306045505343 -26.8290633849441 12.1017764948429 18.3575681256531 1.60710098919287 -10.3464333669551 6.54678959001973 -0.838293237492074 0.251845628818441
"68" 36.2097092139324 -37.2611705792717 17.2463537492086 34.6075589352942 -10.5417110200952 -3.55499739421794 29.5929374343898 3.94500237848974 -25.916138130892 13.2820219383549 16.7988247272346 0.790260567127507 -11.7590851974525 8.81412059814526 -2.31272318495649 0.371363664253906
"69" 35.3614699458177 -36.5607709546366 18.1733816089669 34.7943775681876 -13.7689534092368 -1.33904904245915 30.4996255695178 6.32031185019125 -29.2389726514719 10.6889814071993 20.1490998903071 1.87790472310706 -11.6503373430127 7.27639703848153 -1.22501644761344 0.309089898511013
"70" 36.8597159960198 -36.7646668451921 17.5240434642377 32.2150158213055 -8.82458348459649 -3.22951603955685 30.4859204592658 2.55269324189223 -26.0627001825886 12.7214743248141 19.4557960559553 -1.13044835721816 -10.7430470028195 9.2254752359963 -2.38919541668693 0.105712935078072
"71" 37.3934860392061 -37.7972335604689 17.8007956313184 33.3406205240741 -9.58362035229317 -3.42225875518253 32.6903985103463 0.163895157625795 -25.3720237483902 13.7117872445121 18.397797682924 -0.272018802944388 -12.2500834040702 9.29116901951517 -1.93664004910162 0.314116451333794
"72" 35.9165235706864 -36.1433576156544 17.9946677786192 30.3820427085065 -6.71862980445088 -3.30930676254123 31.7395701873272 -2.25353072888235 -23.5501304957943 15.6809499136571 17.6984193577628 -1.64172652706169 -11.3679920053757 8.57424738824223 -1.67972659160823 0.236498777564781
"73" 33.7922253434351 -34.9346682773511 19.6689733663768 28.4807450298155 -8.02090490032641 -2.62150655934295 33.3466353615414 -2.20574710610291 -24.0084798420931 13.8015190919399 17.5563824040706 -0.657144652012502 -10.1619483555069 8.50355436355116 -1.79101682564438 0.186536963337848
"74" 34.6139207398897 -35.4305549831734 19.2044372896595 27.5966530141106 -5.88353624247323 -4.5543371279395 33.8009090066466 -3.88811001463494 -22.0817311946749 14.484766600416 16.8639043324791 -1.47211084453157 -10.2855195678735 8.80537916299145 -2.11643476762378 0.274204628556634
"75" 34.7333508301922 -35.0733566952968 17.8032470928092 30.3105379642213 -9.38983093896999 -1.25254735228911 31.6934475463363 -1.19841522155399 -23.7242175304004 11.8405873269916 19.8175517336714 -0.652674593780527 -10.9678680664267 9.76420590222935 -2.72695182183351 0.438904698111207
"76" 35.0144768416243 -36.0138292754803 18.9377858587257 28.4673516496376 -7.92645754229782 -3.20419142542775 32.444899065256 -0.594385536109567 -24.3105234199522 12.0380117635301 19.5822442078866 -0.85040753828718 -11.0667072822529 9.16631244607088 -2.67816207532848 0.610888104072006
"77" 34.6947916529814 -35.8060635716566 19.7022114521753 28.7165278563311 -9.02786745944058 -2.30089889898627 34.0576254581499 -1.84297697698148 -23.4638760358639 10.9150733893671 19.5126085675922 1.2948832439814 -12.458338711474 8.24347396963687 -1.46627612049132 0.335222999188643
"78" 33.7432879121592 -36.3249271352042 21.5203849609666 27.2699712157092 -8.40391673195949 -3.22554274455017 34.7103320782969 -3.16341745540801 -22.7348546598734 13.5577795657654 17.1680056874191 -0.209743303696333 -11.0431642008769 8.94333586281169 -2.07582657252239 0.309036808854047
"79" 35.6919752554121 -37.0783625082722 20.6814599351616 27.7028877987553 -7.34982286764433 -3.09882146695896 34.9310496971375 -4.46946729260734 -22.5675664796603 12.6110444380626 19.4721968703194 0.2430846655558 -12.4370891179877 8.72273983987647 -2.09799214494462 0.215248011173059
"80" 35.3948671385885 -36.0076448317684 20.1168148523453 28.1209488492666 -7.63220845754116 -2.86379750164667 35.1053755211633 -4.55696707622179 -22.7007073860341 12.4755991882509 18.4789589135161 1.42954885720791 -11.9746741930025 8.38456062129072 -1.88123913523003 0.0484881089968162
"81" 35.3102560586085 -36.1747525055328 20.5134305808624 26.891319316536 -4.97065803177857 -5.90200862964239 37.3844612894282 -7.47955054194606 -21.3961822895036 16.219341155994 14.548689254386 0.140365311236741 -10.880269345525 9.09622741388405 -1.9193315731575 0.129130023973715
"82" 34.1054873877795 -35.7489490042815 21.7528749668765 25.175341866971 -6.24764165030945 -3.61777532201022 36.604258765313 -7.95870830577177 -20.4588966191173 15.3735078829738 13.7206897638064 2.98794212299862 -13.8213495058913 10.3676901740087 -2.01358588130123 0.385196509541743
"83" 35.3060617280702 -36.3156597767329 20.5959332040431 26.9996743980552 -6.21994658162424 -4.77942581525001 38.0579130629701 -8.93555644395094 -19.3447648301546 15.7154799571051 13.046598562912 2.24833806383945 -11.7671072738778 9.48326311891557 -2.42614744455493 0.345534394377778
"84" 33.9054413304839 -36.1140937100139 20.2546130872321 29.6501583000581 -9.70691572322837 -2.93366249809803 37.8658840219921 -7.18336926661874 -21.6950488126826 14.5005506260875 13.5649905504851 5.60333676289655 -15.0976516861596 9.09293394370916 -1.55911719311968 0.157222258502698
"85" 32.8429175567725 -34.0314472742693 18.6777334866911 30.9012811843171 -11.949031571363 -0.834843665378092 36.7837746984485 -6.55345616663462 -22.2866753041834 13.1363072589405 15.1023391522894 8.9006553200973 -19.8793708383568 12.7238491499273 -2.75165543280826 0.074160270924491
"86" 33.1315288072453 -34.9841576718747 19.3811919545268 30.7457622231094 -10.5725621949957 -4.78445818222413 38.7165282280631 -7.83928839635988 -20.7526175870125 14.2910516932504 13.6605765752635 6.14862911848223 -16.8700438072641 11.8648106810904 -2.84189208674586 0.331804243208269
"87" 34.160716780048 -35.6001583092715 18.228248550267 33.9456114118014 -12.5487222061058 -4.37978466674857 38.5433569292174 -6.10207404672056 -21.5873938968109 11.8949816328875 17.3521942527822 7.03950099096722 -20.7464860177581 13.0877628066878 -2.15416474855215 0.209550531249614
"88" 34.6541106594612 -35.9425123824146 17.953458538783 32.1676509609062 -9.80010119311155 -4.81851903348837 37.3152360768034 -7.02447612879563 -20.3755513970959 12.192190210003 16.8073184175758 5.0655253798387 -17.9945772848425 13.2418369093063 -3.04267931473817 0.262352606091075
"89" 34.6320012942949 -36.3332523268389 19.0627431265013 33.1794687473495 -13.5850839038723 -2.62397201754811 38.0189148084746 -6.80890278651927 -20.6220267271433 10.1271263418967 17.5291757298174 7.35759277018231 -19.2012733316428 12.015546576732 -2.75855684182619 0.17009170135745
"90" 35.439450045109 -36.9977964345289 18.3963359816469 33.9810193508933 -12.3134355944831 -3.89512237371419 37.7508976737583 -6.68852717759826 -19.0545286714437 9.74180623545393 16.4403585354972 7.55667650637533 -19.36392861823 12.5684686618373 -2.62959633875517 0.24807454250956
"91" 35.3262023793622 -35.8123836916985 17.1423912307607 33.8490147965194 -12.2021877727955 -3.27149734704325 37.6512102044965 -6.84063151611314 -19.991500692358 11.1843166896576 16.8353658173507 7.20989352556413 -19.757962813155 12.9146806669339 -3.06085115862369 0.088651948741862
"92" 34.6578795783083 -35.0107764035438 17.233697840797 33.8727330906698 -14.3009023049126 -2.55905150953878 38.5923468485144 -6.67602900234433 -20.3881519261418 9.60227970348458 17.7281177477714 8.15120469138172 -20.353627571191 12.4552511518518 -2.31256012956273 0.0240592510470563
"93" 36.2817655108276 -36.8760685953241 18.1994650974476 33.9961775002926 -13.3111385084671 -3.10789644590187 39.0813648470741 -9.01352113826934 -17.9659000355432 10.2129609261684 15.5311336443304 6.67482455574559 -17.6265724162981 12.1474983856353 -3.06573144916416 0.299341156728813
"94" 34.5429661066991 -35.6973606848695 18.1016550232861 33.1061122866421 -13.5823671918503 -3.78956192434112 39.2569585225989 -6.67872573050688 -20.8087396142807 8.39960807477892 18.0811291573057 9.95026248549355 -22.3349676861546 13.839730556528 -3.37017831692091 0.110239640993806
"95" 34.1122376931424 -35.4891008621164 18.0623596284981 33.9540234024442 -12.8628059782098 -5.30760635915104 40.3184801588925 -6.69953722776864 -19.7193800583582 8.28884020017391 16.3772786534231 10.2387828759011 -21.2206397896558 13.0172765874068 -3.06016137964222 0.55019360786045
"96" 34.8227465384346 -35.8843762967633 18.0150591165329 34.5631607735693 -14.0158904115814 -4.32511403704861 38.5087564815986 -5.06676036979731 -19.7284728520749 9.38229761690111 15.539378489212 9.30896816498283 -21.0024678486533 13.9514228519575 -3.53796761780345 0.552289363518892
"97" 36.810378738749 -38.7578028743461 18.8080489139291 34.3338873462445 -12.7511138622113 -3.99859828116584 37.6088376391658 -6.68566291845388 -18.9250315260766 9.84433197900461 16.9496514441188 7.11295409999475 -20.9694056336149 13.7145583256438 -3.25121265421011 0.407591700196367
"98" 37.9389845732098 -38.4527009662757 17.7330279571623 34.3866707370834 -12.7167149923344 -3.91439715438087 38.5782130886496 -6.94413485698771 -20.0513353644892 10.0448132723812 17.0809487966521 7.20165871507618 -19.7714901056452 12.8548176138002 -2.41521663119768 0.290759674676909
